Variant,ConfigName,n,runtime_med,runtime_iqr,runtime_iqr_ratio,compile_med,compile_iqr,compile_iqr_ratio,size_med
A,EXP_DBL_1348,10,1.999535,0.027543,0.013775,0.330451,0.008557,0.025895,448440
B,EXP_DBL_0126,10,4.670362,0.064330,0.013774,0.305594,0.009269,0.030331,448440
B,EXP_DBL_0859,10,4.934219,0.067956,0.013772,0.330978,0.008750,0.026437,448440
B,EXP_DBL_1525,10,5.025476,0.069186,0.013767,0.318831,0.006165,0.019336,448440
B,EXP_ABL_074_disable-complex-addr-modes,10,4.704230,0.064750,0.013764,0.312696,0.010891,0.034829,448440
A,EXP_DBL_1379,10,2.093222,0.028811,0.013764,0.339897,0.006882,0.020247,448440
B,EXP_DBL_1158,10,4.966893,0.068352,0.013762,0.321904,0.011601,0.036039,448440
A,EXP_DBL_1244,10,2.032472,0.027969,0.013761,0.323549,0.009866,0.030493,448472
C,EXP_DBL_1632,10,3.836373,0.052782,0.013758,0.310211,0.007078,0.022817,448440
B,EXP_DBL_0070,10,4.584373,0.063063,0.013756,0.308304,0.014322,0.046454,448440
A,EXP_DBL_1521,10,2.057288,0.028300,0.013756,0.317202,0.009174,0.028922,448440
B,EXP_DBL_1456,10,5.487794,0.075469,0.013752,0.308710,0.018369,0.059502,448472
C,EXP_DBL_0952,10,3.869423,0.053213,0.013752,0.316102,0.010358,0.032768,448440
B,EXP_DBL_0422,10,4.860426,0.066835,0.013751,0.310139,0.009802,0.031605,448440
B,EXP_DBL_1088,10,5.009600,0.068882,0.013750,0.321858,0.015570,0.048375,448440
B,EXP_DBL_0887,10,4.957669,0.068161,0.013749,0.335487,0.012840,0.038273,448440
B,EXP_DBL_0907,10,4.980092,0.068446,0.013744,0.338781,0.007257,0.021421,448440
A,EXP_DBL_0495,10,1.958470,0.026916,0.013743,0.316582,0.011587,0.036600,448616
C,EXP_DBL_1514,10,3.862311,0.053072,0.013741,0.324899,0.013234,0.040733,448440
C,EXP_DBL_1111,10,3.894978,0.053515,0.013739,0.318007,0.023751,0.074687,448440
A,EXP_DBL_1556,10,2.028847,0.027872,0.013738,0.319590,0.014790,0.046278,448440
A,EXP_DBL_1466,10,2.096316,0.028798,0.013737,0.312167,0.013135,0.042077,448440
B,EXP_DBL_1255,10,5.137118,0.070511,0.013726,0.324804,0.007494,0.023072,448440
C,EXP_DBL_0603,10,3.858798,0.052964,0.013726,0.312601,0.015331,0.049043,448440
A,EXP_DBL_0571,10,2.001668,0.027465,0.013721,0.311557,0.015070,0.048370,448440
B,EXP_DBL_0947,10,4.931351,0.067633,0.013715,0.314784,0.016430,0.052195,448440
A,EXP_DBL_0581,10,2.011162,0.027581,0.013714,0.312307,0.008807,0.028200,448440
B,EXP_DBL_0819,10,4.995215,0.068498,0.013713,0.312325,0.010778,0.034509,448472
C,EXP_DBL_0738,10,3.850536,0.052791,0.013710,0.315373,0.011746,0.037245,448440
C,EXP_DBL_0920,10,3.821350,0.052383,0.013708,0.317578,0.009462,0.029794,448440
B,EXP_DBL_0705,10,4.935351,0.067647,0.013707,0.317485,0.020730,0.065294,448440
B,EXP_DBL_0414,10,4.954016,0.067868,0.013700,0.318066,0.013012,0.040910,448472
B,EXP_DBL_0015,10,4.739425,0.064909,0.013696,0.313496,0.010583,0.033758,448440
C,EXP_DBL_1353,10,3.968464,0.054344,0.013694,0.336682,0.007350,0.021831,448440
B,EXP_DBL_1496,10,5.065325,0.069324,0.013686,0.318651,0.012357,0.038779,448440
C,EXP_DBL_1141,10,3.854709,0.052693,0.013670,0.318246,0.005254,0.016509,448440
A,EXP_DBL_0925,10,2.027394,0.027700,0.013663,0.320759,0.008687,0.027083,448440
B,EXP_DBL_1561,10,5.001670,0.068328,0.013661,0.313416,0.023238,0.074144,448440
A,EXP_DBL_1265,10,2.040252,0.027869,0.013660,0.325133,0.014308,0.044007,448440
A,EXP_DBL_0460,10,1.945156,0.026570,0.013660,0.308635,0.017905,0.058014,448472
A,EXP_DBL_0432,10,1.988918,0.027167,0.013659,0.311517,0.009970,0.032005,448376
A,EXP_DBL_0915,10,2.033141,0.027765,0.013656,0.322020,0.006204,0.019266,448440
C,EXP_DBL_0951,10,3.828105,0.052270,0.013654,0.311001,0.019580,0.062958,448440
B,EXP_DBL_0917,10,4.932839,0.067347,0.013653,0.319931,0.007773,0.024296,448440
A,EXP_DBL_0611,10,2.019508,0.027570,0.013652,0.313419,0.009363,0.029874,448440
A,EXP_ABL_004_disable-loop-idiom-vectorize-all,10,1.937920,0.026457,0.013652,0.313874,0.004088,0.013024,448440
B,EXP_DBL_0965,10,4.970189,0.067806,0.013643,0.317551,0.021050,0.066289,448440
B,EXP_DBL_1301,10,6.121743,0.083510,0.013642,0.329367,0.016587,0.050360,448440
A,EXP_DBL_0512,10,1.973322,0.026916,0.013640,0.310238,0.010162,0.032755,448376
C,EXP_DBL_0616,10,3.839939,0.052366,0.013637,0.322555,0.010264,0.031821,448440
C,EXP_DBL_1357,10,3.925084,0.053523,0.013636,0.340040,0.006899,0.020289,448440
A,EXP_DBL_1599,10,2.009347,0.027393,0.013633,0.319825,0.009700,0.030329,448440
B,EXP_DBL_0395,10,4.952137,0.067493,0.013629,0.312909,0.007192,0.022984,448440
C,EXP_DBL_0211,10,3.742933,0.051014,0.013629,0.308844,0.014610,0.047305,448472
C,EXP_DBL_1080,10,3.880469,0.052882,0.013628,0.313858,0.012497,0.039817,448440
B,EXP_DBL_1021,10,4.940044,0.067320,0.013627,0.316266,0.019191,0.060680,448440
C,EXP_DBL_1359,10,3.864867,0.052628,0.013617,0.332947,0.005819,0.017477,448440
C,EXP_DBL_1249,10,3.880870,0.052843,0.013616,0.323468,0.020669,0.063898,448440
B,EXP_DBL_1228,10,5.084455,0.069227,0.013615,0.318061,0.011345,0.035669,448440
C,EXP_DBL_0968,10,3.899424,0.053074,0.013611,0.320168,0.012248,0.038255,448440
B,EXP_DBL_1125,10,4.943215,0.067249,0.013604,0.316661,0.021319,0.067324,448440
C,EXP_DBL_0422,10,3.782615,0.051447,0.013601,0.310139,0.009802,0.031605,448440
B,EXP_ABL_059_disable-cgdata-for-merging,10,4.741043,0.064475,0.013599,0.303970,0.012376,0.040715,448440
B,EXP_DBL_1499,10,5.059854,0.068784,0.013594,0.317756,0.014641,0.046076,448440
B,EXP_DBL_0923,10,4.916057,0.066826,0.013593,0.309751,0.018483,0.059671,448440
A,EXP_ABL_007_EnumSizeOpt,10,1.949839,0.026493,0.013587,0.300498,0.013294,0.044240,448440
B,EXP_DBL_0225,10,4.641324,0.063047,0.013584,0.310273,0.006610,0.021304,448440
A,EXP_DBL_1079,10,2.011262,0.027312,0.013580,0.316151,0.011829,0.037416,448440
B,EXP_DBL_0675,10,5.095972,0.069197,0.013579,0.318168,0.007463,0.023456,448440
C,EXP_DBL_0690,10,3.741576,0.050772,0.013570,0.320144,0.011381,0.035550,448440
A,EXP_DBL_0870,10,2.029263,0.027536,0.013569,0.335625,0.007391,0.022022,448440
B,EXP_DBL_1658,10,4.834113,0.065561,0.013562,0.311636,0.015988,0.051303,448440
C,EXP_DBL_1608,10,3.844927,0.052141,0.013561,0.317001,0.009587,0.030243,448440
B,EXP_DBL_0793,10,4.944659,0.066986,0.013547,0.313245,0.012431,0.039685,448440
B,EXP_DBL_0659,10,4.967600,0.067242,0.013536,0.320452,0.011654,0.036367,448440
B,EXP_DBL_1326,10,6.222231,0.084203,0.013533,0.339222,0.007955,0.023451,448440
C,EXP_DBL_0637,10,3.697762,0.050032,0.013530,0.313437,0.011004,0.035108,448440
C,EXP_DBL_0763,10,3.893522,0.052653,0.013523,0.315671,0.020306,0.064326,448440
A,EXP_DBL_0302,10,1.945286,0.026300,0.013520,0.315068,0.009849,0.031260,448440
B,EXP_DBL_0120,10,4.638563,0.062700,0.013517,0.308005,0.014578,0.047330,448440
C,EXP_DBL_0339,10,3.682473,0.049761,0.013513,0.313465,0.017593,0.056124,448440
A,EXP_DBL_0114,10,1.973901,0.026670,0.013511,0.309466,0.015863,0.051259,448440
C,EXP_DBL_0988,10,3.873216,0.052322,0.013509,0.315853,0.009513,0.030118,448440
C,EXP_DBL_1041,10,3.886334,0.052493,0.013507,0.313490,0.012619,0.040253,448472
A,EXP_DBL_0686,10,2.003328,0.027059,0.013507,0.305941,0.016890,0.055207,448440
B,EXP_DBL_1589,10,5.014888,0.067720,0.013504,0.315956,0.019815,0.062714,448440
B,EXP_ABL_020_UnreachablePropagation,10,4.820540,0.065057,0.013496,0.307669,0.011345,0.036874,448440
B,EXP_DBL_0862,10,4.960190,0.066930,0.013493,0.337218,0.012269,0.036383,448440
C,EXP_ABL_001_CopyProp,10,3.633397,0.049022,0.013492,0.298632,0.024168,0.080929,448440
B,EXP_DBL_0472,10,5.021662,0.067745,0.013491,0.316561,0.009691,0.030613,448440
C,EXP_DBL_0734,10,3.877065,0.052270,0.013482,0.310408,0.011637,0.037489,448440
B,EXP_DBL_1302,10,6.121673,0.082503,0.013477,0.320353,0.007555,0.023583,448440
B,EXP_DBL_0571,10,4.897830,0.066003,0.013476,0.311557,0.015070,0.048370,448440
B,EXP_DBL_0387,10,4.902995,0.066044,0.013470,0.315524,0.010390,0.032929,448440
B,EXP_DBL_0653,10,5.077405,0.068389,0.013469,0.314374,0.013229,0.042080,448472
A,EXP_DBL_1610,10,2.045840,0.027556,0.013469,0.317692,0.013721,0.043190,448440
A,EXP_DBL_1171,10,2.020087,0.027205,0.013467,0.318785,0.010011,0.031404,448440
C,EXP_ABL_037_disable-adv-copy-opt,10,3.756117,0.050566,0.013462,0.309855,0.011230,0.036243,448440
B,EXP_DBL_1509,10,5.069292,0.068220,0.013458,0.321025,0.012007,0.037402,448440
A,EXP_DBL_1315,10,1.889293,0.025427,0.013458,0.325246,0.012588,0.038703,448440
A,EXP_DBL_1342,10,1.879083,0.025285,0.013456,0.325098,0.011172,0.034365,448376
B,EXP_DBL_0757,10,4.916999,0.066151,0.013454,0.322521,0.010810,0.033517,448440
B,EXP_DBL_1087,10,5.031319,0.067651,0.013446,0.322848,0.015173,0.046997,448440
B,EXP_DBL_0648,10,5.053826,0.067931,0.013441,0.313794,0.009013,0.028723,448440
B,EXP_DBL_1001,10,5.018426,0.067443,0.013439,0.313248,0.010119,0.032303,448440
C,EXP_DBL_1486,10,3.971147,0.053361,0.013437,0.308366,0.014367,0.046591,448440
A,EXP_DBL_1222,10,2.044135,0.027452,0.013430,0.323204,0.007163,0.022162,448440
B,EXP_DBL_1281,10,5.045538,0.067759,0.013429,0.321072,0.020443,0.063671,448440
B,EXP_DBL_1350,10,6.132102,0.082340,0.013428,0.322661,0.003053,0.009462,448440
B,EXP_DBL_1182,10,5.028058,0.067519,0.013428,0.316409,0.008588,0.027142,448440
C,EXP_DBL_1655,10,3.824012,0.051348,0.013428,0.305138,0.010147,0.033254,448440
A,EXP_DBL_1460,10,2.097773,0.028152,0.013420,0.310310,0.012712,0.040965,448440
A,EXP_ABL_020_UnreachablePropagation,10,1.928189,0.025876,0.013420,0.307669,0.011345,0.036874,448440
C,EXP_DBL_0797,10,3.829006,0.051364,0.013414,0.318631,0.014848,0.046599,448440
B,EXP_DBL_1340,10,6.083780,0.081602,0.013413,0.329777,0.016671,0.050552,448440
B,EXP_DBL_1607,10,5.008196,0.067161,0.013410,0.313395,0.007225,0.023054,448440
B,EXP_DBL_1110,10,4.968494,0.066592,0.013403,0.315921,0.020488,0.064852,448440
C,EXP_DBL_1011,10,3.892730,0.052127,0.013391,0.319255,0.020084,0.062909,448440
B,EXP_ABL_079_disable-partial-libcall-inlining,10,4.735278,0.063390,0.013387,0.311729,0.008804,0.028242,448440
C,EXP_DBL_0950,10,3.868003,0.051777,0.013386,0.305797,0.020437,0.066832,448440
C,EXP_DBL_1650,10,3.803706,0.050882,0.013377,0.311400,0.019230,0.061753,448440
C,EXP_DBL_1420,10,3.988456,0.053340,0.013374,0.329109,0.008611,0.026165,448440
A,EXP_DBL_0752,10,2.008307,0.026857,0.013373,0.318750,0.013715,0.043027,448440
A,EXP_DBL_0473,10,1.984876,0.026544,0.013373,0.317608,0.011423,0.035966,448440
B,EXP_DBL_0820,10,4.867263,0.065083,0.013372,0.310303,0.012713,0.040970,448440
B,EXP_DBL_0252,10,4.641326,0.062064,0.013372,0.313184,0.008440,0.026949,448440
C,EXP_DBL_0404,10,3.690786,0.049326,0.013365,0.311731,0.022311,0.071571,448472
C,EXP_DBL_0990,10,3.855304,0.051508,0.013360,0.319520,0.015108,0.047283,448440
B,EXP_DBL_1007,10,4.912943,0.065632,0.013359,0.316917,0.004337,0.013685,448440
B,EXP_DBL_0579,10,4.891278,0.065345,0.013359,0.315144,0.013277,0.042130,448440
C,EXP_DBL_0437,10,3.802182,0.050789,0.013358,0.314289,0.008162,0.025970,448440
B,EXP_DBL_0864,10,4.937378,0.065951,0.013357,0.327751,0.010062,0.030700,448440
A,EXP_DBL_1198,10,2.023261,0.027022,0.013356,0.319043,0.014052,0.044044,448440
A,EXP_DBL_1063,10,2.014093,0.026895,0.013353,0.319068,0.005839,0.018300,448440
B,EXP_DBL_1276,10,5.089579,0.067951,0.013351,0.324236,0.006968,0.021491,448440
A,EXP_DBL_0734,10,2.032600,0.027136,0.013350,0.310408,0.011637,0.037489,448440
A,EXP_DBL_1376,10,2.069258,0.027614,0.013345,0.339178,0.008099,0.023878,448440
C,EXP_DBL_1091,10,3.882861,0.051805,0.013342,0.316019,0.007058,0.022334,448440
C,EXP_DBL_1026,10,3.831104,0.051080,0.013333,0.320858,0.013746,0.042841,448440
A,EXP_DBL_0917,10,2.053110,0.027374,0.013333,0.319931,0.007773,0.024296,448440
A,EXP_ABL_002_disable-expand-reductions,10,1.938480,0.025840,0.013330,0.317993,0.013477,0.042381,448440
C,EXP_DBL_1441,10,4.038743,0.053828,0.013328,0.335214,0.008266,0.024659,448440
B,EXP_DBL_1619,10,4.973268,0.066214,0.013314,0.318922,0.010717,0.033604,448440
C,EXP_DBL_1089,10,3.842805,0.051158,0.013313,0.315958,0.010860,0.034372,448440
C,EXP_DBL_0333,10,3.690863,0.049136,0.013313,0.319167,0.009591,0.030050,448440
B,EXP_DBL_0655,10,5.018318,0.066794,0.013310,0.306128,0.009188,0.030014,448440
A,EXP_DBL_0750,10,2.019957,0.026879,0.013307,0.310727,0.011997,0.038609,448440
C,EXP_DBL_0521,10,3.803477,0.050587,0.013300,0.315797,0.018466,0.058474,448440
C,EXP_DBL_0408,10,3.684983,0.049009,0.013300,0.310882,0.008591,0.027634,448440
A,EXP_DBL_1393,10,2.109291,0.028046,0.013296,0.342548,0.007453,0.021758,448440
B,EXP_DBL_1363,10,6.173598,0.082073,0.013294,0.337259,0.011343,0.033633,448440
C,EXP_DBL_1483,10,3.948193,0.052479,0.013292,0.317356,0.025317,0.079775,448472
C,EXP_DBL_1044,10,3.831660,0.050920,0.013289,0.321497,0.010009,0.031132,448440
B,EXP_DBL_1364,10,6.176581,0.082064,0.013286,0.334933,0.009253,0.027626,448440
A,EXP_DBL_0563,10,2.002923,0.026591,0.013276,0.315438,0.009314,0.029527,448440
B,EXP_DBL_0232,10,4.704961,0.062438,0.013271,0.305055,0.012907,0.042310,448440
C,EXP_DBL_0901,10,3.886489,0.051563,0.013267,0.337443,0.014005,0.041503,448440
B,EXP_DBL_0207,10,4.607073,0.061105,0.013263,0.315958,0.008357,0.026450,448440
B,EXP_DBL_1148,10,4.990336,0.066166,0.013259,0.317290,0.010675,0.033644,448440
A,EXP_DBL_0384,10,1.939509,0.025706,0.013254,0.308354,0.010419,0.033789,448440
C,EXP_DBL_1226,10,3.864844,0.051139,0.013232,0.319974,0.005505,0.017205,448472
A,EXP_DBL_0983,10,2.011505,0.026595,0.013221,0.321073,0.013046,0.040633,448440
B,EXP_DBL_0163,10,4.648114,0.061450,0.013220,0.311326,0.008912,0.028626,448616
C,EXP_DBL_1408,10,4.046454,0.053493,0.013220,0.336230,0.005888,0.017512,448616
C,EXP_DBL_0445,10,3.786905,0.050061,0.013220,0.309816,0.012939,0.041763,448440
C,EXP_ABL_005_disable-loop-idiom-vectorize-bytecmp,10,3.683731,0.048642,0.013205,0.316198,0.006673,0.021104,448440
B,EXP_DBL_1271,10,5.044532,0.066607,0.013204,0.322525,0.010606,0.032884,448440
B,EXP_DBL_1502,10,5.061015,0.066822,0.013203,0.310245,0.014498,0.046731,448440
C,EXP_DBL_0842,10,3.890613,0.051367,0.013203,0.334233,0.009592,0.028699,448440
B,EXP_DBL_1517,10,5.057001,0.066737,0.013197,0.310380,0.014620,0.047104,448440
B,EXP_DBL_0865,10,4.945181,0.065262,0.013197,0.330497,0.015765,0.047701,448440
A,EXP_DBL_1501,10,2.014918,0.026590,0.013197,0.316814,0.015026,0.047428,448440
B,EXP_DBL_0451,10,4.672823,0.061621,0.013187,0.313391,0.006936,0.022132,448440
A,EXP_DBL_0306,10,1.931936,0.025472,0.013185,0.313526,0.010643,0.033946,448440
B,EXP_DBL_1423,10,6.278840,0.082778,0.013184,0.335765,0.010340,0.030795,448440
B,EXP_DBL_0672,10,4.940518,0.065127,0.013182,0.314067,0.012348,0.039316,448440
A,EXP_DBL_0764,10,1.994223,0.026286,0.013181,0.306710,0.024435,0.079668,448376
B,EXP_DBL_0535,10,4.832820,0.063681,0.013177,0.309901,0.014011,0.045211,448440
C,EXP_DBL_0909,10,3.902286,0.051407,0.013174,0.330274,0.006757,0.020459,448440
C,EXP_DBL_1449,10,3.942286,0.051926,0.013172,0.317102,0.012197,0.038464,448440
A,EXP_DBL_1002,10,2.025752,0.026673,0.013167,0.314453,0.008282,0.026338,448440
C,EXP_DBL_0967,10,3.824582,0.050356,0.013166,0.315188,0.006380,0.020242,448440
A,EXP_DBL_0428,10,1.992537,0.026217,0.013158,0.310125,0.012826,0.041358,448424
B,EXP_DBL_0551,10,4.886131,0.064285,0.013157,0.308677,0.021429,0.069422,448440
A,EXP_DBL_1214,10,2.021492,0.026593,0.013155,0.320855,0.007051,0.021976,448440
C,EXP_DBL_0480,10,3.775191,0.049660,0.013154,0.315581,0.006715,0.021278,448440
B,EXP_DBL_1097,10,5.013801,0.065947,0.013153,0.320005,0.008716,0.027237,448440
A,EXP_DBL_0976,10,2.038034,0.026806,0.013153,0.317982,0.007753,0.024382,448440
A,EXP_DBL_0582,10,1.997049,0.026257,0.013148,0.308347,0.011404,0.036984,448440
C,EXP_DBL_0557,10,3.820285,0.050215,0.013144,0.305719,0.008037,0.026289,448440
A,EXP_DBL_1264,10,2.056853,0.027035,0.013144,0.320449,0.005559,0.017348,448440
B,EXP_DBL_0855,10,4.915618,0.064607,0.013143,0.333138,0.011742,0.035247,448440
B,EXP_DBL_1221,10,5.065631,0.066558,0.013139,0.324533,0.013210,0.040705,448440
C,EXP_DBL_0949,10,3.842903,0.050492,0.013139,0.318171,0.013391,0.042087,448440
C,EXP_DBL_0774,10,3.824809,0.050245,0.013137,0.316933,0.013601,0.042914,448440
C,EXP_DBL_1201,10,3.892658,0.051103,0.013128,0.316318,0.011059,0.034962,448440
B,EXP_DBL_0780,10,4.932978,0.064755,0.013127,0.314218,0.016537,0.052629,448440
B,EXP_DBL_1332,10,6.095076,0.079995,0.013125,0.320958,0.008890,0.027698,448440
A,EXP_DBL_1562,10,2.015141,0.026441,0.013121,0.312250,0.009893,0.031683,448440
B,EXP_DBL_0893,10,4.976751,0.065270,0.013115,0.328951,0.010860,0.033014,448440
A,EXP_DBL_0378,10,1.934258,0.025364,0.013113,0.324345,0.014104,0.043485,448440
A,EXP_DBL_1044,10,2.020043,0.026483,0.013110,0.321497,0.010009,0.031132,448440
A,EXP_DBL_0374,10,1.942796,0.025467,0.013108,0.315693,0.004827,0.015290,448440
B,EXP_DBL_0785,10,4.920692,0.064481,0.013104,0.321864,0.010668,0.033144,448440
C,EXP_DBL_0969,10,3.817677,0.049978,0.013091,0.320914,0.007319,0.022807,448440
A,EXP_DBL_1480,10,2.121242,0.027758,0.013086,0.313700,0.016290,0.051929,448440
C,EXP_DBL_0736,10,3.861489,0.050512,0.013081,0.317086,0.012044,0.037983,448472
C,EXP_DBL_0930,10,3.852509,0.050342,0.013067,0.310885,0.014166,0.045567,448376
C,EXP_DBL_1035,10,3.871681,0.050585,0.013065,0.315312,0.018510,0.058704,448440
C,EXP_DBL_1577,10,3.889660,0.050802,0.013061,0.323089,0.014743,0.045631,448440
A,EXP_DBL_0675,10,2.019526,0.026348,0.013047,0.318168,0.007463,0.023456,448440
A,EXP_DBL_1439,10,2.115823,0.027603,0.013046,0.340214,0.011707,0.034411,448440
B,EXP_DBL_1646,10,4.811452,0.062753,0.013042,0.305941,0.018403,0.060152,448440
C,EXP_DBL_0375,10,3.689814,0.048088,0.013033,0.308585,0.013900,0.045044,448440
B,EXP_DBL_0633,10,5.127000,0.066811,0.013031,0.305975,0.009553,0.031222,448440
A,EXP_DBL_0631,10,2.006306,0.026127,0.013022,0.310673,0.011625,0.037419,448440
C,EXP_DBL_0751,10,3.838678,0.049970,0.013018,0.310985,0.012807,0.041182,448440
A,EXP_DBL_0490,10,1.964361,0.025572,0.013018,0.316857,0.017106,0.053986,448440
B,EXP_DBL_0100,10,4.641915,0.060418,0.013016,0.304491,0.011983,0.039354,448376
A,EXP_DBL_0239,10,1.995243,0.025953,0.013007,0.311828,0.010242,0.032845,448440
B,EXP_DBL_1501,10,5.007853,0.065131,0.013006,0.316814,0.015026,0.047428,448440
B,EXP_DBL_0259,10,4.846287,0.063014,0.013003,0.308932,0.007241,0.023439,448440
B,EXP_DBL_0796,10,4.939258,0.064196,0.012997,0.313902,0.016136,0.051405,448440
C,EXP_DBL_1128,10,3.816254,0.049568,0.012989,0.318332,0.005380,0.016901,448440
B,EXP_ABL_046_disable-machine-dce,10,4.658050,0.060497,0.012988,0.306706,0.012323,0.040179,448440
C,EXP_DBL_0713,10,3.837605,0.049840,0.012987,0.314349,0.017888,0.056905,448440
B,EXP_DBL_0054,10,4.606425,0.059806,0.012983,0.306870,0.011807,0.038476,448440
A,EXP_DBL_0247,10,1.998920,0.025944,0.012979,0.308820,0.008858,0.028683,448440
A,EXP_DBL_0385,10,1.941546,0.025200,0.012979,0.315798,0.009781,0.030972,448440
A,EXP_DBL_1462,10,2.121167,0.027524,0.012976,0.313431,0.010693,0.034116,448440
C,EXP_DBL_0997,10,3.858114,0.050008,0.012962,0.311460,0.006580,0.021126,448440
B,EXP_DBL_1139,10,4.983422,0.064574,0.012958,0.320660,0.006532,0.020370,448440
C,EXP_DBL_1237,10,3.835374,0.049700,0.012958,0.321065,0.008307,0.025873,448440
B,EXP_DBL_1652,10,4.827416,0.062523,0.012952,0.313443,0.016105,0.051381,448440
B,EXP_DBL_0748,10,4.905032,0.063515,0.012949,0.317811,0.009997,0.031456,448440
C,EXP_DBL_1263,10,3.871365,0.050120,0.012946,0.322460,0.004339,0.013456,448440
B,EXP_DBL_1649,10,4.949379,0.064057,0.012942,0.312227,0.010276,0.032912,448472
B,EXP_DBL_1256,10,5.133553,0.066428,0.012940,0.323650,0.004880,0.015078,448440
C,EXP_DBL_1074,10,3.860170,0.049935,0.012936,0.322772,0.008637,0.026759,448440
A,EXP_DBL_0718,10,2.044171,0.026421,0.012925,0.318284,0.007043,0.022128,448440
C,EXP_DBL_1620,10,3.863841,0.049935,0.012924,0.312489,0.010655,0.034097,448440
A,EXP_DBL_0263,10,1.977064,0.025543,0.012920,0.311105,0.007794,0.025053,448376
A,EXP_DBL_0824,10,2.034737,0.026287,0.012919,0.319957,0.011506,0.035961,448440
B,EXP_DBL_1060,10,5.102633,0.065908,0.012916,0.316202,0.019883,0.062881,448472
B,EXP_ABL_019_UnreachableEnumBranching,10,4.951577,0.063937,0.012912,0.315732,0.008820,0.027935,448440
C,EXP_DBL_1042,10,3.836985,0.049526,0.012908,0.323734,0.014102,0.043560,448440
C,EXP_DBL_0302,10,3.660373,0.047248,0.012908,0.315068,0.009849,0.031260,448440
A,EXP_DBL_1113,10,2.051906,0.026485,0.012908,0.320520,0.010914,0.034051,448440
A,EXP_DBL_1119,10,2.037821,0.026303,0.012907,0.308075,0.009078,0.029467,448440
A,EXP_DBL_1607,10,2.004422,0.025869,0.012906,0.313395,0.007225,0.023054,448440
B,EXP_DBL_0916,10,4.923571,0.063530,0.012903,0.314529,0.016299,0.051820,448440
A,EXP_DBL_0344,10,1.955815,0.025227,0.012898,0.313454,0.006091,0.019432,448440
B,EXP_DBL_0921,10,4.970260,0.064103,0.012897,0.321971,0.009500,0.029506,448440
C,EXP_DBL_0732,10,3.863633,0.049810,0.012892,0.319638,0.016196,0.050670,448440
B,EXP_DBL_1090,10,4.995455,0.064378,0.012887,0.323136,0.012699,0.039299,448440
A,EXP_DBL_1483,10,2.077492,0.026743,0.012873,0.317356,0.025317,0.079775,448472
C,EXP_DBL_0253,10,3.818723,0.049147,0.012870,0.303422,0.016555,0.054561,448440
A,EXP_DBL_0527,10,2.001439,0.025757,0.012869,0.314495,0.008522,0.027097,448440
B,EXP_DBL_0368,10,4.819567,0.061984,0.012861,0.310336,0.009850,0.031740,448440
C,EXP_DBL_1238,10,3.903545,0.050202,0.012861,0.321354,0.015000,0.046677,448440
A,EXP_DBL_0786,10,2.012397,0.025877,0.012859,0.317337,0.010377,0.032700,448440
A,EXP_DBL_1059,10,2.018429,0.025949,0.012856,0.314118,0.018860,0.060041,448440
C,EXP_DBL_1596,10,3.870251,0.049751,0.012855,0.319677,0.014228,0.044507,448440
B,EXP_DBL_0533,10,4.879056,0.062688,0.012848,0.309141,0.010586,0.034243,448440
C,EXP_DBL_1164,10,3.871166,0.049730,0.012846,0.313364,0.007253,0.023146,448440
A,EXP_DBL_1331,10,1.890130,0.024268,0.012839,0.331246,0.014978,0.045217,448440
A,EXP_DBL_1461,10,2.082499,0.026735,0.012838,0.314231,0.018208,0.057945,448440
C,EXP_DBL_0943,10,3.842129,0.049320,0.012837,0.312060,0.018902,0.060572,448440
B,EXP_DBL_1519,10,5.099619,0.065446,0.012834,0.323067,0.009034,0.027963,448440
A,EXP_DBL_1474,10,2.086666,0.026769,0.012829,0.304885,0.006455,0.021172,448440
A,EXP_DBL_0688,10,2.006553,0.025740,0.012828,0.314883,0.009490,0.030138,448440
B,EXP_DBL_0159,10,4.607622,0.059073,0.012821,0.312519,0.012386,0.039633,448440
B,EXP_DBL_0331,10,4.956007,0.063530,0.012819,0.320152,0.009597,0.029976,448472
C,EXP_DBL_1630,10,3.846748,0.049303,0.012817,0.310220,0.008171,0.026339,448440
B,EXP_DBL_0115,10,4.633895,0.059388,0.012816,0.308619,0.010615,0.034395,448440
C,EXP_DBL_0446,10,3.790435,0.048576,0.012815,0.310672,0.012765,0.041088,448440
