Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,wall_iqr_ratio,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
rustls,EXP_DBL_0225,10,10.841593,10.843117,0.038275,0.003530,70.749415,70.749415,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_1349,10,10.837118,10.828779,0.038220,0.003529,69.689095,69.689095,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_1195,10,10.846538,10.834601,0.038220,0.003528,70.370175,70.370175,0.000000,0.000000,4304688.000000,4304688
rustls,EXP_DBL_0048,10,10.852595,10.847732,0.038211,0.003522,69.995964,69.995964,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0806,10,10.831300,10.818836,0.038104,0.003522,70.052859,70.052859,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1108,10,10.830141,10.818737,0.038056,0.003518,69.775723,69.775723,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_ABL_019_UnreachableEnumBranching,10,10.826509,10.813004,0.038037,0.003518,70.594588,70.594588,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_ABL_038_disable-cgp-delete-phis,10,10.836415,10.820553,0.038043,0.003516,70.429715,70.429715,0.000000,0.000000,4309600.000000,4309600
rustls,EXP_DBL_0270,10,10.846844,10.835462,0.038084,0.003515,69.616923,69.616923,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0933,10,10.829600,10.825153,0.038038,0.003514,71.080037,71.080037,0.000000,0.000000,4309008.000000,4309008
rustls,EXP_DBL_0648,10,10.840528,10.834205,0.038057,0.003513,69.495945,69.495945,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1587,10,10.836724,10.829324,0.038040,0.003513,69.717153,69.717153,0.000000,0.000000,4309992.000000,4309992
rustls,EXP_DBL_0398,10,10.824731,10.815936,0.037973,0.003511,69.465603,69.465603,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_0054,10,10.841256,10.834730,0.038004,0.003508,69.822841,69.822841,0.000000,0.000000,4315880.000000,4315880
rustls,EXP_DBL_1088,10,10.852387,10.849698,0.038036,0.003506,69.646485,69.646485,0.000000,0.000000,4312744.000000,4312744
rustls,EXP_DBL_1151,10,10.833265,10.816779,0.037830,0.003497,69.658778,69.658778,0.000000,0.000000,4327424.000000,4327424
rustls,EXP_DBL_0188,10,10.845571,10.824625,0.037820,0.003494,69.660796,69.660796,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0194,10,10.835979,10.827628,0.037785,0.003490,70.419976,70.419976,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0812,10,10.840888,10.824537,0.037774,0.003490,69.938593,69.938593,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0506,10,10.826135,10.818843,0.037762,0.003490,69.327832,69.327832,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0689,10,10.804727,10.794617,0.037636,0.003487,69.318984,69.318984,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_0850,10,10.892132,10.877301,0.037889,0.003483,71.947610,71.947610,0.000000,0.000000,4392568.000000,4392568
rustls,EXP_DBL_0813,10,10.844882,10.841787,0.037762,0.003483,69.887857,69.887857,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0559,10,10.834852,10.831637,0.037708,0.003481,70.910385,70.910385,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1159,10,10.840326,10.819930,0.037599,0.003475,71.015269,71.015269,0.000000,0.000000,4351616.000000,4351616
rustls,EXP_DBL_1206,10,10.877262,10.857473,0.037723,0.003474,70.664392,70.664392,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_1018,10,10.825836,10.821233,0.037593,0.003474,69.611354,69.611354,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_1016,10,10.850750,10.837833,0.037511,0.003461,70.217508,70.217508,0.000000,0.000000,4309320.000000,4309320
rustls,EXP_DBL_1306,10,10.838977,10.824921,0.037446,0.003459,70.110929,70.110929,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_0709,10,10.814653,10.800576,0.037290,0.003453,69.467571,69.467571,0.000000,0.000000,4314920.000000,4314920
rustls,EXP_DBL_1291,10,10.836851,10.826363,0.037348,0.003450,70.574092,70.574092,0.000000,0.000000,4294536.000000,4294536
rustls,EXP_DBL_1394,10,10.843648,10.822684,0.037294,0.003446,69.532180,69.532180,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0175,10,10.843991,10.817314,0.037220,0.003441,69.400028,69.400028,0.000000,0.000000,4306424.000000,4306424
rustls,EXP_DBL_1354,10,10.838366,10.830704,0.037138,0.003429,69.874517,69.874517,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0408,10,10.844686,10.838126,0.037118,0.003425,69.549022,69.549022,0.000000,0.000000,4313552.000000,4313552
rustls,EXP_DBL_0282,10,10.855260,10.845396,0.037129,0.003423,70.028450,70.028450,0.000000,0.000000,4317472.000000,4317472
rustls,EXP_DBL_0403,10,10.816772,10.806251,0.036855,0.003411,70.313463,70.313463,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_1606,10,10.841925,10.833951,0.036931,0.003409,70.120649,70.120649,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0060,10,10.849836,10.832999,0.036816,0.003399,70.075743,70.075743,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_1424,10,10.827911,10.812008,0.036691,0.003394,68.285542,68.285542,0.000000,0.000000,4309992.000000,4309992
rustls,EXP_DBL_0104,10,10.823759,10.822627,0.036691,0.003390,70.145540,70.145540,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0632,10,10.829681,10.825904,0.036690,0.003389,70.640123,70.640123,0.000000,0.000000,4309632.000000,4309632
rustls,EXP_DBL_0986,10,10.827503,10.814775,0.036653,0.003389,69.615741,69.615741,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0661,10,10.849904,10.835415,0.036697,0.003387,69.373668,69.373668,0.000000,0.000000,4342624.000000,4342624
rustls,EXP_DBL_0450,10,10.836407,10.831011,0.036660,0.003385,69.609424,69.609424,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_0873,10,10.872789,10.869835,0.036767,0.003382,71.389322,71.389322,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_1458,10,10.831867,10.834533,0.036552,0.003374,70.365473,70.365473,0.000000,0.000000,4306120.000000,4306120
rustls,EXP_DBL_1210,10,10.864930,10.866886,0.036630,0.003371,70.837984,70.837984,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_1054,10,10.854771,10.838111,0.036534,0.003371,69.716489,69.716489,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0728,10,10.838058,10.829503,0.036506,0.003371,69.852206,69.852206,0.000000,0.000000,4366240.000000,4366240
rustls,EXP_DBL_0431,10,10.827164,10.816530,0.036430,0.003368,69.970335,69.970335,0.000000,0.000000,4310408.000000,4310408
rustls,EXP_DBL_1460,10,10.837594,10.820393,0.036423,0.003366,69.985479,69.985479,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_0847,10,10.907437,10.896358,0.036641,0.003363,72.289160,72.289160,0.000000,0.000000,4345272.000000,4345272
rustls,EXP_DBL_0887,10,10.866274,10.862610,0.036494,0.003360,71.458895,71.458895,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_0439,10,10.847552,10.835084,0.036399,0.003359,69.334520,69.334520,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_0478,10,10.833427,10.826281,0.036345,0.003357,69.519522,69.519522,0.000000,0.000000,4310088.000000,4310088
rustls,EXP_DBL_0633,10,10.838279,10.821400,0.036332,0.003357,69.509773,69.509773,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_ABL_069_disable-vp,10,10.834380,10.833103,0.036317,0.003352,70.353004,70.353004,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1619,10,10.847204,10.828990,0.036277,0.003350,70.280743,70.280743,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0260,10,10.826333,10.816462,0.036227,0.003349,70.945202,70.945202,0.000000,0.000000,4315040.000000,4315040
rustls,EXP_DBL_0117,10,10.833728,10.827782,0.036237,0.003347,70.311029,70.311029,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0825,10,10.827248,10.822395,0.036211,0.003346,69.628486,69.628486,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1659,10,10.832308,10.815706,0.036182,0.003345,70.905378,70.905378,0.000000,0.000000,4323072.000000,4323072
rustls,EXP_DBL_0372,10,10.820082,10.816876,0.036165,0.003343,69.500518,69.500518,0.000000,0.000000,4312320.000000,4312320
rustls,EXP_DBL_0198,10,10.822837,10.809392,0.036138,0.003343,69.864273,69.864273,0.000000,0.000000,4309640.000000,4309640
rustls,EXP_DBL_0210,10,10.813358,10.804312,0.036099,0.003341,69.596542,69.596542,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0810,10,10.820813,10.808291,0.036092,0.003339,69.923776,69.923776,0.000000,0.000000,4309528.000000,4309528
rustls,EXP_DBL_0361,10,10.824762,10.818243,0.036079,0.003335,70.679402,70.679402,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_1219,10,10.858588,10.859643,0.036205,0.003334,70.661794,70.661794,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_0349,10,10.831884,10.829441,0.036070,0.003331,69.315689,69.315689,0.000000,0.000000,4265216.000000,4265216
rustls,EXP_DBL_0272,10,10.839072,10.837904,0.036090,0.003330,69.730574,69.730574,0.000000,0.000000,4315360.000000,4315360
rustls,EXP_DBL_0951,10,10.835880,10.827645,0.036061,0.003330,70.023656,70.023656,0.000000,0.000000,4309264.000000,4309264
rustls,EXP_DBL_1039,10,10.832992,10.826223,0.035998,0.003325,69.771689,69.771689,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0520,10,10.828156,10.824637,0.035995,0.003325,69.270436,69.270436,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1227,10,10.858571,10.841759,0.036017,0.003322,70.611407,70.611407,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_1089,10,10.841090,10.822436,0.035940,0.003321,70.346471,70.346471,0.000000,0.000000,4317552.000000,4317552
rustls,EXP_DBL_0638,10,10.833520,10.813706,0.035901,0.003320,69.593514,69.593514,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0233,10,10.825438,10.821117,0.035859,0.003314,69.813818,69.813818,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0169,10,10.831600,10.819130,0.035856,0.003314,69.699950,69.699950,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_1006,10,10.831966,10.828798,0.035876,0.003313,70.754974,70.754974,0.000000,0.000000,4310040.000000,4310040
rustls,EXP_DBL_1142,10,10.829149,10.830307,0.035875,0.003312,70.593599,70.593599,0.000000,0.000000,4317744.000000,4317744
rustls,EXP_DBL_1301,10,10.832940,10.814601,0.035752,0.003306,71.075812,71.075812,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_0807,10,10.841986,10.827546,0.035783,0.003305,69.674596,69.674596,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0257,10,10.831634,10.814991,0.035709,0.003302,70.439981,70.439981,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0072,10,10.849238,10.836672,0.035767,0.003301,70.344330,70.344330,0.000000,0.000000,4320968.000000,4320968
rustls,EXP_DBL_0343,10,10.832921,10.821159,0.035724,0.003301,69.583792,69.583792,0.000000,0.000000,4310368.000000,4310368
rustls,EXP_DBL_1046,10,10.834675,10.815197,0.035691,0.003300,69.693325,69.693325,0.000000,0.000000,4307752.000000,4307752
rustls,EXP_DBL_0065,10,10.850146,10.842365,0.035711,0.003294,70.403359,70.403359,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0936,10,10.836776,10.828878,0.035668,0.003294,69.722372,69.722372,0.000000,0.000000,4306864.000000,4306864
rustls,EXP_DBL_0608,10,10.832165,10.817339,0.035542,0.003286,69.905822,69.905822,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0051,10,10.852945,10.836890,0.035561,0.003281,70.538941,70.538941,0.000000,0.000000,4312936.000000,4312936
rustls,EXP_DBL_1478,10,10.833730,10.823258,0.035508,0.003281,70.848813,70.848813,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_1282,10,10.845969,10.826234,0.035464,0.003276,70.093595,70.093595,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_0033,10,10.850010,10.849816,0.035534,0.003275,69.847640,69.847640,0.000000,0.000000,4312904.000000,4312904
rustls,EXP_DBL_0441,10,10.839241,10.824895,0.035420,0.003272,70.392008,70.392008,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_0968,10,10.811439,10.800697,0.035319,0.003270,70.758660,70.758660,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_1323,10,10.845047,10.835851,0.035405,0.003267,69.735835,69.735835,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_1056,10,10.828622,10.826060,0.035364,0.003267,69.610453,69.610453,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0992,10,10.834574,10.826427,0.035340,0.003264,70.817073,70.817073,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0009,10,10.842385,10.830900,0.035338,0.003263,70.057978,70.057978,0.000000,0.000000,4308056.000000,4308056
rustls,EXP_DBL_0201,10,10.821552,10.809333,0.035244,0.003261,70.241004,70.241004,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0445,10,10.827568,10.819470,0.035265,0.003259,69.716817,69.716817,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_1238,10,10.837158,10.830164,0.035272,0.003257,70.760040,70.760040,0.000000,0.000000,4304984.000000,4304984
rustls,EXP_DBL_0187,10,10.844954,10.833380,0.035236,0.003253,70.315385,70.315385,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_1512,10,10.836398,10.827071,0.035188,0.003250,69.740618,69.740618,0.000000,0.000000,4318536.000000,4318536
rustls,EXP_DBL_0493,10,10.849456,10.844295,0.035236,0.003249,70.378021,70.378021,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_0899,10,10.874309,10.864977,0.035291,0.003248,71.561864,71.561864,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_1258,10,10.856340,10.837031,0.035201,0.003248,69.556256,69.556256,0.000000,0.000000,4296136.000000,4296136
rustls,EXP_DBL_0863,10,10.865404,10.848261,0.035212,0.003246,71.310407,71.310407,0.000000,0.000000,4392760.000000,4392760
rustls,EXP_DBL_0128,10,10.832390,10.816635,0.035053,0.003241,70.435795,70.435795,0.000000,0.000000,4313088.000000,4313088
rustls,EXP_DBL_1387,10,10.834308,10.820141,0.035056,0.003240,69.638730,69.638730,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_1262,10,10.873646,10.858241,0.035156,0.003238,70.628233,70.628233,0.000000,0.000000,4247240.000000,4247240
rustls,EXP_DBL_0707,10,10.826471,10.816300,0.034986,0.003235,69.642467,69.642467,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_0395,10,10.812322,10.803675,0.034935,0.003234,69.272540,69.272540,0.000000,0.000000,4313024.000000,4313024
rustls,EXP_DBL_0579,10,10.846759,10.830094,0.035007,0.003232,69.406600,69.406600,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0877,10,10.873998,10.855024,0.035055,0.003229,71.934801,71.934801,0.000000,0.000000,4392792.000000,4392792
rustls,EXP_DBL_1454,10,10.838605,10.830403,0.034971,0.003229,70.654590,70.654590,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_0375,10,10.823611,10.822817,0.034920,0.003227,70.598270,70.598270,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_1178,10,10.853467,10.840277,0.034940,0.003223,70.133030,70.133030,0.000000,0.000000,4304976.000000,4304976
rustls,EXP_DBL_1638,10,10.835790,10.827155,0.034897,0.003223,71.317800,71.317800,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0688,10,10.812334,10.799599,0.034800,0.003222,69.379081,69.379081,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_0798,10,10.825840,10.818815,0.034852,0.003221,70.043610,70.043610,0.000000,0.000000,4309632.000000,4309632
rustls,EXP_DBL_1479,10,10.831446,10.827214,0.034849,0.003219,70.561220,70.561220,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_1097,10,10.848957,10.840805,0.034881,0.003218,70.159771,70.159771,0.000000,0.000000,4327168.000000,4327168
rustls,EXP_DBL_0581,10,10.828575,10.813326,0.034764,0.003215,69.337351,69.337351,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0548,10,10.830576,10.832819,0.034786,0.003211,69.588114,69.588114,0.000000,0.000000,4307840.000000,4307840
rustls,EXP_DBL_1169,10,10.859086,10.843219,0.034806,0.003210,70.937083,70.937083,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_0363,10,10.818818,10.810692,0.034698,0.003210,69.558705,69.558705,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_0834,10,10.876607,10.868487,0.034823,0.003204,71.647544,71.647544,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_0371,10,10.823611,10.815719,0.034651,0.003204,70.185539,70.185539,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_ABL_068_disable-thinlto-funcattrs,10,10.821931,10.822886,0.034655,0.003202,70.198948,70.198948,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0277,10,10.865423,10.867404,0.034782,0.003201,69.920213,69.920213,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_1487,10,10.818009,10.804433,0.034569,0.003200,70.147321,70.147321,0.000000,0.000000,4308720.000000,4308720
rustls,EXP_DBL_1243,10,10.852991,10.836219,0.034656,0.003198,70.973276,70.973276,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_0102,10,10.825111,10.819736,0.034603,0.003198,70.934934,70.934934,0.000000,0.000000,4309536.000000,4309536
rustls,EXP_DBL_0226,10,10.822688,10.811265,0.034508,0.003192,69.524443,69.524443,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_1344,10,10.838065,10.832999,0.034571,0.003191,69.513305,69.513305,0.000000,0.000000,4311080.000000,4311080
rustls,EXP_DBL_1486,10,10.835589,10.819696,0.034505,0.003189,70.256762,70.256762,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_0359,10,10.820293,10.817615,0.034475,0.003187,69.415436,69.415436,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_0006,10,10.838517,10.832579,0.034477,0.003183,71.083982,71.083982,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0456,10,10.824493,10.815371,0.034417,0.003182,69.190344,69.190344,0.000000,0.000000,4311240.000000,4311240
rustls,EXP_DBL_0204,10,10.832762,10.815147,0.034401,0.003181,70.747471,70.747471,0.000000,0.000000,4311592.000000,4311592
rustls,EXP_DBL_1515,10,10.844479,10.833137,0.034441,0.003179,69.890893,69.890893,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_1250,10,10.840414,10.831641,0.034436,0.003179,70.828726,70.828726,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_0828,10,10.819467,10.808325,0.034347,0.003178,69.506969,69.506969,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0275,10,10.841387,10.832788,0.034416,0.003177,69.929035,69.929035,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0907,10,10.868448,10.853725,0.034420,0.003171,71.172442,71.172442,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_0792,10,10.838512,10.838452,0.034272,0.003162,70.408737,70.408737,0.000000,0.000000,4313088.000000,4313088
rustls,EXP_ABL_015_disable-postra-machine-licm,10,10.835550,10.821129,0.034209,0.003161,69.816252,69.816252,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1630,10,10.850231,10.843873,0.034216,0.003155,69.833882,69.833882,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_1476,10,10.833236,10.822078,0.034143,0.003155,70.079500,70.079500,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_1145,10,10.836539,10.822108,0.034111,0.003152,70.800834,70.800834,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_ABL_066_disable-ra-fsprofile-loader,10,10.827117,10.816644,0.034011,0.003144,69.995802,69.995802,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1266,10,10.845860,10.829716,0.033987,0.003138,71.021761,71.021761,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_1359,10,10.830522,10.826606,0.033974,0.003138,69.671465,69.671465,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0259,10,10.834464,10.815984,0.033943,0.003138,69.986569,69.986569,0.000000,0.000000,4317600.000000,4317600
rustls,EXP_DBL_0629,10,10.828561,10.824975,0.033905,0.003132,69.570661,69.570661,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0410,10,10.826059,10.802794,0.033829,0.003132,70.475041,70.475041,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_0996,10,10.826010,10.813135,0.033851,0.003131,70.446819,70.446819,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_1014,10,10.840179,10.828492,0.033876,0.003128,69.694745,69.694745,0.000000,0.000000,4318440.000000,4318440
rustls,EXP_DBL_0489,10,10.844664,10.836030,0.033885,0.003127,69.802477,69.802477,0.000000,0.000000,4310248.000000,4310248
rustls,EXP_DBL_1283,10,10.848928,10.834490,0.033872,0.003126,69.972272,69.972272,0.000000,0.000000,4294472.000000,4294472
rustls,EXP_DBL_1150,10,10.835980,10.825698,0.033829,0.003125,69.749125,69.749125,0.000000,0.000000,4317760.000000,4317760
