Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
rustls,EXP_DBL_0554,10,10.832551,10.814849,0.015664,75.515724,75.515724,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0555,10,10.820010,10.803396,0.047068,74.904820,74.904820,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0556,10,10.832577,10.810263,0.030352,75.715007,75.715007,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0557,10,10.825354,10.800078,0.032515,75.697773,75.697773,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0558,10,10.823007,10.806595,0.028203,76.070229,76.070229,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0559,10,10.822819,10.801673,0.030288,76.600079,76.600079,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0560,10,10.824895,10.813386,0.046032,76.560333,76.560333,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0561,10,10.820319,10.800835,0.016703,76.811284,76.811284,0.000000,4310496.000000,4310496
rustls,EXP_DBL_0562,10,10.826420,10.811115,0.015187,76.141353,76.141353,0.000000,4365224.000000,4365224
rustls,EXP_DBL_0563,10,10.832385,10.797080,0.056813,77.146425,77.146425,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0564,10,10.822869,10.800460,0.056014,77.371259,77.371259,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0565,10,10.829123,10.801419,0.025314,76.737445,76.737445,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0566,10,10.816686,10.800076,0.020523,76.613943,76.613943,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0567,10,10.831487,10.806216,0.056548,76.865764,76.865764,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0568,10,10.820557,10.805689,0.041006,75.834007,75.834007,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0569,10,10.837899,10.809539,0.013744,74.869774,74.869774,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0570,10,10.843122,10.835876,0.022490,75.803884,75.803884,0.000000,4318392.000000,4318392
rustls,EXP_DBL_0571,10,10.828024,10.803652,0.027657,75.528244,75.528244,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0572,10,10.830870,10.806358,0.045148,75.236838,75.236838,0.000000,4310680.000000,4310680
rustls,EXP_DBL_0573,10,10.827936,10.805933,0.020219,75.933062,75.933062,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0574,10,10.812782,10.801404,0.026127,75.686903,75.686903,0.000000,4310784.000000,4310784
rustls,EXP_DBL_0575,10,10.828234,10.802885,0.015075,78.840024,78.840024,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0576,10,10.832634,10.812501,0.058750,78.296354,78.296354,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0577,10,10.825137,10.803334,0.023744,76.422362,76.422362,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0578,10,10.835786,10.823154,0.021444,76.492073,76.492073,0.000000,4343640.000000,4343640
rustls,EXP_DBL_0579,10,10.827545,10.809057,0.014401,76.689912,76.689912,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0580,10,10.838167,10.817635,0.015162,76.342647,76.342647,0.000000,4323992.000000,4323992
rustls,EXP_DBL_0581,10,10.829099,10.807025,0.062168,76.018950,76.018950,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0582,10,10.820213,10.799802,0.019594,76.633069,76.633069,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0583,10,10.826956,10.813095,0.045924,76.672037,76.672037,0.000000,4310712.000000,4310712
rustls,EXP_DBL_0584,10,10.826363,10.794104,0.049124,76.391041,76.391041,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0585,10,10.832841,10.809793,0.044341,75.757318,75.757318,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0586,10,10.824009,10.805003,0.017914,76.641877,76.641877,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0587,10,10.820273,10.805352,0.032729,76.000312,76.000312,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0588,10,10.829775,10.811757,0.028833,76.378874,76.378874,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0589,10,10.818015,10.795271,0.051476,75.934255,75.934255,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0590,10,10.834187,10.799549,0.031488,76.082425,76.082425,0.000000,4305392.000000,4305392
rustls,EXP_DBL_0591,10,10.830732,10.806228,0.020516,75.729713,75.729713,0.000000,4311088.000000,4311088
rustls,EXP_DBL_0592,10,10.829246,10.812591,0.034544,75.746469,75.746469,0.000000,4308000.000000,4308000
rustls,EXP_DBL_0593,10,10.815776,10.805646,0.031966,76.616501,76.616501,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0594,10,10.826236,10.809627,0.049048,76.482352,76.482352,0.000000,4312152.000000,4312152
rustls,EXP_DBL_0595,10,10.823962,10.807774,0.018192,75.841137,75.841137,0.000000,4292856.000000,4292856
rustls,EXP_DBL_0596,10,10.826986,10.809755,0.027357,76.586011,76.586011,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0597,10,10.819467,10.802230,0.019306,75.089429,75.089429,0.000000,4310840.000000,4310840
rustls,EXP_DBL_0598,10,10.849763,10.823327,0.077455,76.527687,76.527687,0.000000,4262616.000000,4262616
rustls,EXP_DBL_0599,10,10.846773,10.838732,0.047347,75.995608,75.995608,0.000000,4319512.000000,4319512
rustls,EXP_DBL_0600,10,10.823529,10.805459,0.051840,76.457250,76.457250,0.000000,4310520.000000,4310520
rustls,EXP_DBL_0601,10,10.820665,10.798718,0.028520,75.554702,75.554702,0.000000,4310392.000000,4310392
rustls,EXP_DBL_0602,10,10.844230,10.808050,0.016515,75.720897,75.720897,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0603,10,10.823941,10.797735,0.067617,75.682542,75.682542,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0604,10,10.843204,10.821040,0.032476,75.671206,75.671206,0.000000,4308184.000000,4308184
rustls,EXP_DBL_0605,10,10.813443,10.805079,0.009416,75.575316,75.575316,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0606,10,10.827706,10.818921,0.016302,76.885335,76.885335,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0607,10,10.827774,10.810254,0.019505,76.896017,76.896017,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0608,10,10.823730,10.802798,0.017483,76.187469,76.187469,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0609,10,10.811882,10.796286,0.022654,76.717498,76.717498,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0610,10,10.831784,10.797791,0.049845,77.636770,77.636770,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0611,10,10.831707,10.805322,0.090834,77.257255,77.257255,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0612,10,10.833272,10.815907,0.041688,76.704526,76.704526,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0613,10,10.819684,10.809412,0.030075,76.822616,76.822616,0.000000,4308696.000000,4308696
rustls,EXP_DBL_0614,10,10.827909,10.818393,0.025727,76.624068,76.624068,0.000000,4310552.000000,4310552
rustls,EXP_DBL_0615,10,10.834960,10.810824,0.045983,76.830948,76.830948,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0616,10,10.829515,10.802488,0.048992,76.630362,76.630362,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0617,10,10.824132,10.796965,0.022818,77.340804,77.340804,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0618,10,10.824262,10.800059,0.029379,77.016851,77.016851,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0619,10,10.826985,10.813103,0.051291,77.031544,77.031544,0.000000,4310584.000000,4310584
rustls,EXP_DBL_0620,10,10.822686,10.808031,0.057941,76.497067,76.497067,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0621,10,10.827597,10.806494,0.027616,76.249047,76.249047,0.000000,4309912.000000,4309912
rustls,EXP_DBL_0622,10,10.811539,10.794725,0.035577,75.647537,75.647537,0.000000,4311608.000000,4311608
rustls,EXP_DBL_0623,10,10.819525,10.795305,0.036835,76.381353,76.381353,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0624,10,10.812369,10.804293,0.030345,75.206491,75.206491,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0625,10,10.821313,10.801808,0.026314,76.939199,76.939199,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0626,10,10.818510,10.798299,0.029426,76.124419,76.124419,0.000000,4314136.000000,4314136
rustls,EXP_DBL_0627,10,10.814700,10.791590,0.041515,76.567196,76.567196,0.000000,4310520.000000,4310520
rustls,EXP_DBL_0628,10,10.818988,10.811262,0.014856,76.990624,76.990624,0.000000,4308536.000000,4308536
rustls,EXP_DBL_0629,10,10.822256,10.804272,0.022166,78.116281,78.116281,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0630,10,10.835152,10.817345,0.067839,77.452646,77.452646,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0631,10,10.821372,10.807944,0.018341,77.246345,77.246345,0.000000,4308824.000000,4308824
rustls,EXP_DBL_0632,10,10.825556,10.802310,0.049420,77.413236,77.413236,0.000000,4310616.000000,4310616
rustls,EXP_DBL_0633,10,10.828485,10.813201,0.022292,76.501715,76.501715,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0634,10,10.817972,10.797994,0.028412,76.939998,76.939998,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0635,10,10.817845,10.798305,0.039019,76.446927,76.446927,0.000000,4313688.000000,4313688
rustls,EXP_DBL_0636,10,10.831568,10.803434,0.055854,77.183520,77.183520,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0637,10,10.826923,10.815938,0.056447,76.826268,76.826268,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0638,10,10.828861,10.823853,0.033816,76.418175,76.418175,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0639,10,10.820790,10.812648,0.033206,75.470179,75.470179,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0640,10,10.827643,10.808464,0.046640,76.938702,76.938702,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0641,10,10.822968,10.799840,0.020091,76.881103,76.881103,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0642,10,10.823527,10.796150,0.022647,77.366100,77.366100,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0643,10,10.802739,10.792122,0.015139,76.934899,76.934899,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0644,10,10.831754,10.798165,0.055151,77.339093,77.339093,0.000000,4310496.000000,4310496
rustls,EXP_DBL_0645,10,10.835961,10.812783,0.028195,77.186587,77.186587,0.000000,4365224.000000,4365224
rustls,EXP_DBL_0646,10,10.833579,10.806771,0.014003,77.350986,77.350986,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0647,10,10.827552,10.809364,0.016235,77.364490,77.364490,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0648,10,10.831679,10.822474,0.053026,77.230500,77.230500,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0649,10,10.830962,10.806272,0.024022,76.756664,76.756664,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0650,10,10.824988,10.804530,0.050297,75.524837,75.524837,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0651,10,10.825505,10.806749,0.013260,78.214355,78.214355,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0652,10,10.829073,10.811376,0.054978,76.321462,76.321462,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0653,10,10.856981,10.829175,0.029206,77.125252,77.125252,0.000000,4318392.000000,4318392
rustls,EXP_DBL_0654,10,10.821288,10.810496,0.030004,78.140145,78.140145,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0655,10,10.839854,10.812092,0.026034,78.818266,78.818266,0.000000,4310680.000000,4310680
rustls,EXP_DBL_0656,10,10.839059,10.824164,0.020472,77.967021,77.967021,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0657,10,10.824901,10.811367,0.023605,77.396568,77.396568,0.000000,4310784.000000,4310784
rustls,EXP_DBL_0658,10,10.828278,10.814622,0.048447,78.452990,78.452990,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0659,10,10.835112,10.820019,0.037092,76.814156,76.814156,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0660,10,10.835349,10.810695,0.084460,77.674907,77.674907,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0661,10,10.837854,10.819307,0.008107,77.588119,77.588119,0.000000,4343640.000000,4343640
rustls,EXP_DBL_0662,10,10.834708,10.804651,0.092519,76.931266,76.931266,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0663,10,10.843727,10.828473,0.067844,76.215718,76.215718,0.000000,4323992.000000,4323992
rustls,EXP_DBL_0664,10,10.843682,10.820788,0.061166,75.664180,75.664180,0.000000,4310488.000000,4310488
rustls,EXP_DBL_0665,10,10.784717,10.768754,0.023716,75.713516,75.713516,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0666,10,10.808702,10.797459,0.024082,75.732125,75.732125,0.000000,4311400.000000,4311400
rustls,EXP_DBL_0667,10,10.805013,10.779809,0.043230,76.166252,76.166252,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0668,10,10.794794,10.772030,0.019118,75.589245,75.589245,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0669,10,10.797052,10.770404,0.054594,76.507047,76.507047,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0670,10,10.794874,10.777181,0.035543,76.982899,76.982899,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0671,10,10.801704,10.774130,0.017959,77.303513,77.303513,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0672,10,10.806128,10.786636,0.018354,77.059339,77.059339,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0673,10,10.811469,10.793872,0.022316,77.077364,77.077364,0.000000,4305968.000000,4305968
rustls,EXP_DBL_0674,10,10.796357,10.771770,0.043284,75.883163,75.883163,0.000000,4311240.000000,4311240
rustls,EXP_DBL_0675,10,10.804146,10.786142,0.023859,77.152675,77.152675,0.000000,4308864.000000,4308864
rustls,EXP_DBL_0676,10,10.795288,10.778665,0.019411,76.949394,76.949394,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0677,10,10.805357,10.781285,0.057118,76.247900,76.247900,0.000000,4312904.000000,4312904
rustls,EXP_DBL_0678,10,10.814061,10.782376,0.004948,76.573218,76.573218,0.000000,4294280.000000,4294280
rustls,EXP_DBL_0679,10,10.806953,10.785394,0.042962,77.599684,77.599684,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0680,10,10.786151,10.775226,0.004536,78.257364,78.257364,0.000000,4311368.000000,4311368
rustls,EXP_DBL_0681,10,10.807669,10.785926,0.026727,78.176660,78.176660,0.000000,4263944.000000,4263944
rustls,EXP_DBL_0682,10,10.807999,10.787515,0.057301,77.379272,77.379272,0.000000,4321256.000000,4321256
rustls,EXP_DBL_0683,10,10.795143,10.781544,0.037269,77.668325,77.668325,0.000000,4311176.000000,4311176
rustls,EXP_DBL_0684,10,10.808812,10.785844,0.025418,76.357676,76.357676,0.000000,4310984.000000,4310984
rustls,EXP_DBL_0685,10,10.809491,10.784692,0.021222,77.909936,77.909936,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0686,10,10.803681,10.778484,0.037486,77.631953,77.631953,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0687,10,10.808006,10.786478,0.012287,77.335385,77.335385,0.000000,4309064.000000,4309064
rustls,EXP_DBL_0688,10,10.811508,10.774210,0.064259,78.138028,78.138028,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0689,10,10.801441,10.786676,0.037328,77.022490,77.022490,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0690,10,10.794225,10.783675,0.011507,78.035707,78.035707,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0691,10,10.803820,10.779881,0.011734,77.338264,77.338264,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0692,10,10.802033,10.778158,0.027779,78.120317,78.120317,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0693,10,10.802630,10.780834,0.042962,76.849238,76.849238,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0694,10,10.804186,10.768877,0.047412,76.440194,76.440194,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0695,10,10.788755,10.780148,0.025200,76.074812,76.074812,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0696,10,10.827856,10.794052,0.066143,76.021106,76.021106,0.000000,4309448.000000,4309448
rustls,EXP_DBL_0697,10,10.801880,10.782516,0.029172,76.011111,76.011111,0.000000,4311208.000000,4311208
rustls,EXP_DBL_0698,10,10.812628,10.777007,0.068884,75.628532,75.628532,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0699,10,10.802433,10.777108,0.020983,76.942386,76.942386,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0700,10,10.809352,10.783995,0.088625,76.284433,76.284433,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0701,10,10.803141,10.779245,0.046310,76.446223,76.446223,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0702,10,10.811130,10.790751,0.063865,76.820845,76.820845,0.000000,4311176.000000,4311176
rustls,EXP_DBL_0703,10,10.790858,10.789252,0.027318,77.306854,77.306854,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0704,10,10.821441,10.796755,0.034123,77.804167,77.804167,0.000000,4310600.000000,4310600
rustls,EXP_DBL_0705,10,10.804265,10.786798,0.035613,76.938834,76.938834,0.000000,4312360.000000,4312360
rustls,EXP_DBL_0706,10,10.782422,10.768749,0.015540,77.454904,77.454904,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0707,10,10.800736,10.765303,0.037754,75.973179,75.973179,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0708,10,10.801623,10.780064,0.025555,77.325953,77.325953,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0709,10,10.808064,10.778645,0.068033,76.208200,76.208200,0.000000,4314440.000000,4314440
rustls,EXP_DBL_0710,10,10.799009,10.794728,0.019766,76.049728,76.049728,0.000000,4311112.000000,4311112
rustls,EXP_DBL_0711,10,10.813961,10.797656,0.049177,77.985467,77.985467,0.000000,4310952.000000,4310952
rustls,EXP_DBL_0712,10,10.803109,10.774396,0.091394,77.273515,77.273515,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0713,10,10.806090,10.785635,0.054289,76.843075,76.843075,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0714,10,10.804392,10.784761,0.031225,76.322973,76.322973,0.000000,4310248.000000,4310248
rustls,EXP_DBL_0715,10,10.810674,10.785521,0.022433,77.006374,77.006374,0.000000,4311304.000000,4311304
rustls,EXP_DBL_0716,10,10.802783,10.771367,0.022144,75.809532,75.809532,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0717,10,10.795584,10.772143,0.016066,76.550550,76.550550,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0718,10,10.795077,10.783688,0.037463,76.448750,76.448750,0.000000,4314504.000000,4314504
rustls,EXP_DBL_0719,10,10.801272,10.778420,0.026719,75.889080,75.889080,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0720,10,10.812931,10.801853,0.080402,76.771572,76.771572,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0721,10,10.799440,10.779111,0.027418,75.904965,75.904965,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0722,10,10.783685,10.775817,0.049987,75.399169,75.399169,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0723,10,10.801949,10.787851,0.060384,77.516627,77.516627,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0724,10,10.810509,10.779768,0.094485,77.384617,77.384617,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0725,10,10.804980,10.786393,0.058990,76.785897,76.785897,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0726,10,10.793530,10.777252,0.018527,78.197151,78.197151,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0727,10,10.804186,10.796159,0.061638,77.400993,77.400993,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0728,10,10.814877,10.801550,0.047885,78.037046,78.037046,0.000000,4365776.000000,4365776
rustls,EXP_DBL_0729,10,10.795787,10.782880,0.025329,75.915253,75.915253,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0730,10,10.809829,10.790024,0.037199,76.599012,76.599012,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0731,10,10.800800,10.783984,0.029114,75.976710,75.976710,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0732,10,10.807829,10.782681,0.022153,77.514133,77.514133,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0733,10,10.783680,10.777874,0.021148,76.507727,76.507727,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0734,10,10.795736,10.773526,0.030315,76.370339,76.370339,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0735,10,10.799885,10.785813,0.060083,77.934342,77.934342,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0736,10,10.838381,10.814618,0.056875,77.477477,77.477477,0.000000,4318408.000000,4318408
rustls,EXP_DBL_0737,10,10.787875,10.774995,0.021758,77.473589,77.473589,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0738,10,10.817306,10.794205,0.087241,76.698159,76.698159,0.000000,4311336.000000,4311336
rustls,EXP_DBL_0739,10,10.800490,10.781571,0.027242,75.577235,75.577235,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0740,10,10.827610,10.806188,0.023319,76.239962,76.239962,0.000000,4312040.000000,4312040
rustls,EXP_DBL_0741,10,10.790374,10.775838,0.033146,76.840494,76.840494,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0742,10,10.806007,10.780459,0.062161,76.762773,76.762773,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0743,10,10.799720,10.779667,0.028787,76.780060,76.780060,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0744,10,10.818829,10.806897,0.048445,76.477536,76.477536,0.000000,4344968.000000,4344968
rustls,EXP_DBL_0745,10,10.806946,10.786444,0.021040,76.981876,76.981876,0.000000,4311144.000000,4311144
rustls,EXP_DBL_0746,10,10.793889,10.774840,0.020108,76.593912,76.593912,0.000000,4325320.000000,4325320
