Source,Target,Type,Weight,Stability
ImpossiblePredicates,vector-combine,Interaction,-0.022589129510653838,0.96
ImpossiblePredicates,vp,Interaction,0.014532346362197177,0.9
ImpossiblePredicates,whole-program-visibility,Interaction,0.04136252477406073,0.84
Inline,2addr-hack,Interaction,-0.008935491155322276,0.74
Inline,adv-copy-opt,Interaction,-0.005072481580068443,0.76
Inline,advanced-peeling,Interaction,0.030985955405847903,0.84
Inline,auto-upgrade-debug-info,Interaction,-0.020217094801224515,0.92
Inline,binop-extract-shuffle,Interaction,0.038484059520087106,0.86
Inline,bitcode-version-upgrade,Interaction,0.0012201172735175642,0.62
Inline,branch-fold,Interaction,0.034963787630950496,0.9
Inline,cfi-fixup,Interaction,-0.021415468298986832,0.96
Inline,cgdata-for-merging,Interaction,0.022351108928137006,0.96
Inline,cgp,Interaction,0.0036429651626951704,0.66
Inline,cgp-branch-opts,Interaction,0.0037545114583314738,0.7
Inline,cgp-delete-phis,Interaction,0.058447802404222676,0.88
Inline,cgp-ext-ld-promotion,Interaction,-0.006939644663981387,0.66
Inline,cgp-gc-opts,Interaction,0.011380459661566979,0.88
Inline,cgp-select2branch,Interaction,0.07558930120537989,0.88
Inline,cgp-store-extract,Interaction,0.01541686093743912,0.86
Inline,chr,Interaction,0.0014402293545482062,0.78
Inline,cleanups,Interaction,0.008520606034385257,0.66
Inline,complex-addr-modes,Interaction,-0.0241699309116138,0.98
Inline,constant-hoisting,Interaction,-0.002141609029670041,0.5
Inline,copyprop,Interaction,0.022671402679911586,0.88
Inline,demotion,Interaction,0.0397843753854574,0.82
Inline,dfa-sched,Interaction,-0.0240796277108594,0.92
Inline,early-ifcvt,Interaction,-0.019742950686285687,0.96
Inline,early-taildup,Interaction,-0.013930089646271704,0.76
Inline,expand-reductions,Interaction,0.010429050815814762,0.74
Inline,gep-const-evaluation,Interaction,0.017671061320144822,0.88
Inline,global-outlining,Interaction,0.0323850786524901,0.92
Inline,i2p-p2i-opt,Interaction,-0.018834007021317527,0.9
Inline,icp,Interaction,-0.012825563174410302,0.86
Inline,ifcvt-diamond,Interaction,-0.002545829892580213,0.52
Inline,ifcvt-forked-diamond,Interaction,0.10164108401595573,0.92
Inline,ifcvt-simple,Interaction,0.030033648833713626,0.94
Inline,ifcvt-simple-false,Interaction,0.02570609296694109,0.76
Inline,ifcvt-triangle,Interaction,0.019586173135666546,0.86
Inline,ifcvt-triangle-false,Interaction,0.06061332851743672,0.96
Inline,ifcvt-triangle-rev,Interaction,0.04907199725549867,0.84
Inline,interleaved-load-combine,Interaction,0.024172523928566815,0.86
Inline,last-run-tracking,Interaction,-0.025891893248775544,0.94
Inline,layout-fsprofile-loader,Interaction,0.006243705461080843,0.8
Inline,lftr,Interaction,0.013236368195716433,0.82
Inline,licm-promotion,Interaction,0.037088464539743085,0.84
Inline,loop-idiom-vectorize-all,Interaction,0.09863891768821734,0.98
Inline,loop-idiom-vectorize-bytecmp,Interaction,0.012448815218371547,0.66
Inline,loop-level-heuristics,Interaction,0.022328832196605215,0.84
Inline,lsr,Interaction,0.048609912453850226,0.94
Inline,machine-cse,Interaction,0.06327915207316494,0.9
Inline,machine-dce,Interaction,0.03626487240297372,0.78
Inline,machine-licm,Interaction,0.051354334074698915,0.8
Inline,machine-sink,Interaction,0.047922798505994416,0.92
Inline,memop-opt,Interaction,-0.02839437233752955,0.94
Inline,mergeicmps,Interaction,0.049015100988704284,0.98
Inline,mr-partial-inlining,Interaction,0.024150121591290215,0.84
Inline,nofree-inference,Interaction,0.0035473947769762287,0.9
Inline,non-allocatable-phys-copy-opt,Interaction,0.007660048296926279,0.8
Inline,nounwind-inference,Interaction,-0.02386463263406079,0.96
Inline,ondemand-mds-loading,Interaction,-0.00724429951827437,0.74
Inline,partial-inlining,Interaction,-0.03014873328773751,0.96
Inline,partial-libcall-inlining,Interaction,0.009944919550455454,0.72
Inline,peephole,Interaction,-0.01633116882638974,0.92
Inline,phi-elim-edge-splitting,Interaction,0.01803428739186027,0.64
Inline,post-ra,Interaction,-0.021956967499507134,0.88
Inline,postra-machine-licm,Interaction,-0.013786240244284605,0.88
Inline,postra-machine-sink,Interaction,0.07848513778847872,1.0
Inline,preheader-prot,Interaction,0.061048271326819135,1.0
Inline,preinline,Interaction,-0.008475024812551276,0.82
Inline,promote-alloca-to-vector,Interaction,0.011337841138661008,0.8
Inline,ra-fsprofile-loader,Interaction,-0.02110450088067452,0.94
Inline,replace-with-vec-lib,Interaction,0.00453909280774079,0.54
Inline,sample-loader-inlining,Interaction,-0.01289710311400934,0.84
Inline,select-optimize,Interaction,-0.01153352797949314,0.86
Inline,separate-const-offset-from-gep,Interaction,-0.008053239693909316,0.72
Inline,spill-fusing,Interaction,0.015405910281106472,0.8
Inline,ssc,Interaction,0.013661891755832793,0.82
Inline,strictnode-mutation,Interaction,0.004900113473748638,0.58
Inline,tail-calls,Interaction,0.021251825868638035,0.84
Inline,tail-duplicate,Interaction,-0.005500268497119547,0.6
Inline,thinlto-funcattrs,Interaction,0.030842258370324786,0.78
Inline,type-promotion,Interaction,0.010876436040207032,0.78
Inline,vector-combine,Interaction,0.02845228975965783,0.76
Inline,vp,Interaction,0.008484329379794356,0.86
Inline,whole-program-visibility,Interaction,-0.017052353874731127,0.92
InstSimplify-after-simplifycfg,2addr-hack,Interaction,-0.006518192948304458,0.6
InstSimplify-after-simplifycfg,adv-copy-opt,Interaction,0.017047883404573364,0.76
InstSimplify-after-simplifycfg,advanced-peeling,Interaction,0.019383313019967128,0.76
InstSimplify-after-simplifycfg,auto-upgrade-debug-info,Interaction,-0.006016111643363689,0.86
InstSimplify-after-simplifycfg,binop-extract-shuffle,Interaction,0.005244158676816081,0.5
InstSimplify-after-simplifycfg,bitcode-version-upgrade,Interaction,0.012944828210092595,0.7
InstSimplify-after-simplifycfg,block-placement,Interaction,0.007208666516347389,0.64
InstSimplify-after-simplifycfg,cfi-fixup,Interaction,-0.0043040811191611674,0.7
InstSimplify-after-simplifycfg,cgdata-for-merging,Interaction,0.0011855897008601214,0.54
InstSimplify-after-simplifycfg,cgp,Interaction,-0.004586014840137582,0.62
InstSimplify-after-simplifycfg,cgp-branch-opts,Interaction,0.039288674172771286,0.94
InstSimplify-after-simplifycfg,cgp-delete-phis,Interaction,0.022321567292924893,0.9
InstSimplify-after-simplifycfg,cgp-ext-ld-promotion,Interaction,0.02501204071767947,0.86
InstSimplify-after-simplifycfg,cgp-gc-opts,Interaction,-0.000738531433312559,0.82
InstSimplify-after-simplifycfg,cgp-select2branch,Interaction,0.0018484591321907924,0.6
InstSimplify-after-simplifycfg,cgp-store-extract,Interaction,-0.012040469716710476,0.94
InstSimplify-after-simplifycfg,chr,Interaction,-0.0018747068833023398,0.42
InstSimplify-after-simplifycfg,cleanups,Interaction,-0.0022771772344681563,0.44
InstSimplify-after-simplifycfg,complex-addr-modes,Interaction,0.009935622861955542,0.82
InstSimplify-after-simplifycfg,constant-hoisting,Interaction,0.01963015957171726,0.6
InstSimplify-after-simplifycfg,copyprop,Interaction,0.008662412297100311,0.64
InstSimplify-after-simplifycfg,demotion,Interaction,0.015455921226864537,0.8
InstSimplify-after-simplifycfg,dfa-sched,Interaction,0.029403517777680566,0.8
InstSimplify-after-simplifycfg,early-ifcvt,Interaction,0.005381382888979915,0.52
InstSimplify-after-simplifycfg,early-taildup,Interaction,-0.0032506994460303196,0.62
InstSimplify-after-simplifycfg,expand-reductions,Interaction,0.003950145701887844,0.56
InstSimplify-after-simplifycfg,gep-const-evaluation,Interaction,0.022605184087452573,0.8
InstSimplify-after-simplifycfg,global-outlining,Interaction,-0.005995437762468287,0.68
InstSimplify-after-simplifycfg,i2p-p2i-opt,Interaction,-0.010908513510245587,0.9
InstSimplify-after-simplifycfg,icp,Interaction,0.031139390803902187,0.9
InstSimplify-after-simplifycfg,ifcvt-diamond,Interaction,-0.005964395457445382,0.66
InstSimplify-after-simplifycfg,ifcvt-forked-diamond,Interaction,0.004001691342192851,0.66
InstSimplify-after-simplifycfg,ifcvt-simple,Interaction,0.0024657248706757545,0.44
InstSimplify-after-simplifycfg,ifcvt-simple-false,Interaction,0.0017954959666644668,0.6
InstSimplify-after-simplifycfg,ifcvt-triangle,Interaction,0.016382788256622385,0.86
InstSimplify-after-simplifycfg,ifcvt-triangle-rev,Interaction,0.008955518791594222,0.7
InstSimplify-after-simplifycfg,interleaved-load-combine,Interaction,-0.0026187289916965715,0.48
InstSimplify-after-simplifycfg,last-run-tracking,Interaction,0.006522709722374349,0.72
InstSimplify-after-simplifycfg,layout-fsprofile-loader,Interaction,-0.0033822713104201996,0.52
InstSimplify-after-simplifycfg,lftr,Interaction,0.007722146397111385,0.6
InstSimplify-after-simplifycfg,licm-promotion,Interaction,0.0017357992834968075,0.5
InstSimplify-after-simplifycfg,loop-idiom-vectorize-all,Interaction,0.0016279293511340786,0.52
InstSimplify-after-simplifycfg,loop-level-heuristics,Interaction,0.04839440394403379,0.94
InstSimplify-after-simplifycfg,lsr,Interaction,-0.007100140752331836,0.84
InstSimplify-after-simplifycfg,machine-cse,Interaction,0.01164578666618788,0.6
InstSimplify-after-simplifycfg,machine-dce,Interaction,0.010727244586249707,0.66
InstSimplify-after-simplifycfg,machine-licm,Interaction,0.03650411966427641,0.98
InstSimplify-after-simplifycfg,machine-sink,Interaction,0.012223235641682307,0.72
InstSimplify-after-simplifycfg,mergeicmps,Interaction,0.010462365002819168,0.78
InstSimplify-after-simplifycfg,mr-partial-inlining,Interaction,-0.019697026498487105,0.98
InstSimplify-after-simplifycfg,nofree-inference,Interaction,0.006765436070007895,0.76
InstSimplify-after-simplifycfg,nounwind-inference,Interaction,-0.004184722330005589,0.64
InstSimplify-after-simplifycfg,ondemand-mds-loading,Interaction,0.014897598968984477,0.9
InstSimplify-after-simplifycfg,partial-inlining,Interaction,0.03569950897001648,0.84
InstSimplify-after-simplifycfg,partial-libcall-inlining,Interaction,0.01437696326445793,0.78
InstSimplify-after-simplifycfg,peephole,Interaction,0.014416910300105792,0.8
InstSimplify-after-simplifycfg,phi-elim-edge-splitting,Interaction,-0.0038366737346257557,0.68
InstSimplify-after-simplifycfg,post-ra,Interaction,-0.005412072921683353,0.6
InstSimplify-after-simplifycfg,postra-machine-licm,Interaction,0.005411781989071148,0.74
InstSimplify-after-simplifycfg,postra-machine-sink,Interaction,0.000326702573934585,0.7
InstSimplify-after-simplifycfg,preheader-prot,Interaction,0.019398058750408488,0.64
InstSimplify-after-simplifycfg,preinline,Interaction,-0.0038235444342497676,0.7
InstSimplify-after-simplifycfg,ra-fsprofile-loader,Interaction,-0.008190192703088031,0.66
InstSimplify-after-simplifycfg,replace-with-vec-lib,Interaction,0.006561397481155706,0.64
InstSimplify-after-simplifycfg,sample-loader-inlining,Interaction,0.013439954286170154,0.86
InstSimplify-after-simplifycfg,select-optimize,Interaction,0.02672999962894343,0.92
InstSimplify-after-simplifycfg,separate-const-offset-from-gep,Interaction,0.006501021039932351,0.82
InstSimplify-after-simplifycfg,spill-fusing,Interaction,0.090675356050486,0.96
InstSimplify-after-simplifycfg,ssc,Interaction,0.014556666207316202,0.78
InstSimplify-after-simplifycfg,strictnode-mutation,Interaction,0.04638904403490288,0.9
InstSimplify-after-simplifycfg,tail-calls,Interaction,0.020471798768446445,0.8
InstSimplify-after-simplifycfg,tail-duplicate,Interaction,-0.0004938963481597138,0.62
InstSimplify-after-simplifycfg,thinlto-funcattrs,Interaction,-0.009007058479181757,0.78
InstSimplify-after-simplifycfg,type-promotion,Interaction,0.02154887388621081,0.8
InstSimplify-after-simplifycfg,vector-combine,Interaction,-0.0036782890979335098,0.66
InstSimplify-after-simplifycfg,vp,Interaction,-0.0030031127410744306,0.7
InstSimplify-after-simplifycfg,whole-program-visibility,Interaction,-0.017224936540073104,0.92
InstSimplify-before-inline,2addr-hack,Interaction,0.0034909125133968945,0.44
InstSimplify-before-inline,adv-copy-opt,Interaction,0.007123096749627284,0.82
InstSimplify-before-inline,advanced-peeling,Interaction,-0.01336363132357644,0.9
InstSimplify-before-inline,auto-upgrade-debug-info,Interaction,0.03319214322640915,0.86
InstSimplify-before-inline,binop-extract-shuffle,Interaction,0.004307754231761176,0.74
InstSimplify-before-inline,bitcode-version-upgrade,Interaction,0.02340363998948863,0.72
InstSimplify-before-inline,block-placement,Interaction,-0.011767168789670539,0.76
InstSimplify-before-inline,branch-fold,Interaction,-0.019742105792975414,0.98
InstSimplify-before-inline,cfi-fixup,Interaction,-0.0016772845574204271,0.42
InstSimplify-before-inline,cgdata-for-merging,Interaction,0.021281228825439008,0.8
InstSimplify-before-inline,cgp,Interaction,0.009275028957077153,0.74
InstSimplify-before-inline,cgp-branch-opts,Interaction,-0.017895585050557616,0.94
InstSimplify-before-inline,cgp-delete-phis,Interaction,-0.017986748720111946,0.9
InstSimplify-before-inline,cgp-ext-ld-promotion,Interaction,0.019517442473512104,0.86
InstSimplify-before-inline,cgp-gc-opts,Interaction,0.0014976665184419557,0.64
InstSimplify-before-inline,cgp-select2branch,Interaction,-0.02171971171441624,0.92
InstSimplify-before-inline,cgp-store-extract,Interaction,-0.008416162199782634,0.76
InstSimplify-before-inline,chr,Interaction,-0.02178410860324058,0.94
InstSimplify-before-inline,cleanups,Interaction,-0.009054713497265965,0.8
InstSimplify-before-inline,complex-addr-modes,Interaction,0.0070350170188071635,0.72
InstSimplify-before-inline,constant-hoisting,Interaction,-0.019176005678727463,0.92
InstSimplify-before-inline,copyprop,Interaction,-0.00017207932966182928,0.68
InstSimplify-before-inline,demotion,Interaction,0.002805274432539215,0.84
InstSimplify-before-inline,dfa-sched,Interaction,0.05735157692501001,0.94
InstSimplify-before-inline,early-ifcvt,Interaction,-0.017212747752715432,0.88
InstSimplify-before-inline,early-taildup,Interaction,-0.010189888838565924,0.82
InstSimplify-before-inline,expand-reductions,Interaction,-0.015136899388735484,0.88
InstSimplify-before-inline,gep-const-evaluation,Interaction,0.04716374384110142,0.74
InstSimplify-before-inline,global-outlining,Interaction,0.033230083904614544,0.94
InstSimplify-before-inline,i2p-p2i-opt,Interaction,0.0025543436445744187,0.56
InstSimplify-before-inline,icp,Interaction,0.0981344160788623,0.96
InstSimplify-before-inline,ifcvt-diamond,Interaction,-0.018906856438894528,0.94
InstSimplify-before-inline,ifcvt-forked-diamond,Interaction,0.00721251517412026,0.66
InstSimplify-before-inline,ifcvt-simple,Interaction,0.0055616559960436655,0.68
InstSimplify-before-inline,ifcvt-simple-false,Interaction,-0.014495298189340694,0.94
InstSimplify-before-inline,ifcvt-triangle,Interaction,-0.002483942116672853,0.48
InstSimplify-before-inline,ifcvt-triangle-false,Interaction,0.01986517898757142,0.86
InstSimplify-before-inline,ifcvt-triangle-rev,Interaction,0.005957403051115978,0.78
InstSimplify-before-inline,interleaved-load-combine,Interaction,0.03934564179805518,0.94
InstSimplify-before-inline,last-run-tracking,Interaction,0.0072502862956763696,0.66
InstSimplify-before-inline,layout-fsprofile-loader,Interaction,0.03444165694080985,0.94
InstSimplify-before-inline,lftr,Interaction,-0.013139443177730368,0.92
InstSimplify-before-inline,licm-promotion,Interaction,0.025880218397372624,0.86
InstSimplify-before-inline,loop-idiom-vectorize-all,Interaction,-0.006918083888592913,0.7
InstSimplify-before-inline,loop-idiom-vectorize-bytecmp,Interaction,0.006322025313979127,0.82
InstSimplify-before-inline,loop-level-heuristics,Interaction,-0.014531366967230928,0.84
InstSimplify-before-inline,lsr,Interaction,-0.007699108081420063,0.8
InstSimplify-before-inline,machine-cse,Interaction,0.0802123584173034,0.92
InstSimplify-before-inline,machine-dce,Interaction,-0.0010166471433495842,0.8
InstSimplify-before-inline,machine-licm,Interaction,-0.005591185914080032,0.74
InstSimplify-before-inline,machine-sink,Interaction,0.040454815194516866,0.78
InstSimplify-before-inline,memop-opt,Interaction,0.026891044607305074,0.92
InstSimplify-before-inline,mergeicmps,Interaction,0.07629753629398472,0.88
InstSimplify-before-inline,mr-partial-inlining,Interaction,0.015616717617113592,0.58
InstSimplify-before-inline,nofree-inference,Interaction,0.02200733541421697,0.7
InstSimplify-before-inline,non-allocatable-phys-copy-opt,Interaction,0.01285696345571719,0.58
InstSimplify-before-inline,nounwind-inference,Interaction,0.037760170697760644,0.92
InstSimplify-before-inline,ondemand-mds-loading,Interaction,-0.0171737580566183,0.9
InstSimplify-before-inline,partial-inlining,Interaction,0.03886212491719994,0.86
InstSimplify-before-inline,partial-libcall-inlining,Interaction,0.029321996856039916,0.88
InstSimplify-before-inline,peephole,Interaction,0.014387724905897886,0.72
InstSimplify-before-inline,post-ra,Interaction,0.015198613604546411,0.94
InstSimplify-before-inline,postra-machine-licm,Interaction,-0.0017006621340237957,0.8
InstSimplify-before-inline,postra-machine-sink,Interaction,-0.00608590338209248,0.7
InstSimplify-before-inline,preheader-prot,Interaction,-0.016635433193640206,0.96
InstSimplify-before-inline,promote-alloca-to-vector,Interaction,-0.032856921727619726,1.0
InstSimplify-before-inline,ra-fsprofile-loader,Interaction,0.011390231394035714,0.9
InstSimplify-before-inline,replace-with-vec-lib,Interaction,-0.010664019049977082,0.88
InstSimplify-before-inline,sample-loader-inlining,Interaction,0.004241273307441939,0.56
InstSimplify-before-inline,select-optimize,Interaction,0.015865537792488515,0.84
InstSimplify-before-inline,separate-const-offset-from-gep,Interaction,0.030567135601805514,0.92
InstSimplify-before-inline,spill-fusing,Interaction,0.05823777848291996,0.96
InstSimplify-before-inline,strictnode-mutation,Interaction,0.06305686658169067,0.94
InstSimplify-before-inline,tail-calls,Interaction,0.02130549070741214,0.92
InstSimplify-before-inline,tail-duplicate,Interaction,-0.0076147394676018346,0.78
InstSimplify-before-inline,thinlto-funcattrs,Interaction,0.0037079806527223515,0.6
InstSimplify-before-inline,type-promotion,Interaction,0.013151354328071104,0.72
InstSimplify-before-inline,vector-combine,Interaction,0.025332625122167166,0.78
InstSimplify-before-inline,vp,Interaction,0.057391571375601004,0.98
InstSimplify-before-inline,whole-program-visibility,Interaction,0.032298700566880466,0.74
JumpThreading,2addr-hack,Interaction,0.0014123700480919593,0.7
JumpThreading,adv-copy-opt,Interaction,0.025918411177963688,0.98
JumpThreading,advanced-peeling,Interaction,0.018002778184867393,0.82
JumpThreading,auto-upgrade-debug-info,Interaction,0.0115748981506793,0.68
JumpThreading,binop-extract-shuffle,Interaction,0.022850741034427493,0.88
JumpThreading,bitcode-version-upgrade,Interaction,-0.007612218198090151,0.64
JumpThreading,block-placement,Interaction,0.01242640656867917,0.58
JumpThreading,branch-fold,Interaction,0.01603911361945443,0.74
JumpThreading,cfi-fixup,Interaction,-0.015100784769432765,0.92
JumpThreading,cgdata-for-merging,Interaction,0.011014486911966553,0.74
JumpThreading,cgp,Interaction,-0.01153542448698274,0.86
JumpThreading,cgp-branch-opts,Interaction,0.028720360711422952,0.8
JumpThreading,cgp-delete-phis,Interaction,-0.004639443949279239,0.5
JumpThreading,cgp-ext-ld-promotion,Interaction,0.00025072202246142746,0.54
JumpThreading,cgp-gc-opts,Interaction,0.023962089418682973,0.82
JumpThreading,cgp-select2branch,Interaction,0.04742286387638697,0.66
JumpThreading,cgp-store-extract,Interaction,0.003685807114084924,0.7
JumpThreading,chr,Interaction,-0.009072218886804538,0.82
JumpThreading,cleanups,Interaction,0.002997001194320814,0.68
JumpThreading,complex-addr-modes,Interaction,0.03638681509060958,0.94
JumpThreading,demotion,Interaction,0.03920664781774555,0.82
JumpThreading,dfa-sched,Interaction,-0.003516204383238122,0.64
JumpThreading,early-ifcvt,Interaction,-0.01733668084289579,0.86
JumpThreading,early-taildup,Interaction,0.027136889349521826,0.74
JumpThreading,expand-reductions,Interaction,0.010514475566732422,0.52
JumpThreading,gep-const-evaluation,Interaction,-0.019923705272674456,0.96
JumpThreading,global-outlining,Interaction,-0.003911810059721355,0.6
JumpThreading,i2p-p2i-opt,Interaction,0.018717477456799927,0.66
JumpThreading,icp,Interaction,0.002773439348856006,0.42
JumpThreading,ifcvt-diamond,Interaction,0.010806494897974653,0.64
JumpThreading,ifcvt-forked-diamond,Interaction,0.01811962732496748,0.9
JumpThreading,ifcvt-simple,Interaction,0.0016154934241006543,0.74
JumpThreading,ifcvt-simple-false,Interaction,0.010090363084942815,0.82
JumpThreading,ifcvt-triangle,Interaction,0.03040920490396707,0.92
JumpThreading,ifcvt-triangle-false,Interaction,0.02127476600452514,0.96
JumpThreading,ifcvt-triangle-rev,Interaction,0.0015831417518649095,0.64
JumpThreading,interleaved-load-combine,Interaction,-0.008934619802789501,0.92
JumpThreading,last-run-tracking,Interaction,0.02612304970804359,0.84
JumpThreading,layout-fsprofile-loader,Interaction,-0.014012576477594869,0.92
JumpThreading,licm-promotion,Interaction,0.036986700385203346,0.92
JumpThreading,loop-idiom-vectorize-all,Interaction,-0.01115292082708469,0.74
JumpThreading,loop-idiom-vectorize-bytecmp,Interaction,0.002291791807156894,0.52
JumpThreading,loop-level-heuristics,Interaction,-0.0015888604576690963,0.42
JumpThreading,lsr,Interaction,0.016532207814269336,0.62
JumpThreading,machine-cse,Interaction,0.006494704131514828,0.68
JumpThreading,machine-dce,Interaction,-0.0027349103002950992,0.62
JumpThreading,machine-licm,Interaction,0.037525792361593535,1.0
JumpThreading,machine-sink,Interaction,0.017957521742000198,0.82
JumpThreading,memop-opt,Interaction,0.003803708056701494,0.56
JumpThreading,mergeicmps,Interaction,-0.012140606692132844,0.66
JumpThreading,mr-partial-inlining,Interaction,0.027171074751202465,0.92
JumpThreading,nofree-inference,Interaction,0.006659202395724826,0.66
JumpThreading,non-allocatable-phys-copy-opt,Interaction,-0.008236502535962743,0.76
JumpThreading,nounwind-inference,Interaction,0.0008865108700958121,0.66
JumpThreading,ondemand-mds-loading,Interaction,-0.02058295770634203,0.92
JumpThreading,partial-inlining,Interaction,-0.007865266995844722,0.84
JumpThreading,partial-libcall-inlining,Interaction,-0.03099500090083802,0.94
JumpThreading,peephole,Interaction,0.005994692293714409,0.48
JumpThreading,phi-elim-edge-splitting,Interaction,-0.0018677012600889528,0.52
JumpThreading,post-ra,Interaction,0.014645369039161044,0.82
JumpThreading,postra-machine-licm,Interaction,0.04152290388362187,0.84
JumpThreading,postra-machine-sink,Interaction,0.05809459050434988,0.92
JumpThreading,preheader-prot,Interaction,0.009280369809379246,0.76
JumpThreading,preinline,Interaction,0.023149892842309183,0.82
JumpThreading,promote-alloca-to-vector,Interaction,0.013060864799006013,0.76
JumpThreading,ra-fsprofile-loader,Interaction,0.03701167649385497,0.98
JumpThreading,replace-with-vec-lib,Interaction,0.0384443370255029,0.76
JumpThreading,sample-loader-inlining,Interaction,-0.007151636073303674,0.72
JumpThreading,select-optimize,Interaction,-0.0058852188273386665,0.7
JumpThreading,separate-const-offset-from-gep,Interaction,0.031732823427251616,0.9
JumpThreading,spill-fusing,Interaction,-0.01619694524661554,0.94
JumpThreading,ssc,Interaction,-0.0020693102752167803,0.6
JumpThreading,strictnode-mutation,Interaction,-0.021032304598935708,0.94
JumpThreading,tail-calls,Interaction,0.015002487025749132,0.66
JumpThreading,tail-duplicate,Interaction,0.023653333385209686,0.78
JumpThreading,thinlto-funcattrs,Interaction,-0.02240463871237836,0.88
JumpThreading,type-promotion,Interaction,0.002660977699291149,0.66
JumpThreading,vector-combine,Interaction,0.018855565285833917,0.78
JumpThreading,vp,Interaction,0.0030086932666637057,0.66
JumpThreading,whole-program-visibility,Interaction,-0.009552630135309895,0.84
MatchBranchSimplification,2addr-hack,Interaction,0.010903309253659964,0.72
MatchBranchSimplification,adv-copy-opt,Interaction,0.0255986769075255,0.9
MatchBranchSimplification,advanced-peeling,Interaction,-0.007993231634850566,0.82
MatchBranchSimplification,auto-upgrade-debug-info,Interaction,0.0032207568890439413,0.74
MatchBranchSimplification,bitcode-version-upgrade,Interaction,0.00696829934570944,0.7
MatchBranchSimplification,block-placement,Interaction,0.00917495877722473,0.64
MatchBranchSimplification,branch-fold,Interaction,0.015804302236713405,0.64
MatchBranchSimplification,cfi-fixup,Interaction,-0.0058249353753715505,0.68
MatchBranchSimplification,cgdata-for-merging,Interaction,-0.0034383424489897903,0.56
MatchBranchSimplification,cgp,Interaction,0.015281919766867774,0.78
MatchBranchSimplification,cgp-branch-opts,Interaction,0.01022897390673449,0.68
MatchBranchSimplification,cgp-delete-phis,Interaction,0.01592735589161645,0.72
MatchBranchSimplification,cgp-ext-ld-promotion,Interaction,0.02299919338152975,0.84
MatchBranchSimplification,cgp-gc-opts,Interaction,-0.000792816933848314,0.58
MatchBranchSimplification,cgp-select2branch,Interaction,-0.002335547696882544,0.74
MatchBranchSimplification,cgp-store-extract,Interaction,0.061548787811456264,0.96
MatchBranchSimplification,chr,Interaction,0.00721534521494124,0.8
MatchBranchSimplification,cleanups,Interaction,-0.004748501049040338,0.68
MatchBranchSimplification,complex-addr-modes,Interaction,0.01590751447706438,0.74
MatchBranchSimplification,constant-hoisting,Interaction,0.01315071185919117,0.8
MatchBranchSimplification,copyprop,Interaction,0.021511602655870744,0.9
MatchBranchSimplification,demotion,Interaction,0.008773916651609296,0.72
MatchBranchSimplification,dfa-sched,Interaction,0.010126989208184918,0.68
MatchBranchSimplification,early-ifcvt,Interaction,0.019996562687106024,0.9
MatchBranchSimplification,expand-reductions,Interaction,0.03161897269029623,0.96
MatchBranchSimplification,gep-const-evaluation,Interaction,0.0064746235183343855,0.72
MatchBranchSimplification,global-outlining,Interaction,0.017792996473906076,0.68
MatchBranchSimplification,i2p-p2i-opt,Interaction,-0.0032884271482001904,0.54
MatchBranchSimplification,icp,Interaction,0.011919365746795967,0.84
MatchBranchSimplification,ifcvt-diamond,Interaction,0.03187900246262764,0.92
MatchBranchSimplification,ifcvt-forked-diamond,Interaction,0.002117637579343251,0.5
MatchBranchSimplification,ifcvt-simple,Interaction,-0.009623438717292303,0.64
MatchBranchSimplification,ifcvt-simple-false,Interaction,-0.009848041463129493,0.86
MatchBranchSimplification,ifcvt-triangle,Interaction,0.006059322341308884,0.8
MatchBranchSimplification,ifcvt-triangle-false,Interaction,0.00557889108710227,0.62
MatchBranchSimplification,ifcvt-triangle-rev,Interaction,0.019598896346153843,0.84
MatchBranchSimplification,last-run-tracking,Interaction,-0.003796462508252124,0.66
MatchBranchSimplification,lftr,Interaction,-0.003295204775319533,0.66
MatchBranchSimplification,licm-promotion,Interaction,0.008220420761057265,0.82
MatchBranchSimplification,loop-idiom-vectorize-all,Interaction,0.013264374127729637,0.9
MatchBranchSimplification,loop-idiom-vectorize-bytecmp,Interaction,0.032360276158672534,0.82
MatchBranchSimplification,loop-level-heuristics,Interaction,0.0013752715362908752,0.44
MatchBranchSimplification,lsr,Interaction,-0.01227583862102919,0.82
MatchBranchSimplification,machine-cse,Interaction,-0.01934184783037222,0.92
MatchBranchSimplification,machine-dce,Interaction,-0.01627255949595599,0.88
MatchBranchSimplification,machine-licm,Interaction,0.005862893493871762,0.56
MatchBranchSimplification,machine-sink,Interaction,0.03559992561492349,0.9
MatchBranchSimplification,memop-opt,Interaction,-0.000622217077017578,0.48
MatchBranchSimplification,mergeicmps,Interaction,0.0020105004298842074,0.74
MatchBranchSimplification,mr-partial-inlining,Interaction,-0.0046845776684775395,0.68
MatchBranchSimplification,nofree-inference,Interaction,0.003445001079180364,0.74
MatchBranchSimplification,non-allocatable-phys-copy-opt,Interaction,0.0018144067637226717,0.42
MatchBranchSimplification,nounwind-inference,Interaction,0.00486574167639803,0.72
MatchBranchSimplification,ondemand-mds-loading,Interaction,-0.006946190809349884,0.84
MatchBranchSimplification,partial-inlining,Interaction,0.0037337439775617064,0.74
MatchBranchSimplification,partial-libcall-inlining,Interaction,-0.012882991092026978,0.82
MatchBranchSimplification,peephole,Interaction,0.08523217505233044,0.72
