Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
bat,EXP_000_ALL_OFF,10,23.439722,23.401612,0.207035,202.335212,202.335212,0.000000,6621032.000000,6621032
bat,EXP_001_DISABLE_ALL,10,28.064456,28.046236,0.120105,176.679568,176.679568,0.000000,6961320.000000,6961320
bat,EXP_ABL_001_CopyProp,10,23.352141,23.321408,0.168149,193.865303,193.865303,0.000000,6604232.000000,6604232
bat,EXP_ABL_001_disable-binop-extract-shuffle,10,23.232417,23.201014,0.142727,189.189137,189.189137,0.000000,6604296.000000,6604296
bat,EXP_ABL_002_DataflowConstProp,10,23.277347,23.284675,0.120577,193.346030,193.346030,0.000000,6604296.000000,6604296
bat,EXP_ABL_002_disable-expand-reductions,10,23.469824,23.409979,0.321083,188.650591,188.650591,0.000000,6604488.000000,6604488
bat,EXP_ABL_003_DeadStoreElimination-final,10,23.275596,23.247436,0.241200,194.089163,194.089163,0.000000,6612552.000000,6612552
bat,EXP_ABL_003_disable-interleaved-load-combine,10,23.335349,23.278016,0.276705,188.621299,188.621299,0.000000,6604296.000000,6604296
bat,EXP_ABL_004_DeadStoreElimination-initial,10,23.281353,23.308098,0.176017,194.420304,194.420304,0.000000,6605224.000000,6605224
bat,EXP_ABL_004_disable-loop-idiom-vectorize-all,10,23.296280,23.287633,0.116818,189.858913,189.858913,0.000000,6604296.000000,6604296
bat,EXP_ABL_005_DestinationPropagation,10,23.347543,23.278141,0.246966,194.487970,194.487970,0.000000,6610056.000000,6610056
bat,EXP_ABL_005_disable-loop-idiom-vectorize-bytecmp,10,23.636408,23.601594,0.219309,190.317463,190.317463,0.000000,6604264.000000,6604264
bat,EXP_ABL_006_EarlyOtherwiseBranch,10,23.218804,23.175441,0.085219,193.609286,193.609286,0.000000,6604232.000000,6604232
bat,EXP_ABL_006_disable-promote-alloca-to-vector,10,23.578323,23.557536,0.156941,189.298009,189.298009,0.000000,6604264.000000,6604264
bat,EXP_ABL_007_EnumSizeOpt,10,23.362312,23.331599,0.204941,192.357936,192.357936,0.000000,6604296.000000,6604296
bat,EXP_ABL_007_disable-replace-with-vec-lib,10,23.276879,23.197089,0.137670,188.954905,188.954905,0.000000,6604296.000000,6604296
bat,EXP_ABL_008_ForceInline,10,23.521478,23.500759,0.228407,194.627248,194.627248,0.000000,6604264.000000,6604264
bat,EXP_ABL_008_disable-vector-combine,10,23.675149,23.509590,0.415971,189.750116,189.750116,0.000000,6604328.000000,6604328
bat,EXP_ABL_009_GVN,10,23.497542,23.442072,0.248221,196.076696,196.076696,0.000000,6610408.000000,6610408
bat,EXP_ABL_009_disable-advanced-peeling,10,23.333330,23.330353,0.099916,188.937511,188.937511,0.000000,6598152.000000,6598152
bat,EXP_ABL_010_ImpossiblePredicates,10,23.260816,23.285048,0.156672,188.164038,188.164038,0.000000,6604296.000000,6604296
bat,EXP_ABL_010_disable-lftr,10,23.428659,23.444619,0.225171,189.725330,189.725330,0.000000,6604200.000000,6604200
bat,EXP_ABL_011_Inline,10,23.580522,23.551915,0.217032,194.722408,194.722408,0.000000,6602792.000000,6602792
bat,EXP_ABL_011_disable-licm-promotion,10,23.249730,23.324404,0.392126,190.476053,190.476053,0.000000,6600424.000000,6600424
bat,EXP_ABL_012_InstSimplify-after-simplifycfg,10,23.221494,23.165771,0.253858,189.610965,189.610965,0.000000,6603784.000000,6603784
bat,EXP_ABL_012_disable-loop-level-heuristics,10,23.261107,23.229605,0.200777,192.078066,192.078066,0.000000,6604296.000000,6604296
bat,EXP_ABL_013_InstSimplify-before-inline,10,23.533696,23.529490,0.098683,188.786198,188.786198,0.000000,6604264.000000,6604264
bat,EXP_ABL_013_disable-lsr,10,23.740376,23.711126,0.158674,185.940269,185.940269,0.000000,6594856.000000,6594856
bat,EXP_ABL_014_JumpThreading,10,23.298410,23.243147,0.345653,189.482922,189.482922,0.000000,6623656.000000,6623656
bat,EXP_ABL_014_disable-machine-licm,10,23.316942,23.261784,0.154014,187.972705,187.972705,0.000000,6580232.000000,6580232
bat,EXP_ABL_015_MatchBranchSimplification,10,23.308848,23.269133,0.132516,188.122458,188.122458,0.000000,6605192.000000,6605192
bat,EXP_ABL_015_disable-postra-machine-licm,10,23.299262,23.355669,0.169226,189.163030,189.163030,0.000000,6604296.000000,6604296
bat,EXP_ABL_016_ReferencePropagation,10,23.685416,23.670470,0.175936,187.908361,187.908361,0.000000,6605672.000000,6605672
bat,EXP_ABL_016_disable-preheader-prot,10,23.374265,23.369242,0.141829,188.456521,188.456521,0.000000,6603688.000000,6603688
bat,EXP_ABL_017_ScalarReplacementOfAggregates,10,23.234481,23.247542,0.218231,188.015237,188.015237,0.000000,6603656.000000,6603656
bat,EXP_ABL_017_disable-block-placement,10,25.135826,25.122687,0.272856,187.962062,187.962062,0.000000,6495176.000000,6495176
bat,EXP_ABL_018_SingleUseConsts,10,23.374905,23.384408,0.284715,189.554811,189.554811,0.000000,6604264.000000,6604264
bat,EXP_ABL_018_disable-branch-fold,10,23.283666,23.235469,0.157207,187.934361,187.934361,0.000000,6629512.000000,6629512
bat,EXP_ABL_019_UnreachableEnumBranching,10,23.330504,23.300685,0.168322,190.088132,190.088132,0.000000,6601992.000000,6601992
bat,EXP_ABL_019_disable-cgp-branch-opts,10,23.483048,23.464464,0.162919,188.003127,188.003127,0.000000,6604072.000000,6604072
bat,EXP_ABL_020_UnreachablePropagation,10,23.532607,23.500304,0.158364,189.301931,189.301931,0.000000,6604264.000000,6604264
bat,EXP_ABL_020_disable-cgp-select2branch,10,23.452861,23.446703,0.283999,188.399557,188.399557,0.000000,6603752.000000,6603752
bat,EXP_ABL_021_disable-chr,10,23.570833,23.574517,0.124285,188.588365,188.588365,0.000000,6604264.000000,6604264
bat,EXP_ABL_022_disable-early-ifcvt,10,23.265614,23.265907,0.235589,188.892867,188.892867,0.000000,6604296.000000,6604296
bat,EXP_ABL_023_disable-early-taildup,10,23.189760,23.201024,0.154290,187.829400,187.829400,0.000000,6602120.000000,6602120
bat,EXP_ABL_024_disable-ifcvt-diamond,10,23.291289,23.226678,0.105332,188.270951,188.270951,0.000000,6604296.000000,6604296
bat,EXP_ABL_025_disable-ifcvt-forked-diamond,10,23.551453,23.524233,0.288912,188.164762,188.164762,0.000000,6604264.000000,6604264
bat,EXP_ABL_026_disable-ifcvt-simple,10,23.164067,23.176035,0.193041,188.266334,188.266334,0.000000,6604296.000000,6604296
bat,EXP_ABL_027_disable-ifcvt-simple-false,10,23.493036,23.470968,0.348431,187.818199,187.818199,0.000000,6604264.000000,6604264
bat,EXP_ABL_028_disable-ifcvt-triangle,10,23.478290,23.475363,0.179329,187.762670,187.762670,0.000000,6604264.000000,6604264
bat,EXP_ABL_029_disable-ifcvt-triangle-false,10,23.579650,23.523725,0.128026,187.984978,187.984978,0.000000,6604264.000000,6604264
bat,EXP_ABL_030_disable-ifcvt-triangle-rev,10,23.231213,23.198394,0.134858,188.457757,188.457757,0.000000,6604296.000000,6604296
bat,EXP_ABL_031_disable-tail-calls,10,23.177269,23.162893,0.150531,188.145208,188.145208,0.000000,6604296.000000,6604296
bat,EXP_ABL_032_disable-tail-duplicate,10,23.484861,23.435598,0.270754,187.834798,187.834798,0.000000,6601864.000000,6601864
bat,EXP_ABL_033_disable-cgp-ext-ld-promotion,10,23.316795,23.304028,0.136609,187.974079,187.974079,0.000000,6605096.000000,6605096
bat,EXP_ABL_034_disable-cgp-store-extract,10,23.478819,23.501917,0.197619,187.823051,187.823051,0.000000,6604264.000000,6604264
bat,EXP_ABL_035_disable-memop-opt,10,23.517536,23.514050,0.194598,187.772271,187.772271,0.000000,6604264.000000,6604264
bat,EXP_ABL_036_disable-separate-const-offset-from-gep,10,23.520938,23.510095,0.121726,187.499557,187.499557,0.000000,6604264.000000,6604264
bat,EXP_ABL_037_disable-adv-copy-opt,10,23.323122,23.323839,0.076543,188.214396,188.214396,0.000000,6604264.000000,6604264
bat,EXP_ABL_038_disable-cgp-delete-phis,10,23.401325,23.351817,0.159794,188.208725,188.208725,0.000000,6604360.000000,6604360
bat,EXP_ABL_039_disable-cleanups,10,23.575945,23.473313,0.257771,187.679873,187.679873,0.000000,6604264.000000,6604264
bat,EXP_ABL_040_disable-constant-hoisting,10,23.416139,23.367653,0.152693,187.885439,187.885439,0.000000,6604456.000000,6604456
bat,EXP_ABL_041_disable-copyprop,10,23.396891,23.351076,0.254340,187.680550,187.680550,0.000000,6608168.000000,6608168
bat,EXP_ABL_042_disable-demotion,10,23.570999,23.551563,0.190128,188.534923,188.534923,0.000000,6604264.000000,6604264
bat,EXP_ABL_043_disable-gep-const-evaluation,10,23.535403,23.557316,0.215973,188.347375,188.347375,0.000000,6604264.000000,6604264
bat,EXP_ABL_044_disable-icp,10,23.553371,23.582410,0.174401,188.472282,188.472282,0.000000,6604264.000000,6604264
bat,EXP_ABL_045_disable-machine-cse,10,23.289572,23.250623,0.167162,187.720230,187.720230,0.000000,6610856.000000,6610856
bat,EXP_ABL_046_disable-machine-dce,10,23.408088,23.386249,0.166003,187.484177,187.484177,0.000000,6605160.000000,6605160
bat,EXP_ABL_047_disable-machine-sink,10,23.876771,23.846724,0.148723,187.335284,187.335284,0.000000,6600136.000000,6600136
bat,EXP_ABL_048_disable-mergeicmps,10,23.238460,23.187975,0.185184,188.393495,188.393495,0.000000,6604296.000000,6604296
bat,EXP_ABL_049_disable-non-allocatable-phys-copy-opt,10,23.214970,23.201265,0.091936,188.205654,188.205654,0.000000,6604296.000000,6604296
bat,EXP_ABL_050_disable-phi-elim-edge-splitting,10,23.298071,23.279567,0.121785,187.770080,187.770080,0.000000,6599048.000000,6599048
bat,EXP_ABL_051_disable-postra-machine-sink,10,23.264367,23.218030,0.316681,188.364547,188.364547,0.000000,6604488.000000,6604488
bat,EXP_ABL_052_disable-preinline,10,23.220349,23.167077,0.199893,187.657692,187.657692,0.000000,6604296.000000,6604296
bat,EXP_ABL_053_disable-select-optimize,10,23.159483,23.134582,0.115026,187.958576,187.958576,0.000000,6604296.000000,6604296
bat,EXP_ABL_054_disable-ssc,10,23.581041,23.537159,0.108572,188.026958,188.026958,0.000000,6619944.000000,6619944
bat,EXP_ABL_055_disable-type-promotion,10,23.498981,23.485942,0.197028,187.984300,187.984300,0.000000,6604264.000000,6604264
bat,EXP_ABL_056_disable-auto-upgrade-debug-info,10,23.243118,23.159143,0.315686,188.576424,188.576424,0.000000,6604296.000000,6604296
bat,EXP_ABL_057_disable-bitcode-version-upgrade,10,23.223536,23.207392,0.158516,187.952312,187.952312,0.000000,6604296.000000,6604296
bat,EXP_ABL_058_disable-cfi-fixup,10,23.524270,23.471440,0.162363,188.342163,188.342163,0.000000,6604264.000000,6604264
bat,EXP_ABL_059_disable-cgdata-for-merging,10,23.281370,23.226192,0.231778,187.854378,187.854378,0.000000,6604296.000000,6604296
bat,EXP_ABL_060_disable-global-outlining,10,23.245693,23.215939,0.241550,188.303867,188.303867,0.000000,6604296.000000,6604296
bat,EXP_ABL_061_disable-last-run-tracking,10,23.279673,23.095714,0.257351,188.807577,188.807577,0.000000,6604296.000000,6604296
bat,EXP_ABL_062_disable-layout-fsprofile-loader,10,23.240321,23.197346,0.186044,187.939570,187.939570,0.000000,6604296.000000,6604296
bat,EXP_ABL_063_disable-nofree-inference,10,23.484505,23.458590,0.163620,188.221454,188.221454,0.000000,6604264.000000,6604264
bat,EXP_ABL_064_disable-nounwind-inference,10,23.476617,23.486219,0.207715,188.334470,188.334470,0.000000,6637352.000000,6637352
bat,EXP_ABL_065_disable-ondemand-mds-loading,10,23.433125,23.396510,0.222105,187.835215,187.835215,0.000000,6604264.000000,6604264
bat,EXP_ABL_066_disable-ra-fsprofile-loader,10,23.588666,23.576997,0.209877,188.047922,188.047922,0.000000,6604264.000000,6604264
bat,EXP_ABL_067_disable-sample-loader-inlining,10,23.267045,23.240818,0.221666,187.474941,187.474941,0.000000,6604296.000000,6604296
bat,EXP_ABL_068_disable-thinlto-funcattrs,10,23.193548,23.159935,0.156688,187.946059,187.946059,0.000000,6604296.000000,6604296
bat,EXP_ABL_069_disable-vp,10,23.240376,23.218544,0.207552,187.572835,187.572835,0.000000,6604296.000000,6604296
bat,EXP_ABL_070_disable-whole-program-visibility,10,23.479061,23.437656,0.116705,187.994389,187.994389,0.000000,6604264.000000,6604264
bat,EXP_ABL_071_disable-2addr-hack,10,23.264046,23.216301,0.204947,187.727587,187.727587,0.000000,6604296.000000,6604296
bat,EXP_ABL_072_disable-cgp,10,23.826400,23.801074,0.272336,187.856634,187.856634,0.000000,6680936.000000,6680936
bat,EXP_ABL_073_disable-cgp-gc-opts,10,23.288187,23.248413,0.110309,188.054065,188.054065,0.000000,6604296.000000,6604296
bat,EXP_ABL_074_disable-complex-addr-modes,10,23.450565,23.482666,0.308329,188.116875,188.116875,0.000000,6604200.000000,6604200
bat,EXP_ABL_075_disable-dfa-sched,10,23.166029,23.158448,0.115029,188.206068,188.206068,0.000000,6604296.000000,6604296
bat,EXP_ABL_076_disable-i2p-p2i-opt,10,23.208859,23.206277,0.193426,187.847447,187.847447,0.000000,6607784.000000,6607784
bat,EXP_ABL_077_disable-mr-partial-inlining,10,23.180031,23.146380,0.173907,187.930739,187.930739,0.000000,6604296.000000,6604296
bat,EXP_ABL_078_disable-partial-inlining,10,23.452072,23.435880,0.147144,187.879824,187.879824,0.000000,6604264.000000,6604264
bat,EXP_ABL_079_disable-partial-libcall-inlining,10,23.176701,23.128387,0.183936,187.774507,187.774507,0.000000,6604296.000000,6604296
bat,EXP_ABL_080_disable-peephole,10,23.434052,23.334951,0.234327,187.932340,187.932340,0.000000,6680712.000000,6680712
bat,EXP_ABL_081_disable-post-ra,10,23.541822,23.527665,0.231663,188.085212,188.085212,0.000000,6604264.000000,6604264
bat,EXP_ABL_082_disable-spill-fusing,10,23.334317,23.306656,0.179071,187.638520,187.638520,0.000000,6631720.000000,6631720
bat,EXP_ABL_083_disable-strictnode-mutation,10,23.496506,23.502691,0.154927,188.214420,188.214420,0.000000,6604264.000000,6604264
bat,EXP_DBL_0001,10,23.279649,23.322147,0.162251,188.164918,188.164918,0.000000,6604232.000000,6604232
bat,EXP_DBL_0002,10,23.316467,23.320487,0.241704,188.019791,188.019791,0.000000,6604424.000000,6604424
bat,EXP_DBL_0003,10,23.245607,23.234819,0.187125,188.008809,188.008809,0.000000,6604232.000000,6604232
bat,EXP_DBL_0004,10,23.275852,23.224236,0.255271,188.176346,188.176346,0.000000,6604232.000000,6604232
bat,EXP_DBL_0005,10,23.315354,23.320966,0.111692,187.924187,187.924187,0.000000,6604232.000000,6604232
bat,EXP_DBL_0006,10,23.396638,23.334478,0.291109,188.556429,188.556429,0.000000,6604232.000000,6604232
bat,EXP_DBL_0007,10,23.384093,23.283625,0.282939,188.180500,188.180500,0.000000,6604232.000000,6604232
bat,EXP_DBL_0008,10,23.182859,23.182439,0.135658,188.509927,188.509927,0.000000,6604296.000000,6604296
bat,EXP_DBL_0009,10,23.321764,23.315076,0.122732,187.175103,187.175103,0.000000,6598120.000000,6598120
bat,EXP_DBL_000_BASELINE,10,23.171346,23.182809,0.122797,187.683405,187.683405,0.000000,6604296.000000,6604296
bat,EXP_DBL_0010,10,23.348532,23.310229,0.262941,187.736502,187.736502,0.000000,6604168.000000,6604168
bat,EXP_DBL_0011,10,23.408053,23.365195,0.127165,187.117062,187.117062,0.000000,6600360.000000,6600360
bat,EXP_DBL_0012,10,23.300300,23.290728,0.115790,188.588497,188.588497,0.000000,6604232.000000,6604232
bat,EXP_DBL_0013,10,23.394979,23.412374,0.102761,182.339851,182.339851,0.000000,6594792.000000,6594792
bat,EXP_DBL_0014,10,23.152937,23.111073,0.178081,187.154108,187.154108,0.000000,6580424.000000,6580424
bat,EXP_DBL_0015,10,23.494626,23.533453,0.163853,187.490488,187.490488,0.000000,6604264.000000,6604264
bat,EXP_DBL_0016,10,23.310260,23.283961,0.196532,188.295392,188.295392,0.000000,6603624.000000,6603624
bat,EXP_DBL_0017,10,24.666623,24.605827,0.114812,188.134520,188.134520,0.000000,6495176.000000,6495176
bat,EXP_DBL_0018,10,23.612924,23.615223,0.082328,188.561091,188.561091,0.000000,6629448.000000,6629448
bat,EXP_DBL_0019,10,23.386770,23.359399,0.348143,187.817370,187.817370,0.000000,6604040.000000,6604040
bat,EXP_DBL_0020,10,23.302651,23.231983,0.225673,190.278379,190.278379,0.000000,6603720.000000,6603720
bat,EXP_DBL_0021,10,23.263555,23.238863,0.212452,188.193806,188.193806,0.000000,6604232.000000,6604232
bat,EXP_DBL_0022,10,23.337287,23.346768,0.116891,188.106839,188.106839,0.000000,6604232.000000,6604232
bat,EXP_DBL_0023,10,23.275733,23.256330,0.200278,188.129312,188.129312,0.000000,6602344.000000,6602344
bat,EXP_DBL_0024,10,23.212110,23.190953,0.036202,190.910742,190.910742,0.000000,6604232.000000,6604232
bat,EXP_DBL_0025,10,23.351831,23.310986,0.149567,188.128187,188.128187,0.000000,6604232.000000,6604232
bat,EXP_DBL_0026,10,23.416196,23.402569,0.152233,188.197048,188.197048,0.000000,6604232.000000,6604232
bat,EXP_DBL_0027,10,23.325461,23.323772,0.134346,188.116204,188.116204,0.000000,6604232.000000,6604232
bat,EXP_DBL_0028,10,23.258501,23.272447,0.055143,188.201102,188.201102,0.000000,6604232.000000,6604232
bat,EXP_DBL_0029,10,23.292601,23.291046,0.135368,188.583564,188.583564,0.000000,6604232.000000,6604232
bat,EXP_DBL_0030,10,23.322928,23.303936,0.104263,187.805449,187.805449,0.000000,6604232.000000,6604232
bat,EXP_DBL_0031,10,23.418275,23.342744,0.307927,188.734454,188.734454,0.000000,6604232.000000,6604232
bat,EXP_DBL_0032,10,23.327836,23.291880,0.196189,188.801159,188.801159,0.000000,6601832.000000,6601832
bat,EXP_DBL_0033,10,23.327372,23.313582,0.125522,189.333173,189.333173,0.000000,6605064.000000,6605064
bat,EXP_DBL_0034,10,23.271122,23.285617,0.134712,188.052172,188.052172,0.000000,6604232.000000,6604232
bat,EXP_DBL_0035,10,23.516767,23.385694,0.262900,188.119304,188.119304,0.000000,6604232.000000,6604232
bat,EXP_DBL_0036,10,23.370607,23.337146,0.139240,187.912143,187.912143,0.000000,6604232.000000,6604232
bat,EXP_DBL_0037,10,23.413626,23.377066,0.237577,188.409344,188.409344,0.000000,6604200.000000,6604200
bat,EXP_DBL_0038,10,23.256859,23.243223,0.162053,188.146563,188.146563,0.000000,6604296.000000,6604296
bat,EXP_DBL_0039,10,23.392072,23.387065,0.085352,188.321196,188.321196,0.000000,6604232.000000,6604232
bat,EXP_DBL_0040,10,23.366285,23.409574,0.232842,187.702500,187.702500,0.000000,6604424.000000,6604424
bat,EXP_DBL_0041,10,23.453578,23.451473,0.107205,187.587044,187.587044,0.000000,6608104.000000,6608104
bat,EXP_DBL_0042,10,23.273646,23.293799,0.169047,189.181460,189.181460,0.000000,6604232.000000,6604232
bat,EXP_DBL_0043,10,23.354308,23.331724,0.136690,188.745836,188.745836,0.000000,6604232.000000,6604232
bat,EXP_DBL_0044,10,23.436938,23.383805,0.233174,189.273756,189.273756,0.000000,6604232.000000,6604232
bat,EXP_DBL_0045,10,23.344261,23.316096,0.194659,188.196101,188.196101,0.000000,6610824.000000,6610824
bat,EXP_DBL_0046,10,23.481323,23.441700,0.131935,188.808520,188.808520,0.000000,6605128.000000,6605128
bat,EXP_DBL_0047,10,24.056455,24.071492,0.174494,187.735829,187.735829,0.000000,6600040.000000,6600040
bat,EXP_DBL_0048,10,23.459530,23.405749,0.295801,189.347560,189.347560,0.000000,6604232.000000,6604232
bat,EXP_DBL_0049,10,23.308853,23.309930,0.103147,188.928334,188.928334,0.000000,6604232.000000,6604232
bat,EXP_DBL_0050,10,23.634708,23.600935,0.075121,188.932689,188.932689,0.000000,6598952.000000,6598952
bat,EXP_DBL_0051,10,23.697893,23.560616,0.247421,188.444235,188.444235,0.000000,6604424.000000,6604424
bat,EXP_DBL_0052,10,23.543000,23.533092,0.217153,188.191448,188.191448,0.000000,6604232.000000,6604232
bat,EXP_DBL_0053,10,23.312938,23.312684,0.195266,188.107473,188.107473,0.000000,6604232.000000,6604232
bat,EXP_DBL_0054,10,23.637210,23.677678,0.147173,188.533740,188.533740,0.000000,6619880.000000,6619880
bat,EXP_DBL_0055,10,23.334299,23.232989,0.245872,188.403557,188.403557,0.000000,6604232.000000,6604232
bat,EXP_DBL_0056,10,23.352212,23.285821,0.227296,188.693059,188.693059,0.000000,6604232.000000,6604232
bat,EXP_DBL_0057,10,23.333635,23.322961,0.199714,188.449907,188.449907,0.000000,6604232.000000,6604232
bat,EXP_DBL_0058,10,23.347773,23.306919,0.158127,188.537891,188.537891,0.000000,6604232.000000,6604232
bat,EXP_DBL_0059,10,23.264108,23.258438,0.158646,188.669015,188.669015,0.000000,6604232.000000,6604232
bat,EXP_DBL_0060,10,23.362291,23.358905,0.075284,188.403694,188.403694,0.000000,6604232.000000,6604232
bat,EXP_DBL_0061,10,23.357604,23.361027,0.207972,189.564217,189.564217,0.000000,6604232.000000,6604232
bat,EXP_DBL_0062,10,23.423381,23.386290,0.288955,188.776908,188.776908,0.000000,6604232.000000,6604232
bat,EXP_DBL_0063,10,23.260956,23.223161,0.215639,188.510177,188.510177,0.000000,6604232.000000,6604232
bat,EXP_DBL_0064,10,23.321121,23.278558,0.144711,188.038828,188.038828,0.000000,6637352.000000,6637352
bat,EXP_DBL_0065,10,23.329775,23.308861,0.168837,188.769566,188.769566,0.000000,6604232.000000,6604232
bat,EXP_DBL_0066,10,23.375173,23.260608,0.281608,188.510973,188.510973,0.000000,6604232.000000,6604232
bat,EXP_DBL_0067,10,23.302562,23.281705,0.135022,188.896758,188.896758,0.000000,6604232.000000,6604232
bat,EXP_DBL_0068,10,23.433592,23.440391,0.108275,188.402196,188.402196,0.000000,6604232.000000,6604232
bat,EXP_DBL_0069,10,23.286225,23.278168,0.166837,188.445622,188.445622,0.000000,6604232.000000,6604232
bat,EXP_DBL_0070,10,23.307338,23.292561,0.183497,189.196885,189.196885,0.000000,6604232.000000,6604232
bat,EXP_DBL_0071,10,23.579098,23.401730,0.264477,188.980540,188.980540,0.000000,6604232.000000,6604232
bat,EXP_DBL_0072,10,23.904141,23.912978,0.266881,188.726125,188.726125,0.000000,6680808.000000,6680808
bat,EXP_DBL_0073,10,23.387113,23.394112,0.188460,189.404643,189.404643,0.000000,6604232.000000,6604232
bat,EXP_DBL_0074,10,23.284351,23.284682,0.265562,189.362726,189.362726,0.000000,6604136.000000,6604136
bat,EXP_DBL_0075,10,23.336693,23.317358,0.178932,188.622835,188.622835,0.000000,6604232.000000,6604232
bat,EXP_DBL_0076,10,23.189374,23.202826,0.056761,188.996045,188.996045,0.000000,6607720.000000,6607720
bat,EXP_DBL_0077,10,23.255377,23.279722,0.176989,188.977009,188.977009,0.000000,6604232.000000,6604232
bat,EXP_DBL_0078,10,23.402591,23.402410,0.177788,188.681550,188.681550,0.000000,6604232.000000,6604232
bat,EXP_DBL_0079,10,23.403181,23.352386,0.135279,188.568325,188.568325,0.000000,6604232.000000,6604232
bat,EXP_DBL_0080,10,23.911285,23.901007,0.156024,189.570249,189.570249,0.000000,6680680.000000,6680680
bat,EXP_DBL_0081,10,23.325637,23.266403,0.334465,188.406761,188.406761,0.000000,6604232.000000,6604232
bat,EXP_DBL_0082,10,23.952333,23.892476,0.196075,189.037706,189.037706,0.000000,6631688.000000,6631688
bat,EXP_DBL_0083,10,23.381911,23.351151,0.139443,188.393286,188.393286,0.000000,6604232.000000,6604232
bat,EXP_DBL_0084,10,23.220593,23.205721,0.235253,189.269194,189.269194,0.000000,6604296.000000,6604296
bat,EXP_DBL_0085,10,23.264703,23.227406,0.114275,188.760218,188.760218,0.000000,6604488.000000,6604488
bat,EXP_DBL_0086,10,23.526354,23.500746,0.155704,189.388423,189.388423,0.000000,6604264.000000,6604264
bat,EXP_DBL_0087,10,23.268121,23.241337,0.174683,188.643606,188.643606,0.000000,6604296.000000,6604296
bat,EXP_DBL_0088,10,23.517428,23.522735,0.108245,189.049640,189.049640,0.000000,6604264.000000,6604264
bat,EXP_DBL_0089,10,23.261296,23.207266,0.183627,188.334776,188.334776,0.000000,6604296.000000,6604296
bat,EXP_DBL_0090,10,23.279493,23.239151,0.190832,188.545474,188.545474,0.000000,6604296.000000,6604296
bat,EXP_DBL_0091,10,23.524786,23.517290,0.205920,188.798955,188.798955,0.000000,6604328.000000,6604328
bat,EXP_DBL_0092,10,23.677187,23.351998,0.279186,187.619838,187.619838,0.000000,6598152.000000,6598152
bat,EXP_DBL_0093,10,23.303158,23.284721,0.193471,188.455742,188.455742,0.000000,6604200.000000,6604200
bat,EXP_DBL_0094,10,23.171394,23.176358,0.114741,187.603282,187.603282,0.000000,6600424.000000,6600424
bat,EXP_DBL_0095,10,23.528290,23.496043,0.167144,188.616250,188.616250,0.000000,6604264.000000,6604264
bat,EXP_DBL_0096,10,23.378608,23.335594,0.055106,183.133922,183.133922,0.000000,6594856.000000,6594856
bat,EXP_DBL_0097,10,23.340674,23.283934,0.155248,187.079853,187.079853,0.000000,6580232.000000,6580232
bat,EXP_DBL_0098,10,23.501925,23.456445,0.108209,188.159853,188.159853,0.000000,6604296.000000,6604296
bat,EXP_DBL_0099,10,23.368063,23.331647,0.120679,188.284925,188.284925,0.000000,6603688.000000,6603688
bat,EXP_DBL_0100,10,25.031967,25.018513,0.085183,187.595375,187.595375,0.000000,6495176.000000,6495176
bat,EXP_DBL_0101,10,23.649627,23.595434,0.221781,187.901034,187.901034,0.000000,6629480.000000,6629480
bat,EXP_DBL_0102,10,23.153715,23.157343,0.205355,188.606200,188.606200,0.000000,6604104.000000,6604104
bat,EXP_DBL_0103,10,23.321538,23.298144,0.177426,188.572732,188.572732,0.000000,6603752.000000,6603752
bat,EXP_DBL_0104,10,23.272233,23.266931,0.094075,188.574289,188.574289,0.000000,6604296.000000,6604296
bat,EXP_DBL_0105,10,23.168768,23.159709,0.196926,188.329983,188.329983,0.000000,6604296.000000,6604296
bat,EXP_DBL_0106,10,23.220340,23.139505,0.199121,188.408050,188.408050,0.000000,6602120.000000,6602120
bat,EXP_DBL_0107,10,23.507790,23.492292,0.156569,188.567211,188.567211,0.000000,6604264.000000,6604264
bat,EXP_DBL_0108,10,23.265296,23.302402,0.211774,188.618078,188.618078,0.000000,6604296.000000,6604296
bat,EXP_DBL_0109,10,23.529554,23.467897,0.447907,188.279110,188.279110,0.000000,6604264.000000,6604264
bat,EXP_DBL_0110,10,23.632797,23.603205,0.278512,188.766563,188.766563,0.000000,6604264.000000,6604264
bat,EXP_DBL_0111,10,23.279541,23.211526,0.387418,188.298239,188.298239,0.000000,6604296.000000,6604296
bat,EXP_DBL_0112,10,23.262966,23.297331,0.093458,188.392237,188.392237,0.000000,6604296.000000,6604296
bat,EXP_DBL_0113,10,23.542374,23.478561,0.238065,188.925032,188.925032,0.000000,6604264.000000,6604264
bat,EXP_DBL_0114,10,23.472882,23.406834,0.157984,188.417804,188.417804,0.000000,6604264.000000,6604264
bat,EXP_DBL_0115,10,23.262494,23.205284,0.106986,188.364089,188.364089,0.000000,6601864.000000,6601864
bat,EXP_DBL_0116,10,23.680912,23.690292,0.164139,188.260862,188.260862,0.000000,6605096.000000,6605096
bat,EXP_DBL_0117,10,23.204573,23.171917,0.076375,188.476091,188.476091,0.000000,6604296.000000,6604296
bat,EXP_DBL_0118,10,23.247320,23.213697,0.207968,188.086503,188.086503,0.000000,6604296.000000,6604296
bat,EXP_DBL_0119,10,23.367428,23.313678,0.103370,188.005103,188.005103,0.000000,6604296.000000,6604296
