Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,ns_mean,ns_med,ns_iqr,mbps_mean,mbps_med,mbps_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
hyper,EXP_DBL_0425,10,13.078886,13.087933,0.206087,43262376.220000,43337175.350000,644304.625000,4847.500000,4839.000000,72.250000,49.201037,49.201037,0.000000,173007752.000000,173007752
hyper,EXP_DBL_0426,10,13.110309,13.042859,0.255349,43356915.650000,43060800.150000,1022828.175000,4837.100000,4870.000000,114.250000,48.682414,48.682414,0.000000,173006760.000000,173006760
hyper,EXP_DBL_0427,10,13.170839,13.172619,0.208854,43584076.810000,43649321.900000,681499.925000,4811.600000,4804.000000,75.250000,48.992429,48.992429,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0428,10,13.134230,13.128230,0.099778,43368012.590000,43301882.100000,355025.850000,4835.400000,4842.500000,39.250000,47.697305,47.697305,0.000000,173006464.000000,173006464
hyper,EXP_DBL_0429,10,13.069423,13.076787,0.117770,43248630.820000,43263334.350000,382339.725000,4849.100000,4847.000000,43.000000,48.909395,48.909395,0.000000,172997280.000000,172997280
hyper,EXP_DBL_0430,10,13.181941,13.120750,0.348987,43603714.680000,43325097.700000,1190591.075000,4810.200000,4840.000000,130.250000,49.282895,49.282895,0.000000,173009296.000000,173009296
hyper,EXP_DBL_0431,10,13.269753,13.330201,0.176951,43883997.120000,44006280.050000,501111.850000,4778.800000,4765.000000,54.250000,48.830001,48.830001,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0432,10,13.182554,13.193345,0.203957,43608836.930000,43688227.750000,685896.125000,4809.200000,4800.000000,76.000000,48.458428,48.458428,0.000000,172951552.000000,172951552
hyper,EXP_DBL_0433,10,13.019029,12.995710,0.141330,43052165.380000,42928190.750000,468289.225000,4871.000000,4885.000000,53.500000,48.873171,48.873171,0.000000,173020288.000000,173020288
hyper,EXP_DBL_0434,10,13.092130,13.154708,0.113747,43251368.510000,43284442.650000,443237.650000,4848.800000,4844.500000,49.250000,49.236903,49.236903,0.000000,173009296.000000,173009296
hyper,EXP_DBL_0435,10,13.097973,13.132509,0.165784,43275647.620000,43145133.400000,539642.925000,4846.000000,4860.500000,59.750000,49.256570,49.256570,0.000000,173009088.000000,173009088
hyper,EXP_DBL_0436,10,13.052767,13.112941,0.295436,43145377.300000,43425267.400000,921061.975000,4861.100000,4829.000000,104.750000,49.226973,49.226973,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0437,10,13.163214,13.161048,0.371065,43495359.400000,43474630.350000,1360817.825000,4822.300000,4823.000000,150.250000,48.791402,48.791402,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0438,10,13.194308,13.171757,0.100395,43657904.050000,43624027.700000,333465.675000,4803.300000,4807.000000,36.500000,48.792852,48.792852,0.000000,173007312.000000,173007312
hyper,EXP_DBL_0439,10,13.167605,13.169618,0.132465,43565482.500000,43571331.950000,430261.625000,4813.900000,4813.000000,47.000000,48.977431,48.977431,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0440,10,13.092484,13.163517,0.236455,43254692.640000,43529298.800000,798623.250000,4848.400000,4817.500000,89.250000,49.176579,49.176579,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0441,10,13.127360,13.138690,0.170604,43343027.580000,43186373.000000,610321.000000,4838.700000,4855.500000,68.000000,49.342135,49.342135,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0442,10,13.218979,13.241827,0.151014,43746015.510000,43845781.550000,374839.725000,4793.900000,4782.500000,41.250000,48.779821,48.779821,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0443,10,13.256099,13.302866,0.227354,43836251.620000,43974887.650000,726193.450000,4784.200000,4768.500000,79.500000,48.961820,48.961820,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0444,10,13.174533,13.122763,0.331266,43612047.250000,43538381.050000,1084604.700000,4809.100000,4816.500000,119.000000,48.984353,48.984353,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0445,10,13.134455,13.161240,0.112513,43383386.910000,43366936.450000,553643.375000,4834.200000,4835.500000,61.250000,49.196536,49.196536,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0446,10,13.131844,13.135996,0.159117,43419242.190000,43604347.250000,595770.400000,4830.000000,4809.000000,66.000000,49.445993,49.445993,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0447,10,13.250118,13.221926,0.063903,43841030.520000,43781782.100000,232204.900000,4783.100000,4789.500000,25.500000,49.292492,49.292492,0.000000,173008320.000000,173008320
hyper,EXP_DBL_0448,10,13.073049,13.073156,0.243892,43250091.880000,43199974.150000,862932.450000,4849.200000,4854.000000,97.750000,48.770271,48.770271,0.000000,173009664.000000,173009664
hyper,EXP_DBL_0449,10,13.260754,13.266119,0.153506,43876114.690000,43921953.000000,454512.100000,4779.600000,4774.000000,50.000000,48.869914,48.869914,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0450,10,13.210866,13.211281,0.226750,43644600.460000,43564939.050000,777788.000000,4805.400000,4813.500000,84.750000,49.235473,49.235473,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0451,10,13.101205,13.159104,0.251739,43307646.560000,43502190.300000,860052.875000,4842.700000,4820.500000,96.000000,49.394031,49.394031,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0452,10,13.082230,13.114142,0.195182,43258385.780000,43285991.100000,699302.625000,4848.100000,4844.000000,78.250000,49.485468,49.485468,0.000000,173009312.000000,173009312
hyper,EXP_DBL_0453,10,13.132237,13.134409,0.137520,43440952.990000,43559046.900000,599388.425000,4827.600000,4814.000000,66.000000,48.968895,48.968895,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0454,10,13.226730,13.266101,0.148620,43736567.190000,43838035.800000,411421.600000,4794.700000,4783.000000,45.000000,48.801319,48.801319,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0455,10,13.150609,13.207141,0.325181,43499084.490000,43575572.000000,1107955.250000,4821.700000,4812.500000,122.750000,48.683296,48.683296,0.000000,173007344.000000,173007344
hyper,EXP_DBL_0456,10,13.148501,13.108275,0.127355,43468823.660000,43346181.150000,375570.400000,4824.200000,4837.500000,41.750000,48.973625,48.973625,0.000000,173011632.000000,173011632
hyper,EXP_DBL_0457,10,13.058568,13.058462,0.306931,43163254.490000,43238829.300000,1053764.800000,4859.000000,4850.000000,118.250000,49.468898,49.468898,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0458,10,13.219059,13.215731,0.172826,43664793.910000,43657116.300000,342579.625000,4802.800000,4803.000000,37.750000,49.239674,49.239674,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0459,10,13.246922,13.247782,0.155168,43825889.760000,43831892.150000,588364.700000,4785.400000,4784.000000,64.250000,48.812006,48.812006,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0460,10,13.180647,13.163838,0.092263,43626627.610000,43556386.250000,588355.225000,4806.800000,4814.000000,64.250000,48.748945,48.748945,0.000000,173012304.000000,173012304
hyper,EXP_DBL_0461,10,13.165635,13.164401,0.267525,43519050.580000,43627296.250000,696362.375000,4818.800000,4806.500000,77.250000,48.897005,48.897005,0.000000,173009584.000000,173009584
hyper,EXP_DBL_0462,10,13.146594,13.139536,0.099356,43482336.060000,43499260.700000,399793.825000,4822.600000,4820.500000,44.000000,49.204955,49.204955,0.000000,173010320.000000,173010320
hyper,EXP_DBL_0463,10,13.105486,13.133735,0.354048,43333033.300000,43372582.200000,1077699.750000,4840.300000,4835.000000,121.000000,49.382342,49.382342,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0464,10,13.152110,13.183431,0.337644,43495728.610000,43690070.300000,863775.500000,4821.800000,4799.500000,96.250000,49.095232,49.095232,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0465,10,13.099256,13.073398,0.280566,43309234.030000,43264851.600000,817801.725000,4842.900000,4847.000000,91.250000,48.913041,48.913041,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0466,10,13.085905,13.075675,0.244874,43254857.080000,43162348.150000,852349.700000,4848.800000,4858.500000,95.000000,49.216426,49.216426,0.000000,173009616.000000,173009616
hyper,EXP_DBL_0467,10,13.069107,13.085031,0.346710,43190613.770000,43027703.300000,1075090.425000,4855.800000,4873.500000,120.250000,49.008315,49.008315,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0468,10,13.116174,13.140057,0.098490,43380393.810000,43348485.200000,238765.500000,4834.000000,4837.000000,26.250000,49.158335,49.158335,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0469,10,13.116691,13.185794,0.427524,43332550.010000,43557458.950000,1403117.000000,4840.500000,4814.000000,157.500000,49.313209,49.313209,0.000000,173012768.000000,173012768
hyper,EXP_DBL_0470,10,13.216831,13.246044,0.270471,43686149.560000,43745365.000000,934796.125000,4801.100000,4793.500000,101.750000,48.907517,48.907517,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0471,10,13.183569,13.225147,0.329955,43595402.940000,43586012.500000,982823.550000,4810.600000,4811.000000,108.000000,48.802872,48.802872,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0472,10,13.174872,13.153438,0.064088,43586683.340000,43536961.500000,325011.425000,4811.500000,4816.000000,36.500000,48.999210,48.999210,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0473,10,13.174883,13.183187,0.123003,43569092.750000,43528708.750000,601365.875000,4813.400000,4817.500000,66.250000,49.446410,49.446410,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0474,10,13.131769,13.129809,0.192028,43400654.930000,43442696.350000,737656.450000,4832.200000,4827.000000,81.750000,49.440052,49.440052,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0475,10,13.179977,13.181683,0.159590,43597799.550000,43597470.650000,547561.275000,4810.500000,4810.000000,60.000000,49.145203,49.145203,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0476,10,13.242194,13.284861,0.185406,43784444.630000,43988418.500000,760713.200000,4790.000000,4767.000000,82.500000,49.148478,49.148478,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0477,10,13.197555,13.213486,0.206579,43669615.820000,43582383.450000,777594.525000,4802.200000,4811.500000,85.250000,48.712722,48.712722,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0478,10,13.098973,13.059308,0.198528,43302597.420000,43197556.750000,620491.325000,4842.900000,4854.000000,68.750000,49.207456,49.207456,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0479,10,13.092097,13.135618,0.161991,43273038.800000,43366299.250000,605881.450000,4846.200000,4835.000000,68.500000,49.227011,49.227011,0.000000,173030368.000000,173030368
hyper,EXP_DBL_0480,10,13.079659,13.059939,0.285906,43216367.490000,43282792.150000,954289.125000,4852.900000,4844.500000,107.000000,49.359405,49.359405,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0481,10,13.198780,13.203025,0.097751,43690648.040000,43764476.050000,507006.850000,4799.900000,4791.500000,56.000000,49.274265,49.274265,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0482,10,13.253584,13.220724,0.126153,43834090.180000,43743857.800000,204963.250000,4784.000000,4793.500000,22.250000,48.871926,48.871926,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0483,10,13.146533,13.158018,0.107261,43493432.470000,43595096.750000,325320.600000,4821.500000,4810.000000,36.250000,48.916039,48.916039,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0484,10,13.146702,13.178026,0.147653,43402218.710000,43316818.400000,507638.150000,4831.500000,4840.500000,56.750000,49.238323,49.238323,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0485,10,13.145509,13.142175,0.096931,43461434.590000,43532915.700000,449143.525000,4825.200000,4817.000000,50.250000,49.247757,49.247757,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0486,10,13.091998,13.126811,0.218406,43323462.760000,43269617.350000,838413.225000,4840.800000,4846.000000,92.750000,49.246338,49.246338,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0487,10,13.181890,13.197986,0.084015,43577100.680000,43614778.500000,294468.875000,4812.300000,4808.000000,33.000000,48.509375,48.509375,0.000000,173042704.000000,173042704
hyper,EXP_DBL_0488,10,13.244993,13.219693,0.135631,43780788.750000,43705009.400000,452391.600000,4789.900000,4798.000000,49.250000,49.212106,49.212106,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0489,10,13.094791,13.065701,0.073708,43282054.070000,43202677.950000,290767.475000,4845.100000,4854.000000,32.250000,49.063798,49.063798,0.000000,173010576.000000,173010576
hyper,EXP_DBL_0490,10,13.049947,13.061295,0.150936,43169067.590000,43105748.100000,427935.825000,4857.800000,4864.500000,48.750000,49.456044,49.456044,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0491,10,13.020032,12.960161,0.209888,43037569.060000,42850165.100000,600734.775000,4872.900000,4893.500000,68.000000,49.251391,49.251391,0.000000,173009624.000000,173009624
hyper,EXP_DBL_0492,10,13.091681,13.082122,0.195014,43289317.550000,43316364.800000,567824.900000,4844.800000,4841.000000,63.500000,49.028811,49.028811,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0493,10,12.913447,12.890164,0.051218,42707041.540000,42720271.400000,196945.750000,4910.300000,4909.000000,22.500000,48.694452,48.694452,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0494,10,13.109376,13.106217,0.178972,43343918.190000,43355745.950000,782489.150000,4838.500000,4837.000000,87.750000,48.756785,48.756785,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0495,10,13.083078,13.081296,0.217535,43283390.480000,43212257.600000,669190.900000,4844.900000,4852.500000,75.500000,49.338425,49.338425,0.000000,173049328.000000,173049328
hyper,EXP_DBL_0496,10,12.834658,12.819756,0.075708,42426305.500000,42295947.850000,175142.900000,4942.800000,4958.000000,20.000000,49.342264,49.342264,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0497,10,13.002479,12.982997,0.261176,42961540.640000,42988099.700000,932393.250000,4882.000000,4878.500000,106.250000,49.389131,49.389131,0.000000,173029440.000000,173029440
hyper,EXP_DBL_0498,10,13.086312,13.128933,0.339384,43237492.600000,43489431.950000,1576286.400000,4851.300000,4822.000000,177.500000,49.217730,49.217730,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0499,10,13.183943,13.172603,0.288560,43609060.270000,43604486.950000,1060709.700000,4809.200000,4809.500000,116.750000,48.716355,48.716355,0.000000,173009232.000000,173009232
hyper,EXP_DBL_0500,10,13.184182,13.182987,0.182461,43598585.630000,43637559.950000,499996.850000,4809.900000,4805.000000,55.750000,48.756090,48.756090,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0501,10,13.098839,13.113933,0.188432,43373181.900000,43486121.150000,846160.050000,4835.400000,4822.000000,94.000000,49.608088,49.608088,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0502,10,13.035436,13.043378,0.174323,43083069.610000,43154164.900000,539509.550000,4867.600000,4859.500000,60.500000,49.899660,49.899660,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0503,10,12.984267,12.953612,0.284914,42963194.820000,43044046.700000,914846.125000,4881.700000,4872.000000,104.000000,49.822106,49.822106,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0504,10,13.045473,13.035493,0.227045,43127304.300000,43112354.350000,733693.000000,4863.200000,4864.000000,82.250000,49.802204,49.802204,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0505,10,13.188929,13.203316,0.195955,43635524.350000,43586364.100000,636416.900000,4806.100000,4811.000000,70.250000,49.700433,49.700433,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0506,10,13.240972,13.265553,0.087490,43789405.250000,43847260.600000,309716.750000,4789.100000,4782.500000,33.750000,49.702167,49.702167,0.000000,173009232.000000,173009232
hyper,EXP_DBL_0507,10,13.138879,13.126302,0.098971,43444379.690000,43498463.750000,459314.425000,4826.800000,4820.500000,52.000000,49.730382,49.730382,0.000000,173007136.000000,173007136
hyper,EXP_DBL_0508,10,13.023279,13.026401,0.260319,43036113.600000,43085929.500000,655208.225000,4873.100000,4867.000000,74.500000,50.341400,50.341400,0.000000,173007672.000000,173007672
hyper,EXP_DBL_0509,10,13.058677,13.031243,0.147199,43155354.250000,43107951.050000,389662.525000,4859.500000,4864.000000,43.750000,50.324664,50.324664,0.000000,173006696.000000,173006696
hyper,EXP_DBL_0510,10,13.004917,13.023906,0.248261,42999645.800000,43084766.250000,936465.600000,4877.600000,4867.000000,106.500000,50.420866,50.420866,0.000000,173009216.000000,173009216
hyper,EXP_DBL_0511,10,13.157589,13.206281,0.197430,43488460.210000,43645189.300000,555021.000000,4822.600000,4804.500000,61.500000,48.751678,48.751678,0.000000,173006448.000000,173006448
hyper,EXP_DBL_0512,10,13.060673,13.000699,0.081601,43251420.280000,43025040.750000,406879.700000,4848.800000,4874.000000,45.500000,49.605466,49.605466,0.000000,172997264.000000,172997264
hyper,EXP_DBL_0513,10,13.087191,13.137925,0.231700,43260641.740000,43544700.300000,681851.625000,4847.900000,4815.500000,76.250000,49.878144,49.878144,0.000000,173009232.000000,173009232
hyper,EXP_DBL_0514,10,13.140458,13.196957,0.253497,43441925.240000,43550020.800000,898820.425000,4828.100000,4815.000000,99.500000,50.330936,50.330936,0.000000,173009232.000000,173009232
hyper,EXP_DBL_0515,10,13.054980,13.013921,0.044162,43128459.460000,42997099.700000,154271.050000,4862.700000,4877.000000,18.000000,50.224234,50.224234,0.000000,172951280.000000,172951280
hyper,EXP_DBL_0516,10,12.988284,12.909012,0.434987,42911232.670000,42621919.150000,1189326.400000,4888.000000,4920.000000,135.750000,50.373564,50.373564,0.000000,173020144.000000,173020144
hyper,EXP_DBL_0517,10,13.073530,13.089507,0.331620,43211985.230000,43341081.450000,1182719.475000,4853.800000,4838.000000,133.500000,50.144602,50.144602,0.000000,173009232.000000,173009232
hyper,EXP_DBL_0518,10,13.162050,13.172674,0.118355,43488839.560000,43557220.800000,332410.775000,4822.500000,4814.500000,36.250000,49.814744,49.814744,0.000000,173009024.000000,173009024
hyper,EXP_DBL_0519,10,13.077548,13.074374,0.360485,43224647.420000,43201172.650000,1217539.000000,4852.500000,4854.000000,135.500000,49.824424,49.824424,0.000000,173009216.000000,173009216
