Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,runtime_iqr_ratio,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
eza,EXP_DBL_0673,10,9.150609,9.204515,0.287585,0.031244,137.116669,137.116669,0.000000,0.000000,2466112.000000,2466112
eza,EXP_DBL_1103,10,9.213305,9.210713,0.287591,0.031224,137.944852,137.944852,0.000000,0.000000,2477344.000000,2477344
eza,EXP_DBL_1427,10,8.720712,8.726025,0.272450,0.031223,134.521844,134.521844,0.000000,0.000000,2475200.000000,2475200
eza,EXP_DBL_1487,10,8.527854,8.449355,0.263818,0.031223,134.304546,134.304546,0.000000,0.000000,2474848.000000,2474848
eza,EXP_DBL_0173,10,9.242241,9.313377,0.290702,0.031213,136.889392,136.889392,0.000000,0.000000,2475136.000000,2475136
eza,EXP_DBL_0074,10,8.987216,8.941991,0.278894,0.031189,136.322034,136.322034,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0187,10,9.091119,9.049036,0.282218,0.031188,136.936011,136.936011,0.000000,0.000000,2475136.000000,2475136
eza,EXP_DBL_1098,10,9.273275,9.231977,0.287889,0.031184,138.005690,138.005690,0.000000,0.000000,2477408.000000,2477408
eza,EXP_DBL_0457,10,8.932436,8.967961,0.279578,0.031175,136.782307,136.782307,0.000000,0.000000,2474688.000000,2474688
eza,EXP_DBL_0078,10,9.164409,9.149559,0.285127,0.031163,136.443453,136.443453,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1323,10,9.099399,9.181881,0.285934,0.031141,138.700594,138.700594,0.000000,0.000000,2476512.000000,2476512
eza,EXP_DBL_1485,10,8.759596,8.773181,0.273151,0.031135,133.537462,133.537462,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0210,10,9.049522,9.097338,0.283149,0.031124,137.613576,137.613576,0.000000,0.000000,2475136.000000,2475136
eza,EXP_DBL_1284,10,9.204474,9.230981,0.287199,0.031113,138.907194,138.907194,0.000000,0.000000,2476512.000000,2476512
eza,EXP_DBL_1577,10,8.259648,8.331397,0.259118,0.031101,134.216432,134.216432,0.000000,0.000000,2478400.000000,2478400
eza,EXP_DBL_1560,10,8.631303,8.696230,0.270350,0.031088,133.553402,133.553402,0.000000,0.000000,2478400.000000,2478400
eza,EXP_DBL_1294,10,9.082428,9.145268,0.284264,0.031083,138.965677,138.965677,0.000000,0.000000,2476512.000000,2476512
eza,EXP_DBL_1182,10,9.112416,9.146974,0.284072,0.031056,136.358413,136.358413,0.000000,0.000000,2476224.000000,2476224
eza,EXP_DBL_1369,10,9.336910,9.467534,0.292751,0.030922,139.145985,139.145985,0.000000,0.000000,2478240.000000,2478240
eza,EXP_DBL_1180,10,8.964607,8.989284,0.276553,0.030765,136.805080,136.805080,0.000000,0.000000,2488224.000000,2488224
eza,EXP_DBL_0233,10,9.486224,9.528621,0.293099,0.030760,138.039594,138.039594,0.000000,0.000000,2475136.000000,2475136
eza,EXP_ABL_040_disable-constant-hoisting,10,9.215738,9.295995,0.285710,0.030735,135.867358,135.867358,0.000000,0.000000,2475488.000000,2475488
eza,EXP_DBL_1642,10,8.558578,8.490083,0.260886,0.030728,133.688722,133.688722,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0255,10,9.352485,9.363005,0.287578,0.030714,137.180314,137.180314,0.000000,0.000000,2476288.000000,2476288
eza,EXP_DBL_1168,10,9.010099,9.093328,0.278999,0.030682,136.576273,136.576273,0.000000,0.000000,2476352.000000,2476352
eza,EXP_DBL_0329,10,9.230593,9.247679,0.283120,0.030615,137.432510,137.432510,0.000000,0.000000,2512224.000000,2512224
eza,EXP_DBL_1425,10,8.872681,8.916769,0.272920,0.030607,133.080867,133.080867,0.000000,0.000000,2464864.000000,2464864
eza,EXP_DBL_1251,10,9.086568,9.174337,0.280602,0.030586,138.155590,138.155590,0.000000,0.000000,2476512.000000,2476512
eza,EXP_DBL_0593,10,9.409501,9.460468,0.289352,0.030585,138.058202,138.058202,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0980,10,9.373820,9.421616,0.287970,0.030565,138.714746,138.714746,0.000000,0.000000,2475744.000000,2475744
eza,EXP_DBL_1650,10,8.677698,8.685204,0.265213,0.030536,133.823956,133.823956,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1426,10,8.723777,8.730802,0.266583,0.030534,134.875142,134.875142,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0992,10,9.618148,9.655213,0.294592,0.030511,139.197024,139.197024,0.000000,0.000000,2475744.000000,2475744
eza,EXP_DBL_0256,10,9.288688,9.334575,0.284690,0.030498,138.038532,138.038532,0.000000,0.000000,2476288.000000,2476288
eza,EXP_DBL_0658,10,9.325892,9.363893,0.285375,0.030476,139.184592,139.184592,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0619,10,9.324447,9.395077,0.286288,0.030472,138.625502,138.625502,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1047,10,9.190336,9.246804,0.281747,0.030470,137.348763,137.348763,0.000000,0.000000,2476480.000000,2476480
eza,EXP_DBL_0454,10,8.977623,9.057571,0.275980,0.030470,136.815742,136.815742,0.000000,0.000000,2474688.000000,2474688
eza,EXP_DBL_0707,10,9.388460,9.447348,0.287803,0.030464,137.400777,137.400777,0.000000,0.000000,2466048.000000,2466048
eza,EXP_DBL_1403,10,9.095477,9.067857,0.276206,0.030460,137.659686,137.659686,0.000000,0.000000,2475808.000000,2475808
eza,EXP_DBL_0034,10,9.010605,9.020010,0.274628,0.030447,137.250710,137.250710,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1424,10,8.949524,8.996741,0.273803,0.030434,130.386184,130.386184,0.000000,0.000000,2470752.000000,2470752
eza,EXP_DBL_0010,10,9.034414,9.102995,0.277026,0.030432,135.922453,135.922453,0.000000,0.000000,2475616.000000,2475616
eza,EXP_DBL_0572,10,9.245130,9.187066,0.279488,0.030422,139.095910,139.095910,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0920,10,9.408693,9.471670,0.287816,0.030387,138.494568,138.494568,0.000000,0.000000,2475744.000000,2475744
eza,EXP_DBL_0882,10,9.256134,9.321010,0.283232,0.030386,144.870593,144.870593,0.000000,0.000000,2491392.000000,2491392
eza,EXP_DBL_0912,10,9.329526,9.374941,0.284718,0.030370,145.427662,145.427662,0.000000,0.000000,2506208.000000,2506208
eza,EXP_DBL_0327,10,9.163596,9.241566,0.280518,0.030354,136.783662,136.783662,0.000000,0.000000,2476288.000000,2476288
eza,EXP_DBL_0246,10,9.258251,9.258489,0.280961,0.030346,138.735828,138.735828,0.000000,0.000000,2510752.000000,2510752
eza,EXP_ABL_065_disable-ondemand-mds-loading,10,9.056817,9.111154,0.276403,0.030337,136.246215,136.246215,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0206,10,9.142707,9.187973,0.278250,0.030284,136.881149,136.881149,0.000000,0.000000,2474848.000000,2474848
eza,EXP_DBL_0016,10,8.999036,8.954297,0.271158,0.030282,136.263662,136.263662,0.000000,0.000000,2475200.000000,2475200
eza,EXP_DBL_0115,10,8.898769,9.023945,0.273256,0.030281,136.767257,136.767257,0.000000,0.000000,2473888.000000,2473888
eza,EXP_DBL_1466,10,8.625269,8.538758,0.258493,0.030273,134.253586,134.253586,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0502,10,8.845256,8.927770,0.270024,0.030245,136.732852,136.732852,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0068,10,8.989235,9.056783,0.273853,0.030237,136.305314,136.305314,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0328,10,9.197798,9.147148,0.275807,0.030152,137.185926,137.185926,0.000000,0.000000,2476288.000000,2476288
eza,EXP_DBL_1479,10,8.748565,8.815700,0.265619,0.030130,133.508874,133.508874,0.000000,0.000000,2475680.000000,2475680
eza,EXP_001_DISABLE_ALL,10,9.034549,9.152878,0.275722,0.030124,128.765451,128.765451,0.000000,0.000000,2625504.000000,2625504
eza,EXP_DBL_0116,10,9.015666,8.995572,0.270921,0.030117,136.869051,136.869051,0.000000,0.000000,2476096.000000,2476096
eza,EXP_DBL_0534,10,9.179199,9.160312,0.275754,0.030103,137.143244,137.143244,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0346,10,9.214574,9.306229,0.279274,0.030009,141.397119,141.397119,0.000000,0.000000,2463744.000000,2463744
eza,EXP_DBL_1453,10,8.511041,8.569323,0.257070,0.029999,134.606102,134.606102,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1018,10,9.543221,9.583906,0.287335,0.029981,138.508177,138.508177,0.000000,0.000000,2475872.000000,2475872
eza,EXP_DBL_1158,10,8.939675,8.952797,0.267899,0.029923,137.583580,137.583580,0.000000,0.000000,2477344.000000,2477344
eza,EXP_DBL_1291,10,9.185403,9.279697,0.277310,0.029884,139.099968,139.099968,0.000000,0.000000,2476800.000000,2476800
eza,EXP_DBL_1486,10,8.659168,8.652195,0.258553,0.029883,133.406389,133.406389,0.000000,0.000000,2475680.000000,2475680
eza,EXP_ABL_079_disable-partial-libcall-inlining,10,9.066333,9.110971,0.272233,0.029880,136.236133,136.236133,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0713,10,9.443458,9.454923,0.282384,0.029866,137.519359,137.519359,0.000000,0.000000,2466048.000000,2466048
eza,EXP_DBL_0541,10,9.311001,9.325009,0.278473,0.029863,139.425764,139.425764,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1200,10,8.972131,8.973458,0.267793,0.029843,136.478497,136.478497,0.000000,0.000000,2476352.000000,2476352
eza,EXP_DBL_1009,10,9.553131,9.588735,0.286013,0.029828,134.182231,134.182231,0.000000,0.000000,2470752.000000,2470752
eza,EXP_DBL_1305,10,9.008448,8.969897,0.267371,0.029808,138.742060,138.742060,0.000000,0.000000,2476512.000000,2476512
eza,EXP_DBL_0701,10,9.468276,9.497608,0.282949,0.029792,137.650736,137.650736,0.000000,0.000000,2466048.000000,2466048
eza,EXP_DBL_0419,10,9.204192,9.265316,0.276005,0.029789,136.796900,136.796900,0.000000,0.000000,2474688.000000,2474688
eza,EXP_DBL_1493,10,8.643527,8.554214,0.254580,0.029761,134.182986,134.182986,0.000000,0.000000,2490272.000000,2490272
eza,EXP_DBL_0223,10,9.231536,9.254376,0.275272,0.029745,136.883223,136.883223,0.000000,0.000000,2475136.000000,2475136
eza,EXP_DBL_1451,10,8.485233,8.507613,0.253047,0.029744,134.201914,134.201914,0.000000,0.000000,2475488.000000,2475488
eza,EXP_DBL_1562,10,8.414861,8.407139,0.249933,0.029729,134.145462,134.145462,0.000000,0.000000,2478400.000000,2478400
eza,EXP_DBL_1033,10,9.374989,9.462040,0.280937,0.029691,137.281546,137.281546,0.000000,0.000000,2475872.000000,2475872
eza,EXP_DBL_0674,10,9.199737,9.226710,0.273551,0.029648,138.261134,138.261134,0.000000,0.000000,2466080.000000,2466080
eza,EXP_DBL_0138,10,9.074637,9.015839,0.266305,0.029537,136.681333,136.681333,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1432,10,8.640842,8.632120,0.254807,0.029518,134.455864,134.455864,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0947,10,9.183276,9.192729,0.271269,0.029509,136.555379,136.555379,0.000000,0.000000,2475744.000000,2475744
eza,EXP_DBL_1240,10,8.803149,8.855139,0.260854,0.029458,137.017060,137.017060,0.000000,0.000000,2476352.000000,2476352
eza,EXP_DBL_0956,10,9.215929,9.259996,0.272534,0.029431,136.906135,136.906135,0.000000,0.000000,2475744.000000,2475744
eza,EXP_DBL_1041,10,9.348168,9.414389,0.277052,0.029429,136.799969,136.799969,0.000000,0.000000,2478016.000000,2478016
eza,EXP_DBL_0844,10,9.222150,9.210698,0.270848,0.029406,143.171658,143.171658,0.000000,0.000000,2480608.000000,2480608
eza,EXP_DBL_0220,10,9.268782,9.280392,0.272858,0.029402,136.672958,136.672958,0.000000,0.000000,2479968.000000,2479968
eza,EXP_DBL_1235,10,8.919157,8.953803,0.263224,0.029398,137.022566,137.022566,0.000000,0.000000,2476352.000000,2476352
eza,EXP_DBL_0396,10,9.202049,9.213268,0.270741,0.029386,142.035417,142.035417,0.000000,0.000000,2474848.000000,2474848
eza,EXP_DBL_0838,10,9.170001,9.261077,0.271997,0.029370,143.982312,143.982312,0.000000,0.000000,2491424.000000,2491424
eza,EXP_DBL_0165,10,9.292703,9.359576,0.274609,0.029340,137.493210,137.493210,0.000000,0.000000,2490272.000000,2490272
eza,EXP_DBL_1593,10,8.697834,8.762424,0.256783,0.029305,133.369586,133.369586,0.000000,0.000000,2475200.000000,2475200
eza,EXP_DBL_1298,10,9.227344,9.297726,0.272067,0.029262,137.750204,137.750204,0.000000,0.000000,2476512.000000,2476512
eza,EXP_DBL_0459,10,8.914274,8.887609,0.259842,0.029236,137.074893,137.074893,0.000000,0.000000,2474688.000000,2474688
eza,EXP_DBL_0769,10,9.267308,9.297902,0.270889,0.029134,137.851057,137.851057,0.000000,0.000000,2475680.000000,2475680
eza,EXP_ABL_027_disable-ifcvt-simple-false,10,8.863190,8.953347,0.260798,0.029129,135.972150,135.972150,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0819,10,9.068248,9.143812,0.265793,0.029068,136.934727,136.934727,0.000000,0.000000,2501344.000000,2501344
eza,EXP_DBL_0716,10,9.304185,9.362430,0.271852,0.029036,138.047895,138.047895,0.000000,0.000000,2466048.000000,2466048
eza,EXP_DBL_1637,10,8.701994,8.753755,0.254080,0.029025,133.548521,133.548521,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0134,10,9.125146,9.192642,0.266760,0.029019,136.516568,136.516568,0.000000,0.000000,2476256.000000,2476256
eza,EXP_DBL_0186,10,9.098039,9.106561,0.264010,0.028991,137.018810,137.018810,0.000000,0.000000,2475040.000000,2475040
eza,EXP_DBL_0990,10,9.490735,9.476007,0.274285,0.028945,138.548657,138.548657,0.000000,0.000000,2475744.000000,2475744
eza,EXP_DBL_1137,10,9.039962,9.071293,0.262067,0.028890,136.632585,136.632585,0.000000,0.000000,2477344.000000,2477344
eza,EXP_DBL_1032,10,9.294044,9.415781,0.272012,0.028889,137.486545,137.486545,0.000000,0.000000,2475872.000000,2475872
eza,EXP_DBL_0983,10,9.573703,9.599277,0.276802,0.028836,138.242604,138.242604,0.000000,0.000000,2475744.000000,2475744
eza,EXP_DBL_0350,10,9.232912,9.283049,0.267621,0.028829,143.356292,143.356292,0.000000,0.000000,2485792.000000,2485792
eza,EXP_DBL_0470,10,8.875306,8.851337,0.255087,0.028819,136.734318,136.734318,0.000000,0.000000,2474688.000000,2474688
eza,EXP_DBL_0963,10,9.276588,9.292610,0.267644,0.028802,136.902486,136.902486,0.000000,0.000000,2471744.000000,2471744
eza,EXP_DBL_0126,10,9.068883,9.172847,0.263944,0.028774,136.296814,136.296814,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0740,10,9.340241,9.428825,0.271295,0.028773,138.680158,138.680158,0.000000,0.000000,2464544.000000,2464544
eza,EXP_ABL_009_GVN,10,8.425225,8.394799,0.241471,0.028764,133.224038,133.224038,0.000000,0.000000,2466048.000000,2466048
eza,EXP_ABL_011_Inline,10,8.377890,8.389725,0.241231,0.028753,140.181170,140.181170,0.000000,0.000000,2491392.000000,2491392
eza,EXP_DBL_1489,10,8.437510,8.469145,0.243474,0.028748,134.133797,134.133797,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1003,10,9.536045,9.513457,0.273129,0.028710,138.782001,138.782001,0.000000,0.000000,2475872.000000,2475872
eza,EXP_DBL_1229,10,8.925903,8.924012,0.255637,0.028646,136.620559,136.620559,0.000000,0.000000,2476352.000000,2476352
eza,EXP_DBL_0044,10,9.046947,9.060779,0.259522,0.028642,136.194750,136.194750,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0379,10,9.276019,9.269661,0.265160,0.028605,142.620212,142.620212,0.000000,0.000000,2470336.000000,2470336
eza,EXP_DBL_0786,10,9.180765,9.229780,0.263708,0.028571,138.097373,138.097373,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1238,10,9.012136,9.076455,0.259237,0.028561,136.535517,136.535517,0.000000,0.000000,2475200.000000,2475200
eza,EXP_DBL_1116,10,9.122099,9.212480,0.262909,0.028538,136.425833,136.425833,0.000000,0.000000,2477344.000000,2477344
eza,EXP_ABL_006_disable-promote-alloca-to-vector,10,8.837379,8.979031,0.256213,0.028535,136.667495,136.667495,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1492,10,8.695751,8.756307,0.249522,0.028496,133.379725,133.379725,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0156,10,9.198944,9.224539,0.262806,0.028490,137.811544,137.811544,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0582,10,9.341360,9.392419,0.267585,0.028489,140.607063,140.607063,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1048,10,9.428443,9.452150,0.269156,0.028476,138.306326,138.306326,0.000000,0.000000,2475872.000000,2475872
eza,EXP_DBL_0974,10,9.326168,9.378591,0.266882,0.028457,138.977121,138.977121,0.000000,0.000000,2475744.000000,2475744
eza,EXP_DBL_0937,10,8.954158,8.952386,0.254747,0.028456,136.566804,136.566804,0.000000,0.000000,2475744.000000,2475744
eza,EXP_DBL_0474,10,8.906159,8.952811,0.254725,0.028452,136.547690,136.547690,0.000000,0.000000,2474688.000000,2474688
eza,EXP_DBL_1309,10,9.242347,9.295117,0.264221,0.028426,137.510865,137.510865,0.000000,0.000000,2476672.000000,2476672
eza,EXP_DBL_1161,10,9.043038,9.108713,0.258535,0.028383,136.917257,136.917257,0.000000,0.000000,2492224.000000,2492224
eza,EXP_DBL_0892,10,9.402739,9.395226,0.266653,0.028382,144.771580,144.771580,0.000000,0.000000,2491392.000000,2491392
eza,EXP_DBL_1457,10,8.543647,8.502644,0.241004,0.028345,134.514260,134.514260,0.000000,0.000000,2475296.000000,2475296
eza,EXP_DBL_1295,10,9.143772,9.218153,0.260888,0.028302,138.057074,138.057074,0.000000,0.000000,2472928.000000,2472928
eza,EXP_DBL_1279,10,9.198734,9.229308,0.261086,0.028289,138.380034,138.380034,0.000000,0.000000,2476512.000000,2476512
eza,EXP_DBL_0797,10,9.139890,9.149676,0.258571,0.028260,137.056584,137.056584,0.000000,0.000000,2471712.000000,2471712
eza,EXP_DBL_1533,10,8.419109,8.407718,0.237405,0.028237,134.313726,134.313726,0.000000,0.000000,2478400.000000,2478400
eza,EXP_ABL_049_disable-non-allocatable-phys-copy-opt,10,9.123442,9.130465,0.257798,0.028235,136.513303,136.513303,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0986,10,9.582911,9.585627,0.270481,0.028217,138.904853,138.904853,0.000000,0.000000,2475744.000000,2475744
eza,EXP_DBL_1202,10,9.010518,9.069450,0.255839,0.028209,136.086894,136.086894,0.000000,0.000000,2476032.000000,2476032
eza,EXP_DBL_0330,10,9.192167,9.217351,0.259982,0.028206,136.330933,136.330933,0.000000,0.000000,2476288.000000,2476288
eza,EXP_DBL_1131,10,8.968107,9.053365,0.255133,0.028181,136.804181,136.804181,0.000000,0.000000,2477344.000000,2477344
eza,EXP_DBL_1446,10,8.386014,8.512479,0.239730,0.028162,133.914950,133.914950,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0178,10,9.193505,9.231455,0.259944,0.028159,137.161846,137.161846,0.000000,0.000000,2475136.000000,2475136
eza,EXP_DBL_0205,10,9.075858,9.113198,0.256552,0.028152,137.832403,137.832403,0.000000,0.000000,2475136.000000,2475136
eza,EXP_DBL_0317,10,9.270957,9.309949,0.262076,0.028150,136.995801,136.995801,0.000000,0.000000,2476288.000000,2476288
eza,EXP_DBL_1134,10,9.015083,9.085367,0.255524,0.028125,136.917579,136.917579,0.000000,0.000000,2477344.000000,2477344
eza,EXP_DBL_0391,10,9.303771,9.272879,0.260627,0.028106,143.182692,143.182692,0.000000,0.000000,2474688.000000,2474688
eza,EXP_DBL_0714,10,9.268057,9.255326,0.260013,0.028093,137.396848,137.396848,0.000000,0.000000,2461216.000000,2461216
eza,EXP_DBL_0709,10,9.108472,9.114661,0.256034,0.028090,138.090534,138.090534,0.000000,0.000000,2469952.000000,2469952
eza,EXP_DBL_1077,10,9.280803,9.313334,0.261569,0.028085,138.199180,138.199180,0.000000,0.000000,2475872.000000,2475872
eza,EXP_DBL_1082,10,9.177734,9.210715,0.258546,0.028070,138.846331,138.846331,0.000000,0.000000,2477344.000000,2477344
eza,EXP_DBL_1189,10,9.114945,9.172086,0.257413,0.028065,136.332427,136.332427,0.000000,0.000000,2476352.000000,2476352
eza,EXP_DBL_0481,10,8.853314,8.925954,0.250164,0.028027,137.675585,137.675585,0.000000,0.000000,2474688.000000,2474688
eza,EXP_DBL_0085,10,8.965322,9.015875,0.251740,0.027922,136.792770,136.792770,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1603,10,8.314347,8.376822,0.233863,0.027918,134.722489,134.722489,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0938,10,9.016060,9.062125,0.252087,0.027818,136.923135,136.923135,0.000000,0.000000,2475744.000000,2475744
eza,EXP_DBL_0098,10,8.987039,8.959180,0.249166,0.027811,136.425109,136.425109,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0167,10,9.292419,9.385889,0.260563,0.027761,138.015700,138.015700,0.000000,0.000000,2475136.000000,2475136
eza,EXP_DBL_1421,10,8.560252,8.560308,0.237547,0.027750,133.441832,133.441832,0.000000,0.000000,2475616.000000,2475616
eza,EXP_DBL_0775,10,9.181599,9.242362,0.255970,0.027695,138.571330,138.571330,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1063,10,9.425453,9.442059,0.261040,0.027647,137.177102,137.177102,0.000000,0.000000,2475872.000000,2475872
eza,EXP_DBL_1640,10,8.420309,8.438170,0.233240,0.027641,135.338534,135.338534,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0581,10,9.313320,9.368641,0.258752,0.027619,140.569191,140.569191,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1163,10,8.943262,8.969732,0.247222,0.027562,136.935106,136.935106,0.000000,0.000000,2476352.000000,2476352
eza,EXP_ABL_023_disable-early-taildup,10,8.924944,8.907483,0.245275,0.027536,136.520591,136.520591,0.000000,0.000000,2472096.000000,2472096
eza,EXP_DBL_1023,10,9.430996,9.507553,0.261610,0.027516,138.123062,138.123062,0.000000,0.000000,2475872.000000,2475872
eza,EXP_DBL_0108,10,9.033776,9.051543,0.248067,0.027406,136.276894,136.276894,0.000000,0.000000,2475680.000000,2475680
eza,EXP_ABL_033_disable-cgp-ext-ld-promotion,10,9.116160,9.176325,0.251373,0.027394,136.364818,136.364818,0.000000,0.000000,2476096.000000,2476096
eza,EXP_ABL_045_disable-machine-cse,10,9.173994,9.277139,0.253845,0.027362,136.303225,136.303225,0.000000,0.000000,2478016.000000,2478016
eza,EXP_DBL_1648,10,8.399158,8.409176,0.229878,0.027337,134.289694,134.289694,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1115,10,9.084384,9.169414,0.250574,0.027327,137.272473,137.272473,0.000000,0.000000,2477344.000000,2477344
eza,EXP_DBL_0022,10,8.931468,9.006305,0.245362,0.027243,136.383643,136.383643,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0606,10,9.317502,9.344885,0.254528,0.027237,138.140913,138.140913,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1429,10,8.833324,8.821448,0.240183,0.027227,134.125230,134.125230,0.000000,0.000000,2486656.000000,2486656
eza,EXP_ABL_052_disable-preinline,10,9.299299,9.366299,0.254437,0.027165,136.161767,136.161767,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0232,10,9.329424,9.286388,0.252075,0.027145,138.116798,138.116798,0.000000,0.000000,2475136.000000,2475136
eza,EXP_DBL_0171,10,9.215661,9.237315,0.250604,0.027130,137.489405,137.489405,0.000000,0.000000,2475136.000000,2475136
eza,EXP_DBL_0420,10,9.085940,9.078852,0.246160,0.027114,137.460694,137.460694,0.000000,0.000000,2474688.000000,2474688
eza,EXP_ABL_010_ImpossiblePredicates,10,8.752325,8.755565,0.237398,0.027114,134.099823,134.099823,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1088,10,9.396172,9.454653,0.256270,0.027105,143.479980,143.479980,0.000000,0.000000,2477120.000000,2477120
eza,EXP_DBL_0137,10,9.151531,9.212339,0.249521,0.027086,136.443516,136.443516,0.000000,0.000000,2480320.000000,2480320
eza,EXP_DBL_1467,10,8.833810,8.859107,0.239923,0.027082,133.590512,133.590512,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0523,10,9.139210,9.166590,0.248242,0.027081,136.986364,136.986364,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_0375,10,9.277085,9.385202,0.254069,0.027071,142.946129,142.946129,0.000000,0.000000,2474688.000000,2474688
eza,EXP_DBL_1363,10,9.375946,9.414844,0.254850,0.027069,136.821393,136.821393,0.000000,0.000000,2475808.000000,2475808
eza,EXP_DBL_0397,10,9.257909,9.264277,0.250684,0.027059,142.940923,142.940923,0.000000,0.000000,2474688.000000,2474688
eza,EXP_DBL_0506,10,9.078017,9.121714,0.246695,0.027045,136.069516,136.069516,0.000000,0.000000,2475616.000000,2475616
eza,EXP_DBL_0602,10,9.438294,9.524666,0.257159,0.026999,137.433386,137.433386,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1150,10,9.033492,9.124256,0.246225,0.026986,136.726255,136.726255,0.000000,0.000000,2477344.000000,2477344
eza,EXP_DBL_0531,10,9.195652,9.262974,0.249951,0.026984,136.895806,136.895806,0.000000,0.000000,2476096.000000,2476096
eza,EXP_DBL_0181,10,9.273642,9.203121,0.248200,0.026969,136.769565,136.769565,0.000000,0.000000,2475136.000000,2475136
eza,EXP_DBL_1322,10,9.048942,9.043948,0.243852,0.026963,138.537134,138.537134,0.000000,0.000000,2476512.000000,2476512
eza,EXP_DBL_1250,10,8.897436,8.919821,0.240486,0.026961,138.582079,138.582079,0.000000,0.000000,2476512.000000,2476512
eza,EXP_DBL_0982,10,9.497386,9.465006,0.255164,0.026959,138.260592,138.260592,0.000000,0.000000,2475744.000000,2475744
eza,EXP_DBL_0461,10,9.106214,9.148229,0.245934,0.026883,135.929134,135.929134,0.000000,0.000000,2474336.000000,2474336
eza,EXP_DBL_1239,10,8.835511,8.874163,0.237952,0.026814,136.236683,136.236683,0.000000,0.000000,2476352.000000,2476352
eza,EXP_DBL_1057,10,9.423511,9.391095,0.251796,0.026812,138.737857,138.737857,0.000000,0.000000,2475872.000000,2475872
eza,EXP_DBL_1271,10,9.265864,9.335737,0.250083,0.026788,138.508496,138.508496,0.000000,0.000000,2476512.000000,2476512
eza,EXP_DBL_0086,10,8.968749,9.005489,0.241113,0.026774,136.685751,136.685751,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1658,10,8.509041,8.508975,0.227701,0.026760,134.329233,134.329233,0.000000,0.000000,2475680.000000,2475680
eza,EXP_DBL_1195,10,8.940812,8.888217,0.237389,0.026708,136.394197,136.394197,0.000000,0.000000,2476768.000000,2476768
eza,EXP_DBL_0758,10,9.103018,9.218608,0.246075,0.026693,137.712985,137.712985,0.000000,0.000000,2473824.000000,2473824
eza,EXP_DBL_0765,10,9.274122,9.299666,0.248216,0.026691,137.112033,137.112033,0.000000,0.000000,2486656.000000,2486656
