Source,Target,Type,Weight,Stability
EarlyOtherwiseBranch,ifcvt-triangle,Interaction,-0.3590295359056736,0.9333333333333333
EarlyOtherwiseBranch,cfi-fixup,Interaction,0.35886657111124143,0.9
CopyProp,cgp-ext-ld-promotion,Interaction,-0.3566201877186609,0.9666666666666667
CopyProp,gep-const-evaluation,Interaction,-0.3548276453275002,0.9666666666666667
EarlyOtherwiseBranch,ifcvt-forked-diamond,Interaction,-0.3519239399314521,0.8333333333333334
DeadStoreElimination-initial,advanced-peeling,Interaction,0.3514606482277358,0.9333333333333333
DeadStoreElimination-initial,machine-dce,Interaction,-0.35134340918254575,0.8666666666666667
EarlyOtherwiseBranch,cgp-select2branch,Interaction,-0.3512211552444489,0.9666666666666667
DeadStoreElimination-initial,gep-const-evaluation,Interaction,-0.3489424712529956,0.9
EnumSizeOpt,ssc,Interaction,0.3486324304323355,0.9666666666666667
DeadStoreElimination-initial,last-run-tracking,Interaction,-0.34664627601166537,0.7666666666666667
DestinationPropagation,separate-const-offset-from-gep,Interaction,-0.3457438787344662,0.9333333333333333
DeadStoreElimination-initial,copyprop,Interaction,-0.3446557344948648,0.9333333333333333
ForceInline,cleanups,Interaction,-0.3427475785320811,0.8666666666666667
EarlyOtherwiseBranch,auto-upgrade-debug-info,Interaction,0.34185943115594014,0.9
CopyProp,memop-opt,Interaction,-0.3413126682924519,0.9333333333333333
DeadStoreElimination-initial,lsr,Interaction,0.33939103937101334,0.9333333333333333
ForceInline,cgp-delete-phis,Interaction,-0.33746649721448296,0.9
CopyProp,machine-cse,Interaction,-0.3336511615084001,0.9666666666666667
EarlyOtherwiseBranch,ifcvt-triangle-rev,Interaction,-0.33063793210780806,0.9
EarlyOtherwiseBranch,lsr,Interaction,-0.32850538566914506,0.9
DataflowConstProp,mergeicmps,Interaction,0.322823470897316,0.9666666666666667
EarlyOtherwiseBranch,cgdata-for-merging,Interaction,0.32265555139728,0.9666666666666667
CopyProp,ifcvt-triangle-rev,Interaction,-0.322429512594091,0.9333333333333333
EarlyOtherwiseBranch,bitcode-version-upgrade,Interaction,0.31858468508657783,0.8333333333333334
CopyProp,machine-sink,Interaction,-0.3112243708537745,0.9333333333333333
CopyProp,tail-calls,Interaction,-0.30569354896454887,0.8
DestinationPropagation,cgp-store-extract,Interaction,-0.30303818326308585,0.9
DestinationPropagation,memop-opt,Interaction,-0.30270536436734613,0.8666666666666667
DeadStoreElimination-initial,layout-fsprofile-loader,Interaction,0.30156360095896084,0.8666666666666667
CopyProp,tail-duplicate,Interaction,-0.3009156395138708,0.9
CopyProp,copyprop,Interaction,-0.2988442914175081,0.9333333333333333
EarlyOtherwiseBranch,last-run-tracking,Interaction,0.2953084292420863,0.9
DeadStoreElimination-initial,cgp-branch-opts,Interaction,0.29170699817908835,0.9
DeadStoreElimination-initial,interleaved-load-combine,Interaction,0.29017788038826176,0.8666666666666667
DestinationPropagation,adv-copy-opt,Interaction,-0.2882765673142232,0.8666666666666667
DeadStoreElimination-initial,machine-licm,Interaction,0.28825307829817465,0.9
DeadStoreElimination-final,postra-machine-licm,Interaction,-0.2866352881324417,0.9333333333333333
DeadStoreElimination-final,cgp-gc-opts,Interaction,-0.28634322635829756,0.9333333333333333
DataflowConstProp,machine-sink,Interaction,0.28625014174319424,0.8666666666666667
DeadStoreElimination-initial,icp,Interaction,-0.28449650847728336,0.8333333333333334
DeadStoreElimination-initial,demotion,Interaction,-0.2835274377298727,0.9
DataflowConstProp,non-allocatable-phys-copy-opt,Interaction,0.2830826769501267,0.9
EarlyOtherwiseBranch,nofree-inference,Interaction,0.2824336612381531,0.8666666666666667
CopyProp,ifcvt-triangle,Interaction,-0.27868801206667293,0.9
DeadStoreElimination-initial,cgp-delete-phis,Interaction,-0.2785337941319652,0.8
DestinationPropagation,type-promotion,Interaction,-0.27812176200323696,0.7
CopyProp,postra-machine-sink,Interaction,0.2766839814377275,0.9
CopyProp,separate-const-offset-from-gep,Interaction,-0.27667979231101,0.8666666666666667
DeadStoreElimination-initial,nounwind-inference,Interaction,0.27340493339695937,0.8333333333333334
DestinationPropagation,advanced-peeling,Interaction,0.27280052103995206,0.9333333333333333
DeadStoreElimination-initial,cgp,Interaction,0.2700059990553229,0.9
DeadStoreElimination-initial,licm-promotion,Interaction,0.2695006892722679,0.8333333333333334
DataflowConstProp,thinlto-funcattrs,Interaction,0.2664429900124161,0.9
DeadStoreElimination-initial,vp,Interaction,0.26149832287512714,0.8333333333333334
DataflowConstProp,machine-cse,Interaction,-0.25890569799882807,0.8333333333333334
CopyProp,machine-dce,Interaction,-0.25864227246685995,0.8
DestinationPropagation,loop-idiom-vectorize-all,Interaction,0.25777475413347345,0.9333333333333333
DataflowConstProp,cgp-delete-phis,Interaction,-0.25776574129524127,0.9
DeadStoreElimination-initial,block-placement,Interaction,0.25639074517736143,0.7666666666666667
EnumSizeOpt,auto-upgrade-debug-info,Interaction,0.2555096126412238,0.8333333333333334
DeadStoreElimination-initial,loop-level-heuristics,Interaction,0.25474141569926595,0.8666666666666667
DestinationPropagation,interleaved-load-combine,Interaction,0.25423269136201276,0.9
DataflowConstProp,cleanups,Interaction,-0.2533977908066366,0.8333333333333334
CopyProp,ifcvt-triangle-false,Interaction,-0.2522707585438125,0.9333333333333333
DestinationPropagation,loop-idiom-vectorize-bytecmp,Interaction,0.2508657802301064,0.9333333333333333
DeadStoreElimination-initial,loop-idiom-vectorize-all,Interaction,-0.25031417919716475,0.7
EarlyOtherwiseBranch,global-outlining,Interaction,0.24793058211756183,0.8
DeadStoreElimination-initial,nofree-inference,Interaction,0.24790398211947853,0.8666666666666667
DeadStoreElimination-final,auto-upgrade-debug-info,Interaction,0.24498251870681068,0.8
DataflowConstProp,separate-const-offset-from-gep,Interaction,-0.2411533295661159,0.8
DeadStoreElimination-initial,thinlto-funcattrs,Interaction,0.24006346563803882,0.8666666666666667
ForceInline,promote-alloca-to-vector,Interaction,0.23963309884384126,0.9
DeadStoreElimination-initial,ondemand-mds-loading,Interaction,0.23880323275500437,0.9
DataflowConstProp,memop-opt,Interaction,-0.2375855400992936,0.7666666666666667
ForceInline,last-run-tracking,Interaction,0.23756996935976848,0.8666666666666667
DataflowConstProp,icp,Interaction,-0.23562973608693163,0.8333333333333334
EarlyOtherwiseBranch,ondemand-mds-loading,Interaction,0.23552018876977693,0.8666666666666667
DeadStoreElimination-initial,postra-machine-licm,Interaction,0.2336796645779625,0.7
DataflowConstProp,sample-loader-inlining,Interaction,0.230389063577714,0.8666666666666667
DataflowConstProp,phi-elim-edge-splitting,Interaction,0.23037221642313238,0.9333333333333333
DataflowConstProp,adv-copy-opt,Interaction,-0.22874733668957284,0.9
DataflowConstProp,ifcvt-simple,Interaction,-0.2287339365928639,0.8666666666666667
DataflowConstProp,global-outlining,Interaction,0.22794472802853236,0.8
DataflowConstProp,demotion,Interaction,-0.22786368188791475,0.8333333333333334
DeadStoreElimination-final,preheader-prot,Interaction,-0.2274116792293479,0.8
DataflowConstProp,ifcvt-triangle-false,Interaction,-0.22703460909450213,0.7666666666666667
DeadStoreElimination-initial,early-ifcvt,Interaction,0.2257529141631753,0.8
ScalarReplacementOfAggregates,gep-const-evaluation,Interaction,0.2249155941766384,0.6333333333333333
DeadStoreElimination-final,block-placement,Interaction,-0.2247119247258659,0.8666666666666667
DeadStoreElimination-final,bitcode-version-upgrade,Interaction,0.22216242589632892,0.8
DataflowConstProp,chr,Interaction,-0.22089880097134143,0.7333333333333333
DataflowConstProp,cgp-store-extract,Interaction,-0.22076605321089116,0.7666666666666667
DestinationPropagation,machine-licm,Interaction,0.21950865927921426,0.8666666666666667
DataflowConstProp,ifcvt-triangle-rev,Interaction,-0.21910319041738768,0.8666666666666667
DeadStoreElimination-initial,preheader-prot,Interaction,0.21822013072437943,0.9333333333333333
DeadStoreElimination-initial,branch-fold,Interaction,0.216974938167125,0.8333333333333334
