Source,Target,Type,Weight,Stability,SelectedBy
SingleUseConsts,cgp-ext-ld-promotion,Interaction,0.0016496579307110465,0.46,threshold
SingleUseConsts,cgp-gc-opts,Interaction,0.0002585500708057635,0.54,threshold
SingleUseConsts,cgp-select2branch,Interaction,-0.0054593334042545875,0.8,threshold
SingleUseConsts,cgp-store-extract,Interaction,0.0025339244281979883,0.56,threshold
SingleUseConsts,chr,Interaction,-0.0033668725884879206,0.84,threshold
SingleUseConsts,complex-addr-modes,Interaction,0.004300807059892994,0.72,threshold
SingleUseConsts,constant-hoisting,Interaction,0.0010283500087180757,0.4,threshold
SingleUseConsts,copyprop,Interaction,-0.005638886043361799,0.92,threshold
SingleUseConsts,demotion,Interaction,-0.0015998095680552307,0.5,threshold
SingleUseConsts,dfa-sched,Interaction,0.002478906696009848,0.62,threshold
SingleUseConsts,early-taildup,Interaction,-0.0030696112999120677,0.72,threshold
SingleUseConsts,expand-reductions,Interaction,-0.00313799087205557,0.68,threshold
SingleUseConsts,global-outlining,Interaction,0.0024773604585395514,0.62,threshold
SingleUseConsts,icp,Interaction,0.001386132180726376,0.56,threshold
SingleUseConsts,ifcvt-diamond,Interaction,-0.0014031969075786156,0.48,threshold
SingleUseConsts,ifcvt-forked-diamond,Interaction,-0.00482833683304888,0.84,threshold
SingleUseConsts,ifcvt-simple,Interaction,0.008152683016995867,0.92,threshold
SingleUseConsts,ifcvt-simple-false,Interaction,0.004393255642950066,0.56,threshold
SingleUseConsts,ifcvt-triangle,Interaction,0.0064070418429191325,0.98,threshold
SingleUseConsts,ifcvt-triangle-false,Interaction,0.0016301081005850435,0.66,threshold
SingleUseConsts,ifcvt-triangle-rev,Interaction,0.0021777225895125516,0.52,threshold
SingleUseConsts,interleaved-load-combine,Interaction,-0.001576243907143265,0.4,threshold
SingleUseConsts,last-run-tracking,Interaction,0.0014086113283706138,0.48,threshold
SingleUseConsts,layout-fsprofile-loader,Interaction,0.0022262425056220436,0.58,threshold
SingleUseConsts,lftr,Interaction,-0.004515290041404054,0.82,threshold
SingleUseConsts,licm-promotion,Interaction,-0.008470578445363385,0.9,threshold
SingleUseConsts,loop-idiom-vectorize-all,Interaction,-0.0024739377737925134,0.62,threshold
SingleUseConsts,loop-idiom-vectorize-bytecmp,Interaction,-0.0041565233668932325,0.76,threshold
SingleUseConsts,loop-level-heuristics,Interaction,-0.0015532249520209531,0.5,threshold
SingleUseConsts,lsr,Interaction,0.002956465492874834,0.68,threshold
SingleUseConsts,machine-dce,Interaction,-0.004807436366666133,0.84,threshold
SingleUseConsts,machine-licm,Interaction,-0.011006158863136646,1.0,threshold
SingleUseConsts,machine-sink,Interaction,0.0016087110210678062,0.5,threshold
SingleUseConsts,memop-opt,Interaction,-0.0015633102786599495,0.5,threshold
SingleUseConsts,mergeicmps,Interaction,-0.001094172854562637,0.48,threshold
SingleUseConsts,mr-partial-inlining,Interaction,-0.001106043652537784,0.48,threshold
SingleUseConsts,nofree-inference,Interaction,0.002637172985944266,0.56,threshold
SingleUseConsts,non-allocatable-phys-copy-opt,Interaction,0.0010752236347645072,0.4,threshold
SingleUseConsts,nounwind-inference,Interaction,-0.0023095089405549205,0.62,threshold
SingleUseConsts,partial-inlining,Interaction,0.013695967370268299,0.8,threshold
SingleUseConsts,peephole,Interaction,-0.013107061188534205,0.96,threshold
SingleUseConsts,phi-elim-edge-splitting,Interaction,0.002191676287403305,0.64,threshold
SingleUseConsts,post-ra,Interaction,0.0028037807557869995,0.46,threshold
SingleUseConsts,postra-machine-licm,Interaction,-0.00870562291537525,0.92,threshold
SingleUseConsts,postra-machine-sink,Interaction,0.0017195240306827448,0.52,threshold
SingleUseConsts,preheader-prot,Interaction,-0.0008420972463152733,0.44,threshold
SingleUseConsts,ra-fsprofile-loader,Interaction,0.0042197522784756395,0.58,threshold
SingleUseConsts,select-optimize,Interaction,0.003838187409866597,0.54,threshold
SingleUseConsts,separate-const-offset-from-gep,Interaction,0.006269449380592,0.92,threshold
SingleUseConsts,spill-fusing,Interaction,0.0022193873323028013,0.56,threshold
SingleUseConsts,ssc,Interaction,0.002338249196044199,0.56,threshold
SingleUseConsts,tail-calls,Interaction,0.001574208863532298,0.52,threshold
SingleUseConsts,thinlto-funcattrs,Interaction,0.003580384858368439,0.7,threshold
SingleUseConsts,type-promotion,Interaction,0.0007182000001394773,0.4,threshold
SingleUseConsts,vector-combine,Interaction,-0.0051414202014788656,0.7,threshold
SingleUseConsts,vp,Interaction,0.0027692256811097378,0.52,threshold
SingleUseConsts,whole-program-visibility,Interaction,0.0012133789972878924,0.54,threshold
UnreachableEnumBranching,2addr-hack,Interaction,0.0042936371565766756,0.7,threshold
UnreachableEnumBranching,adv-copy-opt,Interaction,-0.003604680273503725,0.74,threshold
UnreachableEnumBranching,advanced-peeling,Interaction,0.0008931957801616454,0.42,threshold
UnreachableEnumBranching,auto-upgrade-debug-info,Interaction,0.004101686929943604,0.84,threshold
UnreachableEnumBranching,binop-extract-shuffle,Interaction,-0.0033343497320558464,0.64,threshold
UnreachableEnumBranching,bitcode-version-upgrade,Interaction,-0.00022022677182456603,0.52,threshold
UnreachableEnumBranching,block-placement,Interaction,-0.0026620821188701755,0.72,threshold
UnreachableEnumBranching,branch-fold,Interaction,-0.0019031329294323055,0.52,threshold
UnreachableEnumBranching,cfi-fixup,Interaction,0.0026751434972118317,0.66,threshold
UnreachableEnumBranching,cgp,Interaction,-0.020798103591902643,1.0,threshold
UnreachableEnumBranching,cgp-delete-phis,Interaction,-0.003263610042545784,0.68,threshold
UnreachableEnumBranching,cgp-ext-ld-promotion,Interaction,-0.007686210518405152,0.92,threshold
UnreachableEnumBranching,cgp-gc-opts,Interaction,0.0025969627944511663,0.62,threshold
UnreachableEnumBranching,cgp-select2branch,Interaction,-0.0028173554031823422,0.62,threshold
UnreachableEnumBranching,chr,Interaction,0.0004827893549381605,0.54,threshold
UnreachableEnumBranching,cleanups,Interaction,0.0005431672943522396,0.42,threshold
UnreachableEnumBranching,complex-addr-modes,Interaction,0.003835984765029479,0.74,threshold
UnreachableEnumBranching,constant-hoisting,Interaction,-0.0007976504844174738,0.46,threshold
UnreachableEnumBranching,copyprop,Interaction,-0.007737049738165996,0.96,threshold
UnreachableEnumBranching,demotion,Interaction,0.0016036671733513975,0.6,threshold
UnreachableEnumBranching,dfa-sched,Interaction,-0.001657845320967344,0.5,threshold
UnreachableEnumBranching,early-ifcvt,Interaction,0.003934386889283553,0.68,threshold
UnreachableEnumBranching,early-taildup,Interaction,0.0016254370404484133,0.54,threshold
UnreachableEnumBranching,expand-reductions,Interaction,-0.0006515731366447178,0.42,threshold
UnreachableEnumBranching,gep-const-evaluation,Interaction,0.01091348363220727,0.92,threshold
UnreachableEnumBranching,ifcvt-diamond,Interaction,-0.0018740083885317677,0.54,threshold
UnreachableEnumBranching,ifcvt-forked-diamond,Interaction,0.000488799140834844,0.42,threshold
UnreachableEnumBranching,ifcvt-simple,Interaction,-0.0028980369583804745,0.6,threshold
UnreachableEnumBranching,ifcvt-simple-false,Interaction,0.0021601762504173173,0.66,threshold
UnreachableEnumBranching,ifcvt-triangle,Interaction,0.002947839454940312,0.7,threshold
UnreachableEnumBranching,ifcvt-triangle-rev,Interaction,-0.0017864626015102944,0.56,threshold
UnreachableEnumBranching,interleaved-load-combine,Interaction,0.001369847858271169,0.54,threshold
UnreachableEnumBranching,last-run-tracking,Interaction,0.0018035045903227337,0.72,threshold
UnreachableEnumBranching,layout-fsprofile-loader,Interaction,-0.0011071415412708676,0.44,threshold
UnreachableEnumBranching,lftr,Interaction,-0.004518631285123707,0.76,threshold
UnreachableEnumBranching,licm-promotion,Interaction,-0.0011169168491228837,0.5,threshold
UnreachableEnumBranching,loop-idiom-vectorize-all,Interaction,0.0035356748417871824,0.66,threshold
UnreachableEnumBranching,loop-idiom-vectorize-bytecmp,Interaction,0.003833356295406358,0.68,threshold
UnreachableEnumBranching,loop-level-heuristics,Interaction,-0.0063511715354037015,0.8,threshold
UnreachableEnumBranching,lsr,Interaction,-0.0031432677676811937,0.72,threshold
UnreachableEnumBranching,machine-cse,Interaction,-0.005150067127649359,0.86,threshold
UnreachableEnumBranching,machine-sink,Interaction,0.0022875859291422696,0.54,threshold
UnreachableEnumBranching,memop-opt,Interaction,0.0014485757317253304,0.52,threshold
UnreachableEnumBranching,mergeicmps,Interaction,0.00207891987968577,0.48,threshold
UnreachableEnumBranching,nofree-inference,Interaction,0.0008199754932997885,0.4,threshold
UnreachableEnumBranching,non-allocatable-phys-copy-opt,Interaction,0.0032258536852212945,0.78,threshold
UnreachableEnumBranching,nounwind-inference,Interaction,-0.003353884736566071,0.72,threshold
UnreachableEnumBranching,ondemand-mds-loading,Interaction,0.002258274805379508,0.6,threshold
UnreachableEnumBranching,partial-libcall-inlining,Interaction,-0.010773918778688562,1.0,threshold
UnreachableEnumBranching,peephole,Interaction,-0.013499927763115793,0.96,threshold
UnreachableEnumBranching,phi-elim-edge-splitting,Interaction,0.007801668711869952,0.9,threshold
UnreachableEnumBranching,post-ra,Interaction,-0.0007032713617862923,0.4,threshold
UnreachableEnumBranching,postra-machine-licm,Interaction,-0.0014732803460643909,0.4,threshold
UnreachableEnumBranching,postra-machine-sink,Interaction,-0.004462361870692682,0.74,threshold
UnreachableEnumBranching,preheader-prot,Interaction,-0.01621301209324966,1.0,threshold
UnreachableEnumBranching,preinline,Interaction,0.0077755822103999705,0.98,threshold
UnreachableEnumBranching,promote-alloca-to-vector,Interaction,0.0014635009282697026,0.6,threshold
UnreachableEnumBranching,ra-fsprofile-loader,Interaction,0.0010104045376323834,0.4,threshold
UnreachableEnumBranching,replace-with-vec-lib,Interaction,0.0023466391647389167,0.68,threshold
UnreachableEnumBranching,sample-loader-inlining,Interaction,0.003276006196353996,0.64,threshold
UnreachableEnumBranching,select-optimize,Interaction,0.0018662847255534667,0.42,threshold
UnreachableEnumBranching,separate-const-offset-from-gep,Interaction,0.0008239331535836964,0.44,threshold
UnreachableEnumBranching,spill-fusing,Interaction,-0.002665564877370558,0.66,threshold
UnreachableEnumBranching,strictnode-mutation,Interaction,0.0035531404789827608,0.7,threshold
UnreachableEnumBranching,tail-calls,Interaction,0.008501874925454862,0.94,threshold
UnreachableEnumBranching,tail-duplicate,Interaction,-0.0004086482589802736,0.48,threshold
UnreachableEnumBranching,thinlto-funcattrs,Interaction,0.00431355057459206,0.72,threshold
UnreachableEnumBranching,type-promotion,Interaction,0.0003817750569807317,0.42,threshold
UnreachableEnumBranching,vector-combine,Interaction,0.003824684282182945,0.68,threshold
UnreachableEnumBranching,vp,Interaction,0.0020175297314377703,0.54,threshold
UnreachableEnumBranching,whole-program-visibility,Interaction,0.0019273026743709635,0.54,threshold
UnreachablePropagation,2addr-hack,Interaction,0.005964739557846889,0.8,threshold
UnreachablePropagation,adv-copy-opt,Interaction,-0.0008338064608530628,0.42,threshold
UnreachablePropagation,advanced-peeling,Interaction,-0.0011126562456156897,0.46,threshold
UnreachablePropagation,auto-upgrade-debug-info,Interaction,-0.0066781662979479095,0.96,threshold
UnreachablePropagation,binop-extract-shuffle,Interaction,0.0001540464455070264,0.52,threshold
UnreachablePropagation,bitcode-version-upgrade,Interaction,-0.004021153301706983,0.72,threshold
UnreachablePropagation,block-placement,Interaction,-0.0013230754311445642,0.48,threshold
UnreachablePropagation,branch-fold,Interaction,0.0044679415305175,0.86,threshold
UnreachablePropagation,cfi-fixup,Interaction,0.0020565499659518822,0.7,threshold
UnreachablePropagation,cgp,Interaction,0.012801640044687082,0.96,threshold
UnreachablePropagation,cgp-branch-opts,Interaction,0.0014291468804528004,0.58,threshold
UnreachablePropagation,cgp-ext-ld-promotion,Interaction,0.008352479857107752,0.92,threshold
UnreachablePropagation,cgp-gc-opts,Interaction,-0.0012453717410956678,0.66,threshold
UnreachablePropagation,cgp-select2branch,Interaction,0.0051889705991331955,0.66,threshold
UnreachablePropagation,chr,Interaction,-0.0006463788078743291,0.58,threshold
UnreachablePropagation,cleanups,Interaction,-0.0008227899930709309,0.46,threshold
UnreachablePropagation,constant-hoisting,Interaction,-0.0013225381174370972,0.52,threshold
UnreachablePropagation,copyprop,Interaction,0.0034430255681824158,0.66,threshold
UnreachablePropagation,demotion,Interaction,0.0003029899916583415,0.52,threshold
UnreachablePropagation,dfa-sched,Interaction,0.003736227954121937,0.58,threshold
UnreachablePropagation,early-ifcvt,Interaction,0.0010725834286203096,0.5,threshold
UnreachablePropagation,early-taildup,Interaction,0.005840414640193655,0.88,threshold
UnreachablePropagation,expand-reductions,Interaction,0.007299493198530001,0.9,threshold
UnreachablePropagation,gep-const-evaluation,Interaction,-0.004689336395704028,0.72,threshold
UnreachablePropagation,global-outlining,Interaction,0.001840107412407462,0.44,threshold
UnreachablePropagation,i2p-p2i-opt,Interaction,0.0010922147210796133,0.52,threshold
UnreachablePropagation,icp,Interaction,-0.004922565055498037,0.9,threshold
UnreachablePropagation,ifcvt-diamond,Interaction,-0.0029811896013485785,0.7,threshold
UnreachablePropagation,ifcvt-forked-diamond,Interaction,-0.0009012216146293956,0.5,threshold
UnreachablePropagation,ifcvt-simple,Interaction,-0.0017784775336980008,0.54,threshold
UnreachablePropagation,ifcvt-simple-false,Interaction,-0.005807879555544281,0.86,threshold
UnreachablePropagation,ifcvt-triangle-false,Interaction,-0.0020778308973376995,0.62,threshold
UnreachablePropagation,ifcvt-triangle-rev,Interaction,0.0018212560130074363,0.42,threshold
UnreachablePropagation,interleaved-load-combine,Interaction,0.00527840366481137,0.66,threshold
UnreachablePropagation,last-run-tracking,Interaction,-0.002192278083113135,0.62,threshold
UnreachablePropagation,layout-fsprofile-loader,Interaction,-0.005971457719114741,0.94,threshold
UnreachablePropagation,lftr,Interaction,0.006947596200270746,0.88,threshold
UnreachablePropagation,licm-promotion,Interaction,0.0013018943698374652,0.52,threshold
UnreachablePropagation,loop-idiom-vectorize-all,Interaction,0.0018977246828934433,0.56,threshold
UnreachablePropagation,loop-idiom-vectorize-bytecmp,Interaction,-0.001870406659922254,0.58,threshold
UnreachablePropagation,loop-level-heuristics,Interaction,-0.003040949647135259,0.68,threshold
UnreachablePropagation,lsr,Interaction,0.0002304777369525578,0.5,threshold
UnreachablePropagation,machine-cse,Interaction,0.0025223117161519543,0.52,threshold
UnreachablePropagation,machine-dce,Interaction,-0.002533658834734185,0.7,threshold
UnreachablePropagation,machine-licm,Interaction,0.0038701309076748652,0.88,threshold
UnreachablePropagation,mr-partial-inlining,Interaction,-0.006249900870377189,0.84,threshold
UnreachablePropagation,nofree-inference,Interaction,0.0016821495740645368,0.64,threshold
UnreachablePropagation,non-allocatable-phys-copy-opt,Interaction,0.00370288173853121,0.68,threshold
UnreachablePropagation,nounwind-inference,Interaction,-0.0009616752240773963,0.44,threshold
UnreachablePropagation,ondemand-mds-loading,Interaction,-0.0039973566960542104,0.82,threshold
UnreachablePropagation,partial-libcall-inlining,Interaction,-0.00027322151867886134,0.42,threshold
UnreachablePropagation,peephole,Interaction,0.0031384969634695964,0.6,threshold
UnreachablePropagation,phi-elim-edge-splitting,Interaction,0.0017991151025733584,0.56,threshold
UnreachablePropagation,post-ra,Interaction,-0.007441338550488219,1.0,threshold
UnreachablePropagation,postra-machine-licm,Interaction,0.0007638837305907384,0.42,threshold
UnreachablePropagation,postra-machine-sink,Interaction,0.005563017320132173,0.76,threshold
UnreachablePropagation,preheader-prot,Interaction,0.002030829892500902,0.5,threshold
UnreachablePropagation,promote-alloca-to-vector,Interaction,0.009478046079565493,0.82,threshold
UnreachablePropagation,ra-fsprofile-loader,Interaction,-0.005520446301843625,0.86,threshold
UnreachablePropagation,replace-with-vec-lib,Interaction,-0.006185863689465551,0.88,threshold
UnreachablePropagation,sample-loader-inlining,Interaction,-0.0008839334301587583,0.46,threshold
UnreachablePropagation,select-optimize,Interaction,-0.0009934937322261183,0.62,threshold
UnreachablePropagation,spill-fusing,Interaction,0.014525806885581518,0.98,threshold
UnreachablePropagation,ssc,Interaction,0.0016041795543820484,0.42,threshold
UnreachablePropagation,strictnode-mutation,Interaction,0.0013896838738195084,0.46,threshold
UnreachablePropagation,tail-calls,Interaction,0.006389295768772103,0.72,threshold
UnreachablePropagation,tail-duplicate,Interaction,0.012710564766298369,1.0,threshold
UnreachablePropagation,type-promotion,Interaction,-0.0004280285488993818,0.46,threshold
UnreachablePropagation,vector-combine,Interaction,-0.0016591032282695158,0.6,threshold
UnreachablePropagation,vp,Interaction,-0.0024860551676685544,0.52,threshold
