Variant,ConfigName,n,runtime_med,runtime_iqr,runtime_iqr_ratio,compile_med,compile_iqr,compile_iqr_ratio,size_med
A,EXP_DBL_1037,10,10.904442,0.014927,0.001369,7.077066,0.000000,0.000000,417792
B,EXP_DBL_0691,10,16.500619,0.022559,0.001367,7.061566,0.000000,0.000000,417488
B,EXP_DBL_0325,10,16.489154,0.022539,0.001367,7.139667,0.000000,0.000000,417488
B,EXP_DBL_0987,10,16.496183,0.022510,0.001365,7.246502,0.000000,0.000000,417472
B,EXP_DBL_0686,10,16.491580,0.022498,0.001364,6.994274,0.000000,0.000000,417488
B,EXP_DBL_0033,10,16.492819,0.022444,0.001361,7.111368,0.000000,0.000000,417664
B,EXP_DBL_0536,10,16.489833,0.022436,0.001361,7.073264,0.000000,0.000000,417488
B,EXP_DBL_0851,10,9.434907,0.012828,0.001360,7.141899,0.000000,0.000000,417648
B,EXP_DBL_0080,10,16.713082,0.022713,0.001359,7.005291,0.000000,0.000000,426000
B,EXP_ABL_005_DestinationPropagation,10,16.486225,0.022360,0.001356,7.049814,0.000000,0.000000,417488
A,EXP_001_DISABLE_ALL,10,10.911230,0.014791,0.001356,6.009255,0.000000,0.000000,463088
B,EXP_DBL_0448,10,16.494380,0.022349,0.001355,7.034413,0.000000,0.000000,417664
B,EXP_DBL_0739,10,16.493357,0.022337,0.001354,7.021787,0.000000,0.000000,417488
B,EXP_DBL_0529,10,16.501100,0.022323,0.001353,7.202744,0.000000,0.000000,417488
B,EXP_DBL_0352,10,16.492544,0.022305,0.001352,7.176897,0.000000,0.000000,417424
B,EXP_DBL_0329,10,16.713111,0.022555,0.001350,7.131951,0.000000,0.000000,426000
B,EXP_DBL_1637,10,16.567934,0.022364,0.001350,7.203236,0.000000,0.000000,417488
B,EXP_DBL_1210,10,16.501485,0.022230,0.001347,7.270139,0.000000,0.000000,417488
B,EXP_DBL_0240,10,16.500761,0.022210,0.001346,7.112783,0.000000,0.000000,417472
B,EXP_DBL_1202,10,16.498500,0.022150,0.001343,7.186369,0.000000,0.000000,417392
B,EXP_DBL_0086,10,16.490834,0.022145,0.001343,7.000226,0.000000,0.000000,417488
B,EXP_DBL_0654,10,16.504184,0.022112,0.001340,7.084761,0.000000,0.000000,417488
B,EXP_DBL_0872,10,9.427497,0.012622,0.001339,7.146004,0.000000,0.000000,417648
A,EXP_DBL_0610,10,10.905904,0.014592,0.001338,7.037716,0.000000,0.000000,417488
B,EXP_DBL_1483,10,17.129881,0.022901,0.001337,7.025609,0.000000,0.000000,425136
B,EXP_DBL_1276,10,16.518546,0.022089,0.001337,7.617892,0.000000,0.000000,417488
A,EXP_DBL_1053,10,10.901102,0.014570,0.001337,7.212164,0.000000,0.000000,417488
B,EXP_DBL_0869,10,9.434710,0.012607,0.001336,7.222387,0.000000,0.000000,417648
B,EXP_DBL_0970,10,16.496396,0.022026,0.001335,7.135294,0.000000,0.000000,417488
B,EXP_DBL_0689,10,16.497000,0.022024,0.001335,7.194055,0.000000,0.000000,417488
B,EXP_DBL_0498,10,16.488771,0.022015,0.001335,7.018529,0.000000,0.000000,417488
B,EXP_DBL_0491,10,16.503096,0.021978,0.001332,7.185945,0.000000,0.000000,417488
A,EXP_ABL_080_disable-peephole,10,11.389979,0.015167,0.001332,7.110741,0.000000,0.000000,426000
B,EXP_DBL_0613,10,16.438261,0.021874,0.001331,7.000804,0.000000,0.000000,417184
B,EXP_DBL_1147,10,16.212457,0.021583,0.001331,7.278021,0.000000,0.000000,417616
B,EXP_DBL_0692,10,16.489119,0.021924,0.001330,7.031431,0.000000,0.000000,417488
B,EXP_DBL_0799,10,16.507116,0.021945,0.001329,7.254115,0.000000,0.000000,417488
A,EXP_DBL_1609,10,10.802525,0.014352,0.001329,6.992644,0.000000,0.000000,417184
B,EXP_DBL_0342,10,16.491813,0.021901,0.001328,7.142869,0.000000,0.000000,417488
A,EXP_DBL_0380,10,10.898147,0.014474,0.001328,7.159087,0.000000,0.000000,417488
B,EXP_ABL_009_GVN,10,16.504522,0.021887,0.001326,7.092364,0.000000,0.000000,417488
B,EXP_DBL_0218,10,16.495687,0.021873,0.001326,7.020652,0.000000,0.000000,417488
B,EXP_DBL_0821,10,16.495874,0.021866,0.001326,7.173252,0.000000,0.000000,417472
B,EXP_ABL_015_MatchBranchSimplification,10,16.496704,0.021826,0.001323,7.074801,0.000000,0.000000,417488
B,EXP_DBL_0535,10,16.491290,0.021809,0.001322,7.170648,0.000000,0.000000,417488
A,EXP_DBL_0316,10,10.912720,0.014423,0.001322,7.074900,0.000000,0.000000,417488
B,EXP_DBL_0229,10,16.507323,0.021798,0.001321,7.112916,0.000000,0.000000,417488
B,EXP_DBL_0099,10,16.494934,0.021775,0.001320,7.054217,0.000000,0.000000,417488
B,EXP_DBL_0678,10,16.347043,0.021558,0.001319,6.949578,0.000000,0.000000,415008
B,EXP_DBL_0365,10,16.493734,0.021731,0.001318,6.998109,0.000000,0.000000,417664
B,EXP_DBL_1544,10,16.583289,0.021847,0.001317,6.927191,0.000000,0.000000,416448
B,EXP_DBL_0249,10,16.495864,0.021730,0.001317,7.025390,0.000000,0.000000,417488
B,EXP_DBL_0540,10,16.492652,0.021723,0.001317,7.149067,0.000000,0.000000,417488
B,EXP_DBL_0467,10,16.487414,0.021713,0.001317,7.018421,0.000000,0.000000,417488
B,EXP_DBL_0910,10,9.084181,0.011957,0.001316,7.076592,0.000000,0.000000,426144
B,EXP_DBL_0571,10,16.493610,0.021683,0.001315,7.175968,0.000000,0.000000,417488
B,EXP_DBL_0730,10,16.492142,0.021680,0.001315,7.114724,0.000000,0.000000,417488
B,EXP_DBL_0361,10,16.487009,0.021680,0.001315,7.165694,0.000000,0.000000,417488
B,EXP_DBL_0034,10,16.504048,0.021685,0.001314,7.009175,0.000000,0.000000,417488
A,EXP_DBL_0667,10,10.907663,0.014321,0.001313,7.022005,0.000000,0.000000,417488
B,EXP_DBL_0994,10,16.492855,0.021621,0.001311,7.081235,0.000000,0.000000,417488
B,EXP_DBL_0653,10,17.118067,0.022418,0.001310,7.041479,0.000000,0.000000,425136
B,EXP_DBL_0301,10,16.503112,0.021596,0.001309,7.131444,0.000000,0.000000,417488
B,EXP_DBL_0437,10,16.497960,0.021563,0.001307,7.062663,0.000000,0.000000,417488
B,EXP_DBL_0918,10,16.498683,0.021553,0.001306,7.093709,0.000000,0.000000,417488
B,EXP_DBL_0419,10,16.494834,0.021543,0.001306,6.983381,0.000000,0.000000,417488
B,EXP_DBL_0664,10,16.499506,0.021525,0.001305,7.365614,0.000000,0.000000,417488
B,EXP_DBL_0343,10,16.495540,0.021493,0.001303,7.117411,0.000000,0.000000,417488
B,EXP_DBL_0697,10,16.488584,0.021490,0.001303,6.990440,0.000000,0.000000,417664
B,EXP_DBL_1213,10,16.354456,0.021310,0.001303,7.734323,0.000000,0.000000,417552
B,EXP_DBL_0909,10,9.434808,0.012294,0.001303,7.120052,0.000000,0.000000,417648
B,EXP_DBL_1050,10,16.498821,0.021450,0.001300,7.269164,0.000000,0.000000,418784
B,EXP_DBL_0907,10,9.417851,0.012230,0.001299,7.106863,0.000000,0.000000,417648
B,EXP_DBL_1064,10,16.496179,0.021411,0.001298,7.167851,0.000000,0.000000,417488
B,EXP_DBL_0200,10,16.496375,0.021377,0.001296,7.041084,0.000000,0.000000,417488
B,EXP_DBL_0793,10,16.509753,0.021372,0.001295,7.097684,0.000000,0.000000,417584
B,EXP_DBL_0382,10,16.580103,0.021458,0.001294,6.964202,0.000000,0.000000,416448
B,EXP_DBL_0438,10,16.493601,0.021327,0.001293,7.054434,0.000000,0.000000,417264
B,EXP_DBL_1355,10,16.500206,0.021314,0.001292,7.274588,0.000000,0.000000,417488
A,EXP_DBL_0670,10,10.885797,0.014060,0.001292,7.041623,0.000000,0.000000,417488
B,EXP_DBL_0305,10,16.499734,0.021309,0.001291,7.118548,0.000000,0.000000,417488
B,EXP_DBL_0274,10,16.493800,0.021288,0.001291,7.061667,0.000000,0.000000,417488
A,EXP_DBL_0077,10,10.903222,0.014077,0.001291,7.022387,0.000000,0.000000,417488
B,EXP_DBL_0702,10,16.501437,0.021286,0.001290,7.127530,0.000000,0.000000,417488
B,EXP_DBL_0681,10,16.663229,0.021471,0.001289,6.942324,0.000000,0.000000,409520
B,EXP_DBL_0575,10,16.513739,0.021294,0.001289,7.380975,0.000000,0.000000,417488
B,EXP_DBL_0830,10,16.504165,0.021279,0.001289,7.143465,0.000000,0.000000,417488
B,EXP_DBL_0085,10,16.492218,0.021251,0.001289,7.086830,0.000000,0.000000,417520
B,EXP_DBL_0825,10,16.520036,0.021270,0.001288,7.132092,0.000000,0.000000,417488
B,EXP_DBL_0166,10,16.500773,0.021227,0.001286,7.078657,0.000000,0.000000,417488
B,EXP_DBL_0074,10,16.498539,0.021209,0.001286,7.124652,0.000000,0.000000,417472
B,EXP_DBL_0309,10,16.494752,0.021207,0.001286,7.137270,0.000000,0.000000,417488
B,EXP_DBL_0228,10,16.497422,0.021206,0.001285,7.141527,0.000000,0.000000,417488
B,EXP_DBL_1054,10,16.496881,0.021202,0.001285,7.085021,0.000000,0.000000,417488
A,EXP_DBL_1038,10,10.913127,0.014021,0.001285,7.125892,0.000000,0.000000,417488
B,EXP_DBL_0117,10,16.488895,0.021176,0.001284,7.057202,0.000000,0.000000,417488
B,EXP_DBL_0677,10,16.866627,0.021627,0.001282,6.520269,0.000000,0.000000,416112
B,EXP_DBL_0808,10,16.494090,0.021143,0.001282,7.107359,0.000000,0.000000,417488
B,EXP_DBL_0832,10,9.443822,0.012109,0.001282,7.016571,0.000000,0.000000,417680
B,EXP_DBL_0483,10,16.500805,0.021118,0.001280,7.139263,0.000000,0.000000,417488
B,EXP_DBL_0855,10,9.436874,0.012076,0.001280,7.104393,0.000000,0.000000,417648
B,EXP_DBL_0517,10,16.526732,0.021143,0.001279,7.127528,0.000000,0.000000,417488
B,EXP_DBL_0409,10,16.488702,0.021086,0.001279,7.105574,0.000000,0.000000,417488
A,EXP_DBL_0940,10,10.917191,0.013949,0.001278,7.113771,0.000000,0.000000,417488
B,EXP_ABL_068_disable-thinlto-funcattrs,10,16.498669,0.021074,0.001277,7.061352,0.000000,0.000000,417488
B,EXP_DBL_0130,10,16.590499,0.021114,0.001273,6.904391,0.000000,0.000000,418288
B,EXP_DBL_0135,10,16.491114,0.020996,0.001273,7.024003,0.000000,0.000000,417488
B,EXP_DBL_0941,10,16.496578,0.020992,0.001273,7.212982,0.000000,0.000000,417488
B,EXP_DBL_0932,10,16.488329,0.020970,0.001272,7.158932,0.000000,0.000000,417488
A,EXP_DBL_0213,10,11.488887,0.014611,0.001272,6.940926,0.000000,0.000000,418288
B,EXP_DBL_1191,10,16.499310,0.020934,0.001269,7.067034,0.000000,0.000000,417488
A,EXP_DBL_1224,10,10.888839,0.013819,0.001269,7.622360,0.000000,0.000000,417488
B,EXP_DBL_0237,10,16.496526,0.020890,0.001266,7.102872,0.000000,0.000000,417488
B,EXP_DBL_1211,10,16.494951,0.020876,0.001266,7.227950,0.000000,0.000000,417488
B,EXP_ABL_019_disable-cgp-branch-opts,10,16.495810,0.020831,0.001263,7.054821,0.000000,0.000000,417488
B,EXP_DBL_0010,10,16.494661,0.020815,0.001262,7.053180,0.000000,0.000000,417488
B,EXP_DBL_0722,10,16.493147,0.020803,0.001261,7.114705,0.000000,0.000000,417488
B,EXP_DBL_0834,10,9.429033,0.011891,0.001261,6.990440,0.000000,0.000000,417648
B,EXP_DBL_1295,10,16.607061,0.020837,0.001255,7.568017,0.000000,0.000000,416448
A,EXP_DBL_1619,10,10.929347,0.013720,0.001255,7.212676,0.000000,0.000000,417488
B,EXP_DBL_0402,10,16.490324,0.020678,0.001254,6.980322,0.000000,0.000000,417488
B,EXP_DBL_0913,10,9.431417,0.011830,0.001254,7.230396,0.000000,0.000000,417648
B,EXP_DBL_0133,10,16.584609,0.020782,0.001253,7.013192,0.000000,0.000000,416448
B,EXP_DBL_0195,10,16.492492,0.020671,0.001253,7.141576,0.000000,0.000000,417488
B,EXP_DBL_0232,10,16.500011,0.020670,0.001253,7.235260,0.000000,0.000000,417488
B,EXP_ABL_067_disable-sample-loader-inlining,10,16.494651,0.020652,0.001252,7.088116,0.000000,0.000000,417488
B,EXP_DBL_1055,10,16.497819,0.020630,0.001250,7.223815,0.000000,0.000000,417488
B,EXP_DBL_1651,10,16.528557,0.020644,0.001249,7.314540,0.000000,0.000000,417472
B,EXP_DBL_1233,10,16.520888,0.020635,0.001249,7.566260,0.000000,0.000000,417488
B,EXP_DBL_1433,10,16.500629,0.020595,0.001248,6.971745,0.000000,0.000000,417488
B,EXP_DBL_0811,10,16.582738,0.020678,0.001247,7.065217,0.000000,0.000000,417504
B,EXP_DBL_0663,10,17.122351,0.021328,0.001246,7.343351,0.000000,0.000000,419888
B,EXP_DBL_0859,10,9.431722,0.011748,0.001246,7.200030,0.000000,0.000000,417648
A,EXP_DBL_0086,10,10.898325,0.013571,0.001245,7.000226,0.000000,0.000000,417488
B,EXP_DBL_0680,10,16.489967,0.020494,0.001243,7.085119,0.000000,0.000000,417488
B,EXP_ABL_026_disable-ifcvt-simple,10,16.492748,0.020494,0.001243,7.010317,0.000000,0.000000,417488
B,EXP_DBL_0155,10,17.123038,0.021265,0.001242,7.033530,0.000000,0.000000,425136
A,EXP_DBL_1361,10,10.882081,0.013517,0.001242,7.121582,0.000000,0.000000,417664
B,EXP_DBL_0949,10,16.504674,0.020461,0.001240,7.116980,0.000000,0.000000,417488
B,EXP_DBL_0706,10,16.484503,0.020336,0.001234,6.981120,0.000000,0.000000,417488
B,EXP_DBL_0372,10,16.498476,0.020343,0.001233,7.106400,0.000000,0.000000,417392
B,EXP_DBL_0286,10,16.501534,0.020308,0.001231,7.181082,0.000000,0.000000,417488
B,EXP_ABL_041_disable-copyprop,10,16.500513,0.020306,0.001231,6.926960,0.000000,0.000000,417792
B,EXP_DBL_1346,10,16.373131,0.020151,0.001231,7.015049,0.000000,0.000000,419232
B,EXP_DBL_0916,10,16.503075,0.020294,0.001230,7.163911,0.000000,0.000000,417488
B,EXP_DBL_0320,10,16.500670,0.020289,0.001230,7.157079,0.000000,0.000000,417488
A,EXP_DBL_1523,10,10.895509,0.013378,0.001228,6.976742,0.000000,0.000000,417488
B,EXP_DBL_0983,10,16.484217,0.020216,0.001226,7.009553,0.000000,0.000000,417488
B,EXP_DBL_0509,10,16.495109,0.020183,0.001224,7.052653,0.000000,0.000000,417488
B,EXP_ABL_083_disable-strictnode-mutation,10,16.483559,0.020104,0.001220,7.114690,0.000000,0.000000,417488
B,EXP_DBL_1337,10,16.511183,0.020124,0.001219,7.063949,0.000000,0.000000,417264
B,EXP_DBL_0206,10,16.506106,0.020120,0.001219,7.171802,0.000000,0.000000,417392
B,EXP_DBL_0300,10,16.347854,0.019929,0.001219,7.135985,0.000000,0.000000,417552
A,EXP_ABL_035_disable-memop-opt,10,10.900522,0.013273,0.001218,7.095834,0.000000,0.000000,417488
B,EXP_DBL_1307,10,16.524295,0.020097,0.001216,7.688314,0.000000,0.000000,417488
B,EXP_DBL_1007,10,16.501731,0.020065,0.001216,7.033474,0.000000,0.000000,417488
B,EXP_DBL_0798,10,16.358434,0.019899,0.001216,7.114458,0.000000,0.000000,417552
B,EXP_DBL_0236,10,16.499263,0.020051,0.001215,7.067831,0.000000,0.000000,417488
B,EXP_DBL_0006,10,16.493303,0.020032,0.001215,7.101795,0.000000,0.000000,417488
A,EXP_DBL_1438,10,10.900803,0.013240,0.001215,6.982243,0.000000,0.000000,417488
B,EXP_DBL_0290,10,16.499896,0.020024,0.001214,6.957061,0.000000,0.000000,417792
B,EXP_DBL_0182,10,16.497546,0.020024,0.001214,7.169910,0.000000,0.000000,417488
B,EXP_DBL_0002,10,16.487614,0.020020,0.001214,7.051230,0.000000,0.000000,417520
B,EXP_DBL_0179,10,16.867014,0.020422,0.001211,6.656929,0.000000,0.000000,416112
B,EXP_DBL_0610,10,16.490884,0.019965,0.001211,7.037716,0.000000,0.000000,417488
A,EXP_DBL_0001,10,10.919664,0.013222,0.001211,7.195463,0.000000,0.000000,417488
B,EXP_DBL_1342,10,16.342748,0.019782,0.001210,6.932212,0.000000,0.000000,415008
B,EXP_DBL_0728,10,16.576248,0.020020,0.001208,7.074517,0.000000,0.000000,417504
B,EXP_DBL_0737,10,16.486550,0.019892,0.001207,7.138766,0.000000,0.000000,417488
B,EXP_DBL_1162,10,16.204594,0.019555,0.001207,7.170694,0.000000,0.000000,417616
B,EXP_DBL_0933,10,16.508800,0.019911,0.001206,7.140786,0.000000,0.000000,417424
B,EXP_DBL_0472,10,16.496088,0.019895,0.001206,7.096935,0.000000,0.000000,417488
B,EXP_DBL_0327,10,16.491506,0.019891,0.001206,7.183956,0.000000,0.000000,417488
B,EXP_DBL_0043,10,16.490806,0.019885,0.001206,7.067912,0.000000,0.000000,417488
B,EXP_ABL_002_DataflowConstProp,10,16.489953,0.019884,0.001206,7.081616,0.000000,0.000000,417488
B,EXP_DBL_0776,10,16.509808,0.019899,0.001205,7.146619,0.000000,0.000000,417488
B,EXP_DBL_0355,10,16.493693,0.019826,0.001202,7.060029,0.000000,0.000000,417264
B,EXP_ABL_045_disable-machine-cse,10,17.142274,0.020575,0.001200,7.046769,0.000000,0.000000,417952
B,EXP_DBL_0505,10,16.494160,0.019787,0.001200,7.142256,0.000000,0.000000,417488
B,EXP_DBL_0194,10,16.492355,0.019770,0.001199,7.017665,0.000000,0.000000,417488
B,EXP_DBL_0604,10,16.490715,0.019762,0.001198,6.989848,0.000000,0.000000,417264
B,EXP_DBL_1074,10,16.509518,0.019758,0.001197,7.270322,0.000000,0.000000,417488
B,EXP_DBL_1132,10,16.222048,0.019420,0.001197,7.283243,0.000000,0.000000,417616
B,EXP_DBL_0608,10,16.502071,0.019729,0.001196,7.014336,0.000000,0.000000,417488
B,EXP_DBL_1479,10,16.482823,0.019707,0.001196,7.023987,0.000000,0.000000,417488
B,EXP_ABL_055_disable-type-promotion,10,16.499948,0.019713,0.001195,7.211359,0.000000,0.000000,417488
B,EXP_DBL_0294,10,17.125977,0.020454,0.001194,6.941987,0.000000,0.000000,417952
B,EXP_DBL_1172,10,16.501200,0.019684,0.001193,7.126330,0.000000,0.000000,417488
B,EXP_DBL_0362,10,16.487249,0.019645,0.001192,7.059637,0.000000,0.000000,417488
B,EXP_DBL_0112,10,16.492074,0.019638,0.001191,6.988712,0.000000,0.000000,417488
B,EXP_DBL_0759,10,16.490780,0.019587,0.001188,7.012289,0.000000,0.000000,417488
B,EXP_DBL_0905,10,9.423426,0.011196,0.001188,7.152522,0.000000,0.000000,417648
B,EXP_ABL_002_disable-expand-reductions,10,16.496348,0.019559,0.001186,7.051871,0.000000,0.000000,417520
A,EXP_DBL_0094,10,10.897392,0.012922,0.001186,7.017265,0.000000,0.000000,417488
B,EXP_DBL_0852,10,9.435561,0.011176,0.001184,7.146589,0.000000,0.000000,417648
B,EXP_DBL_0025,10,16.489135,0.019511,0.001183,7.055408,0.000000,0.000000,417488
A,EXP_DBL_0491,10,10.912989,0.012905,0.001183,7.185945,0.000000,0.000000,417488
B,EXP_DBL_0767,10,16.489095,0.019483,0.001182,7.128160,0.000000,0.000000,417424
B,EXP_DBL_0762,10,16.498359,0.019469,0.001180,7.036022,0.000000,0.000000,417504
B,EXP_DBL_0088,10,16.491158,0.019458,0.001180,6.999119,0.000000,0.000000,417488
B,EXP_DBL_1200,10,16.504413,0.019456,0.001179,7.213774,0.000000,0.000000,417488
B,EXP_DBL_0719,10,16.490133,0.019445,0.001179,7.011329,0.000000,0.000000,417488
B,EXP_DBL_1640,10,16.532252,0.019464,0.001177,7.198786,0.000000,0.000000,417488
B,EXP_DBL_1167,10,16.509227,0.019434,0.001177,7.354127,0.000000,0.000000,417488
B,EXP_DBL_0102,10,16.485720,0.019402,0.001177,7.064061,0.000000,0.000000,417488
A,EXP_DBL_1508,10,11.466423,0.013484,0.001176,6.902354,0.000000,0.000000,415008
A,EXP_ABL_021_disable-chr,10,10.910467,0.012819,0.001175,7.007483,0.000000,0.000000,417488
B,EXP_DBL_0628,10,16.591995,0.019406,0.001170,6.949187,0.000000,0.000000,418288
A,EXP_DBL_0646,10,10.895327,0.012743,0.001170,6.985462,0.000000,0.000000,417488
A,EXP_DBL_0751,10,10.881030,0.012725,0.001169,7.071201,0.000000,0.000000,417488
B,EXP_DBL_0443,10,16.489895,0.019238,0.001167,7.041910,0.000000,0.000000,417488
B,EXP_DBL_0813,10,16.504001,0.019240,0.001166,7.008446,0.000000,0.000000,417488
B,EXP_DBL_0642,10,16.497330,0.019226,0.001165,7.043760,0.000000,0.000000,417488
B,EXP_ABL_018_SingleUseConsts,10,16.497591,0.019157,0.001161,7.001535,0.000000,0.000000,417488
B,EXP_DBL_1550,10,16.495464,0.019149,0.001161,7.003901,0.000000,0.000000,417488
B,EXP_DBL_0485,10,16.500487,0.019147,0.001160,7.092909,0.000000,0.000000,417488
B,EXP_DBL_0526,10,16.512549,0.019144,0.001159,7.156950,0.000000,0.000000,417488
B,EXP_DBL_0007,10,16.493412,0.019117,0.001159,7.036756,0.000000,0.000000,417488
B,EXP_DBL_0514,10,16.496757,0.019116,0.001159,7.065746,0.000000,0.000000,417488
B,EXP_DBL_0633,10,16.492807,0.019113,0.001159,6.977388,0.000000,0.000000,417488
B,EXP_DBL_0003,10,16.497445,0.019060,0.001155,7.105766,0.000000,0.000000,417488
B,EXP_DBL_0156,10,16.489466,0.019029,0.001154,7.001552,0.000000,0.000000,417488
B,EXP_DBL_0981,10,16.497253,0.019015,0.001153,7.114999,0.000000,0.000000,417488
B,EXP_DBL_0036,10,16.497041,0.019013,0.001153,7.217139,0.000000,0.000000,417488
B,EXP_DBL_1116,10,16.219755,0.018708,0.001153,7.180440,0.000000,0.000000,417616
A,EXP_DBL_0007,10,10.904418,0.012567,0.001152,7.036756,0.000000,0.000000,417488
B,EXP_DBL_0914,10,16.503341,0.018972,0.001150,7.199488,0.000000,0.000000,417488
A,EXP_DBL_0026,10,10.906191,0.012529,0.001149,6.986938,0.000000,0.000000,417488
A,EXP_DBL_0170,10,10.891700,0.012505,0.001148,6.984938,0.000000,0.000000,417488
B,EXP_ABL_039_disable-cleanups,10,16.502460,0.018925,0.001147,6.974272,0.000000,0.000000,417488
B,EXP_DBL_1514,10,16.495599,0.018884,0.001145,7.023071,0.000000,0.000000,417424
B,EXP_DBL_0188,10,16.493268,0.018881,0.001145,7.106817,0.000000,0.000000,417488
A,EXP_DBL_1108,10,11.189585,0.012811,0.001145,7.227286,0.000000,0.000000,417616
B,EXP_DBL_0455,10,16.489486,0.018862,0.001144,7.043264,0.000000,0.000000,417392
B,EXP_ABL_058_disable-cfi-fixup,10,16.505313,0.018853,0.001142,7.125685,0.000000,0.000000,417488
B,EXP_DBL_0755,10,16.497994,0.018847,0.001142,7.198587,0.000000,0.000000,417520
B,EXP_DBL_0045,10,17.119785,0.019537,0.001141,6.934014,0.000000,0.000000,417952
B,EXP_DBL_0013,10,16.868240,0.019240,0.001141,6.575482,0.000000,0.000000,416112
B,EXP_DBL_0231,10,16.505439,0.018823,0.001140,7.197186,0.000000,0.000000,417488
B,EXP_DBL_0239,10,16.494526,0.018808,0.001140,7.050692,0.000000,0.000000,417488
B,EXP_DBL_0967,10,16.489256,0.018792,0.001140,7.174727,0.000000,0.000000,418784
B,EXP_DBL_0696,10,16.447521,0.018745,0.001140,7.020152,0.000000,0.000000,417184
A,EXP_DBL_0774,10,10.907803,0.012437,0.001140,7.236583,0.000000,0.000000,417488
B,EXP_DBL_0434,10,16.488903,0.018781,0.001139,7.088581,0.000000,0.000000,417488
B,EXP_DBL_1229,10,16.513085,0.018763,0.001136,7.650929,0.000000,0.000000,417488
B,EXP_DBL_0705,10,16.505044,0.018742,0.001136,6.994731,0.000000,0.000000,417792
B,EXP_DBL_0866,10,9.435428,0.010702,0.001134,7.151728,0.000000,0.000000,417648
B,EXP_DBL_0103,10,16.493514,0.018689,0.001133,6.988820,0.000000,0.000000,417424
B,EXP_DBL_0143,10,16.489098,0.018678,0.001133,7.064888,0.000000,0.000000,417488
B,EXP_DBL_0433,10,16.343112,0.018519,0.001133,7.155537,0.000000,0.000000,419232
B,EXP_DBL_0559,10,16.505451,0.018673,0.001131,7.055460,0.000000,0.000000,417488
B,EXP_DBL_0282,10,16.513149,0.018670,0.001131,7.243565,0.000000,0.000000,417664
B,EXP_DBL_0061,10,16.496431,0.018643,0.001130,7.088190,0.000000,0.000000,417488
B,EXP_DBL_1520,10,16.488341,0.018560,0.001126,7.089481,0.000000,0.000000,417488
A,EXP_DBL_1246,10,10.878649,0.012248,0.001126,7.723755,0.000000,0.000000,417488
B,EXP_DBL_0436,10,16.496132,0.018554,0.001125,7.064778,0.000000,0.000000,417488
A,EXP_DBL_0368,10,10.914734,0.012276,0.001125,7.110618,0.000000,0.000000,417488
B,EXP_DBL_1075,10,16.508616,0.018559,0.001124,7.237764,0.000000,0.000000,417488
B,EXP_DBL_0567,10,16.498594,0.018547,0.001124,7.027394,0.000000,0.000000,417488
B,EXP_DBL_0266,10,16.664334,0.018710,0.001123,6.975325,0.000000,0.000000,409520
B,EXP_DBL_0931,10,16.354340,0.018363,0.001123,7.222970,0.000000,0.000000,419232
A,EXP_DBL_0143,10,10.901242,0.012227,0.001122,7.064888,0.000000,0.000000,417488
B,EXP_DBL_0917,10,16.501497,0.018503,0.001121,7.106487,0.000000,0.000000,417488
A,EXP_ABL_033_disable-cgp-ext-ld-promotion,10,10.892079,0.012194,0.001120,7.075569,0.000000,0.000000,417664
B,EXP_DBL_0302,10,16.495864,0.018465,0.001119,7.114221,0.000000,0.000000,417488
B,EXP_ABL_010_ImpossiblePredicates,10,16.500965,0.018462,0.001119,6.963222,0.000000,0.000000,417488
B,EXP_DBL_0356,10,16.505154,0.018445,0.001118,7.042051,0.000000,0.000000,417488
B,EXP_DBL_0648,10,16.492299,0.018420,0.001117,7.027474,0.000000,0.000000,417488
B,EXP_DBL_1032,10,16.508896,0.018421,0.001116,7.129375,0.000000,0.000000,417488
B,EXP_DBL_1348,10,16.508100,0.018370,0.001113,7.032041,0.000000,0.000000,417424
B,EXP_DBL_0243,10,16.497678,0.018346,0.001112,7.016371,0.000000,0.000000,417488
B,EXP_ABL_037_disable-adv-copy-opt,10,16.490448,0.018340,0.001112,7.033360,0.000000,0.000000,417488
B,EXP_DBL_0113,10,16.491455,0.018300,0.001110,6.974292,0.000000,0.000000,417488
A,EXP_DBL_1544,10,10.700905,0.011878,0.001110,6.927191,0.000000,0.000000,416448
B,EXP_DBL_0390,10,16.492631,0.018291,0.001109,7.070012,0.000000,0.000000,417488
A,EXP_DBL_000_BASELINE,10,10.923592,0.012092,0.001107,7.161922,0.000000,0.000000,417488
B,EXP_DBL_0966,10,16.510717,0.018255,0.001106,7.104489,0.000000,0.000000,417488
B,EXP_DBL_0271,10,16.501793,0.018230,0.001105,7.049760,0.000000,0.000000,417488
B,EXP_DBL_0669,10,16.483275,0.018197,0.001104,7.101525,0.000000,0.000000,417488
B,EXP_DBL_1533,10,16.482545,0.018175,0.001103,7.061732,0.000000,0.000000,417488
B,EXP_DBL_0193,10,16.501147,0.018156,0.001100,7.010995,0.000000,0.000000,417488
B,EXP_DBL_0144,10,16.493570,0.018143,0.001100,7.044632,0.000000,0.000000,417488
B,EXP_DBL_1556,10,16.484107,0.018089,0.001097,7.129950,0.000000,0.000000,417488
B,EXP_DBL_0629,10,16.494871,0.018079,0.001096,7.150974,0.000000,0.000000,417488
B,EXP_DBL_0221,10,16.490637,0.018078,0.001096,7.114861,0.000000,0.000000,417488
