Variant,ConfigName,n,runtime_med,runtime_iqr,compile_med,compile_iqr,size_med,alloca_med,load_med,store_med,gep_med,phi_med,bb_med
A,EXP_DBL_0102,10,10.890665,0.067483,7.064061,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0103,10,10.906267,0.064618,6.988820,0.000000,417424,901,7090,4777,8659,7006,17
A,EXP_DBL_0104,10,10.903185,0.022804,6.974781,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0105,10,10.901376,0.017860,6.990543,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0106,10,10.890507,0.027115,6.972042,0.000000,417264,901,7090,4777,8659,7006,17
A,EXP_DBL_0107,10,10.904291,0.036154,6.985997,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0108,10,10.877641,0.033590,6.962604,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0109,10,10.893268,0.024330,6.974563,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0110,10,10.891831,0.074903,6.980075,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0111,10,10.913115,0.044266,7.019837,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0112,10,10.919892,0.056681,6.988712,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0113,10,10.879452,0.039401,6.974292,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0114,10,10.901305,0.036397,7.090132,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0115,10,10.801103,0.031551,7.100807,0.000000,417184,901,7090,4777,8659,7006,17
A,EXP_DBL_0116,10,10.884839,0.028354,7.106826,0.000000,417664,901,7090,4777,8659,7006,17
A,EXP_DBL_0117,10,10.910769,0.016929,7.057202,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0118,10,10.905190,0.028896,7.072650,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0119,10,10.908797,0.044320,7.000620,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0120,10,10.899500,0.016303,7.020097,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0121,10,10.908327,0.025734,7.031485,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0122,10,10.901426,0.026763,7.019263,0.000000,417488,901,7090,4777,8659,7006,17
A,EXP_DBL_0123,10,10.906690,0.025086,6.979146,0.000000,417392,901,7090,4777,8659,7006,17
A,EXP_DBL_0124,10,10.911440,0.045402,6.924863,0.000000,417792,901,7090,4777,8659,7006,17
