Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
serde,EXP_000_ALL_OFF,10,13.371720,13.355500,0.088950,19.127987,19.127987,0.000000,628248.000000,628248
serde,EXP_001_DISABLE_ALL,10,13.036890,13.022650,0.051500,14.562923,14.562923,0.000000,634224.000000,634224
serde,EXP_ABL_001_CopyProp,10,11.738900,11.755200,0.127125,18.367398,18.367398,0.000000,628088.000000,628088
serde,EXP_ABL_001_disable-binop-extract-shuffle,10,11.664490,11.648250,0.088500,16.118277,16.118277,0.000000,627824.000000,627824
serde,EXP_ABL_002_DataflowConstProp,10,11.805400,11.782300,0.086475,18.148044,18.148044,0.000000,627824.000000,627824
serde,EXP_ABL_002_disable-expand-reductions,10,11.673880,11.651350,0.121650,15.858434,15.858434,0.000000,627856.000000,627856
serde,EXP_ABL_003_DeadStoreElimination-final,10,11.749350,11.730800,0.054500,17.835443,17.835443,0.000000,628152.000000,628152
serde,EXP_ABL_003_disable-interleaved-load-combine,10,11.687670,11.635850,0.169050,15.870141,15.870141,0.000000,627824.000000,627824
serde,EXP_ABL_004_DeadStoreElimination-initial,10,11.781550,11.791050,0.059450,17.621559,17.621559,0.000000,627824.000000,627824
serde,EXP_ABL_004_disable-loop-idiom-vectorize-all,10,11.697480,11.656300,0.095500,15.716952,15.716952,0.000000,627824.000000,627824
serde,EXP_ABL_005_DestinationPropagation,10,11.647580,11.636800,0.076450,18.202584,18.202584,0.000000,627888.000000,627888
serde,EXP_ABL_005_disable-loop-idiom-vectorize-bytecmp,10,11.862380,11.654350,0.065725,15.896785,15.896785,0.000000,627824.000000,627824
serde,EXP_ABL_006_EarlyOtherwiseBranch,10,11.737850,11.735600,0.095300,18.303927,18.303927,0.000000,627824.000000,627824
serde,EXP_ABL_006_disable-promote-alloca-to-vector,10,11.710830,11.706350,0.139950,16.112926,16.112926,0.000000,627824.000000,627824
serde,EXP_ABL_007_EnumSizeOpt,10,11.713720,11.673300,0.149550,17.205719,17.205719,0.000000,627824.000000,627824
serde,EXP_ABL_007_disable-replace-with-vec-lib,10,11.663670,11.635600,0.104150,15.944345,15.944345,0.000000,627824.000000,627824
serde,EXP_ABL_008_ForceInline,10,11.670440,11.637950,0.087475,17.253648,17.253648,0.000000,627824.000000,627824
serde,EXP_ABL_008_disable-vector-combine,10,11.700430,11.666200,0.122925,15.986901,15.986901,0.000000,627824.000000,627824
serde,EXP_ABL_009_GVN,10,12.989690,12.956500,0.062125,16.932044,16.932044,0.000000,622320.000000,622320
serde,EXP_ABL_009_disable-advanced-peeling,10,11.563350,11.405850,0.021950,15.606593,15.606593,0.000000,626304.000000,626304
serde,EXP_ABL_010_ImpossiblePredicates,10,11.666560,11.663200,0.086475,16.635665,16.635665,0.000000,627824.000000,627824
serde,EXP_ABL_010_disable-lftr,10,11.538290,11.505150,0.128225,15.670985,15.670985,0.000000,626800.000000,626800
serde,EXP_ABL_011_Inline,10,13.482350,13.433850,0.181375,16.240777,16.240777,0.000000,628736.000000,628736
serde,EXP_ABL_011_disable-licm-promotion,10,11.516080,11.503050,0.087125,15.877057,15.877057,0.000000,626288.000000,626288
serde,EXP_ABL_012_InstSimplify-after-simplifycfg,10,12.237800,12.200550,0.090175,15.719841,15.719841,0.000000,616856.000000,616856
serde,EXP_ABL_012_disable-loop-level-heuristics,10,11.662790,11.641550,0.055775,15.727575,15.727575,0.000000,627824.000000,627824
serde,EXP_ABL_013_InstSimplify-before-inline,10,11.646740,11.645250,0.049350,15.906608,15.906608,0.000000,627824.000000,627824
serde,EXP_ABL_013_disable-lsr,10,11.563290,11.544150,0.089550,15.341809,15.341809,0.000000,626432.000000,626432
serde,EXP_ABL_014_JumpThreading,10,13.221950,13.216600,0.075825,15.863528,15.863528,0.000000,622280.000000,622280
serde,EXP_ABL_014_disable-machine-licm,10,11.513120,11.503150,0.041975,15.844149,15.844149,0.000000,627712.000000,627712
serde,EXP_ABL_015_MatchBranchSimplification,10,11.638240,11.638650,0.066425,16.001817,16.001817,0.000000,627832.000000,627832
serde,EXP_ABL_015_disable-postra-machine-licm,10,11.671310,11.638050,0.083025,15.907687,15.907687,0.000000,627824.000000,627824
serde,EXP_ABL_016_ReferencePropagation,10,11.615560,11.576750,0.152975,15.481661,15.481661,0.000000,628016.000000,628016
serde,EXP_ABL_016_disable-preheader-prot,10,11.604940,11.581350,0.071725,15.722836,15.722836,0.000000,627808.000000,627808
serde,EXP_ABL_017_ScalarReplacementOfAggregates,10,11.663450,11.637500,0.105225,15.907949,15.907949,0.000000,628088.000000,628088
serde,EXP_ABL_017_disable-block-placement,10,11.760770,11.730450,0.050075,15.532278,15.532278,0.000000,623472.000000,623472
serde,EXP_ABL_018_SingleUseConsts,10,11.651750,11.634600,0.076400,16.052431,16.052431,0.000000,627824.000000,627824
serde,EXP_ABL_018_disable-branch-fold,10,11.550070,11.535750,0.159225,15.445999,15.445999,0.000000,628528.000000,628528
serde,EXP_ABL_019_UnreachableEnumBranching,10,11.722220,11.649700,0.152650,16.214369,16.214369,0.000000,627816.000000,627816
serde,EXP_ABL_019_disable-cgp-branch-opts,10,11.669690,11.649400,0.060400,15.391950,15.391950,0.000000,627824.000000,627824
serde,EXP_ABL_020_UnreachablePropagation,10,11.659450,11.637250,0.124700,15.945543,15.945543,0.000000,627824.000000,627824
serde,EXP_ABL_020_disable-cgp-select2branch,10,11.659840,11.645900,0.042750,15.600606,15.600606,0.000000,627824.000000,627824
serde,EXP_ABL_021_disable-chr,10,11.652910,11.627300,0.044750,15.602256,15.602256,0.000000,627824.000000,627824
serde,EXP_ABL_022_disable-early-ifcvt,10,11.654140,11.623600,0.047800,15.716398,15.716398,0.000000,627824.000000,627824
serde,EXP_ABL_023_disable-early-taildup,10,11.566190,11.513050,0.149775,15.326440,15.326440,0.000000,627856.000000,627856
serde,EXP_ABL_024_disable-ifcvt-diamond,10,11.651730,11.638850,0.051325,15.468688,15.468688,0.000000,627824.000000,627824
serde,EXP_ABL_025_disable-ifcvt-forked-diamond,10,11.669530,11.648500,0.101800,15.330425,15.330425,0.000000,627824.000000,627824
serde,EXP_ABL_026_disable-ifcvt-simple,10,11.669860,11.641450,0.078500,15.445191,15.445191,0.000000,627824.000000,627824
serde,EXP_ABL_027_disable-ifcvt-simple-false,10,11.677580,11.627050,0.167400,15.601784,15.601784,0.000000,627824.000000,627824
serde,EXP_ABL_028_disable-ifcvt-triangle,10,11.640910,11.617400,0.044925,15.764606,15.764606,0.000000,627824.000000,627824
serde,EXP_ABL_029_disable-ifcvt-triangle-false,10,11.668300,11.652250,0.070375,15.567288,15.567288,0.000000,627824.000000,627824
serde,EXP_ABL_030_disable-ifcvt-triangle-rev,10,11.704850,11.655100,0.127700,15.526583,15.526583,0.000000,627824.000000,627824
serde,EXP_ABL_031_disable-tail-calls,10,11.678450,11.672650,0.072500,15.652348,15.652348,0.000000,627824.000000,627824
serde,EXP_ABL_032_disable-tail-duplicate,10,11.592560,11.555550,0.116875,15.491856,15.491856,0.000000,627712.000000,627712
serde,EXP_ABL_033_disable-cgp-ext-ld-promotion,10,11.652640,11.626600,0.077525,15.497807,15.497807,0.000000,627840.000000,627840
serde,EXP_ABL_034_disable-cgp-store-extract,10,11.658660,11.617700,0.090475,15.461957,15.461957,0.000000,627824.000000,627824
serde,EXP_ABL_035_disable-memop-opt,10,11.651400,11.643300,0.046550,15.562896,15.562896,0.000000,627824.000000,627824
serde,EXP_ABL_036_disable-separate-const-offset-from-gep,10,11.669770,11.650450,0.080400,15.502085,15.502085,0.000000,627824.000000,627824
serde,EXP_ABL_037_disable-adv-copy-opt,10,11.668560,11.657750,0.069025,15.439303,15.439303,0.000000,627824.000000,627824
serde,EXP_ABL_038_disable-cgp-delete-phis,10,11.657680,11.642050,0.070925,15.439710,15.439710,0.000000,627824.000000,627824
serde,EXP_ABL_039_disable-cleanups,10,11.680330,11.638850,0.108200,15.479706,15.479706,0.000000,627824.000000,627824
serde,EXP_ABL_040_disable-constant-hoisting,10,11.633570,11.613400,0.087650,15.375574,15.375574,0.000000,627808.000000,627808
serde,EXP_ABL_041_disable-copyprop,10,11.637970,11.605000,0.083550,15.444927,15.444927,0.000000,627888.000000,627888
serde,EXP_ABL_042_disable-demotion,10,11.734420,11.723750,0.204275,15.567945,15.567945,0.000000,627824.000000,627824
serde,EXP_ABL_043_disable-gep-const-evaluation,10,11.650560,11.620800,0.068400,15.551524,15.551524,0.000000,627824.000000,627824
serde,EXP_ABL_044_disable-icp,10,11.662650,11.667300,0.039775,15.366059,15.366059,0.000000,627824.000000,627824
serde,EXP_ABL_045_disable-machine-cse,10,11.577190,11.563750,0.087150,15.399578,15.399578,0.000000,628112.000000,628112
serde,EXP_ABL_046_disable-machine-dce,10,11.675670,11.659400,0.182550,15.587890,15.587890,0.000000,627824.000000,627824
serde,EXP_ABL_047_disable-machine-sink,10,11.600550,11.563900,0.099150,15.320577,15.320577,0.000000,627392.000000,627392
serde,EXP_ABL_048_disable-mergeicmps,10,11.641520,11.633300,0.038800,15.689230,15.689230,0.000000,627824.000000,627824
serde,EXP_ABL_049_disable-non-allocatable-phys-copy-opt,10,11.650600,11.631550,0.039025,15.633632,15.633632,0.000000,627824.000000,627824
serde,EXP_ABL_050_disable-phi-elim-edge-splitting,10,11.721720,11.723450,0.077475,15.483708,15.483708,0.000000,627936.000000,627936
serde,EXP_ABL_051_disable-postra-machine-sink,10,11.767460,11.555050,0.121175,15.461304,15.461304,0.000000,627920.000000,627920
serde,EXP_ABL_052_disable-preinline,10,11.689690,11.708650,0.101050,15.491503,15.491503,0.000000,627824.000000,627824
serde,EXP_ABL_053_disable-select-optimize,10,11.682380,11.654500,0.087475,15.412106,15.412106,0.000000,627824.000000,627824
serde,EXP_ABL_054_disable-ssc,10,11.527410,11.479250,0.097900,15.269263,15.269263,0.000000,628208.000000,628208
serde,EXP_ABL_055_disable-type-promotion,10,11.672220,11.659100,0.089825,15.577140,15.577140,0.000000,627824.000000,627824
serde,EXP_ABL_056_disable-auto-upgrade-debug-info,10,11.652000,11.632750,0.075750,15.702429,15.702429,0.000000,627824.000000,627824
serde,EXP_ABL_057_disable-bitcode-version-upgrade,10,11.651990,11.627800,0.073575,15.447718,15.447718,0.000000,627824.000000,627824
serde,EXP_ABL_058_disable-cfi-fixup,10,11.660810,11.623150,0.103600,15.482151,15.482151,0.000000,627824.000000,627824
serde,EXP_ABL_059_disable-cgdata-for-merging,10,11.709630,11.722450,0.120500,15.362115,15.362115,0.000000,627824.000000,627824
serde,EXP_ABL_060_disable-global-outlining,10,11.646540,11.642150,0.059275,15.666726,15.666726,0.000000,627824.000000,627824
serde,EXP_ABL_061_disable-last-run-tracking,10,11.640930,11.609700,0.058000,15.491122,15.491122,0.000000,627824.000000,627824
serde,EXP_ABL_062_disable-layout-fsprofile-loader,10,11.674000,11.681750,0.071275,15.658855,15.658855,0.000000,627824.000000,627824
serde,EXP_ABL_063_disable-nofree-inference,10,11.653810,11.629600,0.071775,15.404074,15.404074,0.000000,627808.000000,627808
serde,EXP_ABL_064_disable-nounwind-inference,10,11.599660,11.582650,0.064175,15.426894,15.426894,0.000000,630960.000000,630960
serde,EXP_ABL_065_disable-ondemand-mds-loading,10,11.678090,11.647650,0.101125,15.550307,15.550307,0.000000,627824.000000,627824
serde,EXP_ABL_066_disable-ra-fsprofile-loader,10,11.662120,11.624950,0.104375,15.333178,15.333178,0.000000,627824.000000,627824
serde,EXP_ABL_067_disable-sample-loader-inlining,10,11.660620,11.640250,0.092775,15.378891,15.378891,0.000000,627824.000000,627824
serde,EXP_ABL_068_disable-thinlto-funcattrs,10,11.648680,11.627800,0.092625,15.652422,15.652422,0.000000,627824.000000,627824
serde,EXP_ABL_069_disable-vp,10,11.651980,11.625700,0.078125,15.771479,15.771479,0.000000,627824.000000,627824
serde,EXP_ABL_070_disable-whole-program-visibility,10,11.653650,11.643150,0.070475,15.438286,15.438286,0.000000,627824.000000,627824
serde,EXP_ABL_071_disable-2addr-hack,10,11.671620,11.655350,0.115825,15.502429,15.502429,0.000000,627824.000000,627824
serde,EXP_ABL_072_disable-cgp,10,11.903360,11.884950,0.055275,15.466276,15.466276,0.000000,628672.000000,628672
serde,EXP_ABL_073_disable-cgp-gc-opts,10,11.673160,11.662850,0.087675,15.448431,15.448431,0.000000,627824.000000,627824
serde,EXP_ABL_074_disable-complex-addr-modes,10,11.658200,11.628950,0.066525,15.510234,15.510234,0.000000,627824.000000,627824
serde,EXP_ABL_075_disable-dfa-sched,10,11.643070,11.624850,0.091025,15.674126,15.674126,0.000000,627824.000000,627824
serde,EXP_ABL_076_disable-i2p-p2i-opt,10,11.600420,11.563200,0.085925,15.599429,15.599429,0.000000,627776.000000,627776
serde,EXP_ABL_077_disable-mr-partial-inlining,10,11.656760,11.635950,0.056750,15.536448,15.536448,0.000000,627824.000000,627824
serde,EXP_ABL_078_disable-partial-inlining,10,11.714220,11.734950,0.089775,15.541229,15.541229,0.000000,627824.000000,627824
serde,EXP_ABL_079_disable-partial-libcall-inlining,10,11.708850,11.665300,0.150975,15.511809,15.511809,0.000000,627824.000000,627824
serde,EXP_ABL_080_disable-peephole,10,11.601770,11.571850,0.046675,15.481247,15.481247,0.000000,629936.000000,629936
serde,EXP_ABL_081_disable-post-ra,10,11.670590,11.641450,0.077925,15.571607,15.571607,0.000000,627824.000000,627824
serde,EXP_ABL_082_disable-spill-fusing,10,11.555180,11.549150,0.066425,15.636797,15.636797,0.000000,628464.000000,628464
serde,EXP_ABL_083_disable-strictnode-mutation,10,11.669720,11.649100,0.140975,15.438528,15.438528,0.000000,627824.000000,627824
serde,EXP_DBL_0001,10,11.607620,11.603050,0.104475,15.621461,15.621461,0.000000,628088.000000,628088
serde,EXP_DBL_0002,10,11.625630,11.617150,0.072150,15.564390,15.564390,0.000000,628120.000000,628120
serde,EXP_DBL_0003,10,11.584960,11.548950,0.082700,15.493381,15.493381,0.000000,628088.000000,628088
serde,EXP_DBL_0004,10,11.601000,11.574050,0.071125,15.762873,15.762873,0.000000,628088.000000,628088
serde,EXP_DBL_0005,10,11.603140,11.600800,0.137275,15.844142,15.844142,0.000000,628088.000000,628088
serde,EXP_DBL_0006,10,11.581340,11.577350,0.094675,15.860428,15.860428,0.000000,628088.000000,628088
serde,EXP_DBL_0007,10,11.637990,11.583700,0.078925,15.654635,15.654635,0.000000,628088.000000,628088
serde,EXP_DBL_0008,10,11.573880,11.550250,0.076800,15.553895,15.553895,0.000000,628088.000000,628088
serde,EXP_DBL_0009,10,11.512870,11.494000,0.022975,15.690200,15.690200,0.000000,626576.000000,626576
serde,EXP_DBL_000_BASELINE,10,11.682910,11.646950,0.112425,15.536292,15.536292,0.000000,627824.000000,627824
serde,EXP_DBL_0010,10,11.514530,11.500100,0.058700,15.534522,15.534522,0.000000,627088.000000,627088
serde,EXP_DBL_0011,10,11.555700,11.541300,0.103975,15.440686,15.440686,0.000000,626552.000000,626552
serde,EXP_DBL_0012,10,11.603520,11.617600,0.112500,15.558829,15.558829,0.000000,628088.000000,628088
serde,EXP_DBL_0013,10,11.523370,11.517700,0.034275,15.141348,15.141348,0.000000,626712.000000,626712
serde,EXP_DBL_0014,10,11.414850,11.384650,0.078125,15.853373,15.853373,0.000000,628008.000000,628008
serde,EXP_DBL_0015,10,11.584200,11.570100,0.076575,15.337117,15.337117,0.000000,628088.000000,628088
serde,EXP_DBL_0016,10,11.561920,11.547600,0.047950,15.560680,15.560680,0.000000,628072.000000,628072
serde,EXP_DBL_0017,10,11.663700,11.652450,0.036950,15.303126,15.303126,0.000000,623720.000000,623720
serde,EXP_DBL_0018,10,11.549210,11.500900,0.097525,15.427500,15.427500,0.000000,628792.000000,628792
serde,EXP_DBL_0019,10,11.590360,11.545850,0.101725,15.441119,15.441119,0.000000,628088.000000,628088
serde,EXP_DBL_0020,10,11.586570,11.572300,0.100950,15.632932,15.632932,0.000000,628088.000000,628088
serde,EXP_DBL_0021,10,11.583330,11.568650,0.084125,15.510631,15.510631,0.000000,628088.000000,628088
serde,EXP_DBL_0022,10,11.588420,11.575800,0.039475,15.576869,15.576869,0.000000,628088.000000,628088
serde,EXP_DBL_0023,10,11.530850,11.523300,0.061350,15.347683,15.347683,0.000000,628120.000000,628120
serde,EXP_DBL_0024,10,11.548230,11.554100,0.065450,15.561014,15.561014,0.000000,628088.000000,628088
serde,EXP_DBL_0025,10,11.583730,11.565750,0.123625,15.408982,15.408982,0.000000,628088.000000,628088
serde,EXP_DBL_0026,10,11.598140,11.600600,0.063375,15.428144,15.428144,0.000000,628088.000000,628088
serde,EXP_DBL_0027,10,11.559020,11.544100,0.086300,15.364873,15.364873,0.000000,628088.000000,628088
serde,EXP_DBL_0028,10,11.574260,11.555700,0.059350,15.589814,15.589814,0.000000,628088.000000,628088
serde,EXP_DBL_0029,10,11.588940,11.543050,0.041425,15.755879,15.755879,0.000000,628088.000000,628088
serde,EXP_DBL_0030,10,11.586490,11.568250,0.084050,15.637665,15.637665,0.000000,628088.000000,628088
serde,EXP_DBL_0031,10,11.635090,11.641550,0.099875,15.463961,15.463961,0.000000,628088.000000,628088
serde,EXP_DBL_0032,10,11.534760,11.515500,0.062475,15.385332,15.385332,0.000000,627912.000000,627912
serde,EXP_DBL_0033,10,11.592220,11.566350,0.112025,15.645008,15.645008,0.000000,628104.000000,628104
serde,EXP_DBL_0034,10,11.591200,11.610650,0.084400,15.537150,15.537150,0.000000,628088.000000,628088
serde,EXP_DBL_0035,10,11.571920,11.558200,0.058600,15.523057,15.523057,0.000000,628088.000000,628088
serde,EXP_DBL_0036,10,11.639980,11.581850,0.201825,15.489301,15.489301,0.000000,628088.000000,628088
serde,EXP_DBL_0037,10,11.582290,11.593300,0.058475,15.717819,15.717819,0.000000,628088.000000,628088
serde,EXP_DBL_0038,10,11.575880,11.550850,0.055850,15.662291,15.662291,0.000000,628088.000000,628088
serde,EXP_DBL_0039,10,11.773320,11.559100,0.126325,15.545875,15.545875,0.000000,628088.000000,628088
serde,EXP_DBL_0040,10,11.601590,11.582550,0.094950,15.395187,15.395187,0.000000,628072.000000,628072
serde,EXP_DBL_0041,10,11.884660,11.533150,0.035500,15.247722,15.247722,0.000000,628136.000000,628136
serde,EXP_DBL_0042,10,11.582810,11.560600,0.092550,15.428273,15.428273,0.000000,628088.000000,628088
serde,EXP_DBL_0043,10,11.575990,11.577950,0.076650,15.413166,15.413166,0.000000,628088.000000,628088
serde,EXP_DBL_0044,10,11.569350,11.555600,0.054525,15.602871,15.602871,0.000000,628088.000000,628088
serde,EXP_DBL_0045,10,11.565800,11.567400,0.040625,15.434475,15.434475,0.000000,628408.000000,628408
serde,EXP_DBL_0046,10,11.509790,11.476400,0.092625,15.562621,15.562621,0.000000,628088.000000,628088
serde,EXP_DBL_0047,10,11.663220,11.634850,0.097225,15.420947,15.420947,0.000000,627704.000000,627704
serde,EXP_DBL_0048,10,11.580170,11.567550,0.043675,15.450621,15.450621,0.000000,628088.000000,628088
serde,EXP_DBL_0049,10,11.581790,11.555400,0.101175,15.495095,15.495095,0.000000,628088.000000,628088
serde,EXP_DBL_0050,10,11.635150,11.609900,0.074050,15.418752,15.418752,0.000000,628200.000000,628200
serde,EXP_DBL_0051,10,11.518040,11.509350,0.025850,15.526514,15.526514,0.000000,628184.000000,628184
serde,EXP_DBL_0052,10,11.554100,11.528900,0.042625,15.575982,15.575982,0.000000,628088.000000,628088
serde,EXP_DBL_0053,10,11.557870,11.541700,0.052250,15.740685,15.740685,0.000000,628088.000000,628088
serde,EXP_DBL_0054,10,11.493720,11.466350,0.133225,15.520454,15.520454,0.000000,628472.000000,628472
serde,EXP_DBL_0055,10,11.564030,11.554500,0.049775,15.466254,15.466254,0.000000,628088.000000,628088
serde,EXP_DBL_0056,10,11.561400,11.554750,0.065725,15.666885,15.666885,0.000000,628088.000000,628088
serde,EXP_DBL_0057,10,11.594950,11.567050,0.073925,15.442776,15.442776,0.000000,628088.000000,628088
serde,EXP_DBL_0058,10,11.594960,11.560750,0.118125,15.368899,15.368899,0.000000,628088.000000,628088
serde,EXP_DBL_0059,10,11.568440,11.568500,0.050600,15.488496,15.488496,0.000000,628088.000000,628088
serde,EXP_DBL_0060,10,11.601180,11.572850,0.139725,15.389564,15.389564,0.000000,628088.000000,628088
serde,EXP_DBL_0061,10,11.567860,11.552200,0.074625,15.842417,15.842417,0.000000,628088.000000,628088
serde,EXP_DBL_0062,10,11.599750,11.555350,0.133025,15.820908,15.820908,0.000000,628088.000000,628088
serde,EXP_DBL_0063,10,11.576560,11.568700,0.111850,15.531174,15.531174,0.000000,628072.000000,628072
serde,EXP_DBL_0064,10,11.622490,11.612350,0.083050,15.470962,15.470962,0.000000,631240.000000,631240
serde,EXP_DBL_0065,10,11.584240,11.554250,0.093050,15.355637,15.355637,0.000000,628088.000000,628088
serde,EXP_DBL_0066,10,11.561620,11.545700,0.051975,15.465867,15.465867,0.000000,628088.000000,628088
serde,EXP_DBL_0067,10,11.555010,11.534400,0.059175,15.373584,15.373584,0.000000,628088.000000,628088
serde,EXP_DBL_0068,10,11.569740,11.553500,0.037775,15.411108,15.411108,0.000000,628088.000000,628088
serde,EXP_DBL_0069,10,11.563020,11.546850,0.070375,15.517722,15.517722,0.000000,628088.000000,628088
serde,EXP_DBL_0070,10,11.556490,11.532350,0.074750,15.635217,15.635217,0.000000,628088.000000,628088
serde,EXP_DBL_0071,10,11.606600,11.565300,0.084650,15.477162,15.477162,0.000000,628088.000000,628088
serde,EXP_DBL_0072,10,11.860030,11.847300,0.077850,15.373503,15.373503,0.000000,628984.000000,628984
serde,EXP_DBL_0073,10,11.593090,11.580500,0.088250,15.489299,15.489299,0.000000,628088.000000,628088
serde,EXP_DBL_0074,10,11.573510,11.542300,0.092875,15.375211,15.375211,0.000000,628088.000000,628088
serde,EXP_DBL_0075,10,11.595520,11.550100,0.145950,15.413283,15.413283,0.000000,628088.000000,628088
serde,EXP_DBL_0076,10,11.562850,11.547850,0.033475,15.546545,15.546545,0.000000,628048.000000,628048
serde,EXP_DBL_0077,10,11.595960,11.547950,0.122625,15.691843,15.691843,0.000000,628088.000000,628088
serde,EXP_DBL_0078,10,11.569360,11.558700,0.057450,15.435095,15.435095,0.000000,628088.000000,628088
serde,EXP_DBL_0079,10,11.561130,11.546250,0.048850,15.405294,15.405294,0.000000,628088.000000,628088
serde,EXP_DBL_0080,10,11.585300,11.556600,0.081375,15.521539,15.521539,0.000000,630184.000000,630184
serde,EXP_DBL_0081,10,11.567050,11.551500,0.034975,15.336298,15.336298,0.000000,628088.000000,628088
serde,EXP_DBL_0082,10,11.861170,11.558550,0.077200,15.506728,15.506728,0.000000,628712.000000,628712
serde,EXP_DBL_0083,10,11.559010,11.539550,0.068225,15.485819,15.485819,0.000000,628088.000000,628088
serde,EXP_DBL_0084,10,11.647120,11.648500,0.118225,15.587521,15.587521,0.000000,627824.000000,627824
serde,EXP_DBL_0085,10,11.657130,11.639250,0.100925,15.443656,15.443656,0.000000,627856.000000,627856
serde,EXP_DBL_0086,10,11.717830,11.718500,0.134850,15.349733,15.349733,0.000000,627824.000000,627824
serde,EXP_DBL_0087,10,11.677400,11.628700,0.080025,15.367050,15.367050,0.000000,627824.000000,627824
serde,EXP_DBL_0088,10,11.658060,11.633100,0.099150,15.304185,15.304185,0.000000,627824.000000,627824
serde,EXP_DBL_0089,10,11.676190,11.649500,0.089025,15.386202,15.386202,0.000000,627824.000000,627824
serde,EXP_DBL_0090,10,11.678840,11.623550,0.121275,15.452979,15.452979,0.000000,627824.000000,627824
serde,EXP_DBL_0091,10,11.699150,11.681850,0.125475,15.692272,15.692272,0.000000,627824.000000,627824
serde,EXP_DBL_0092,10,11.451760,11.414800,0.127125,15.303570,15.303570,0.000000,626304.000000,626304
serde,EXP_DBL_0093,10,11.539680,11.533500,0.075025,15.390127,15.390127,0.000000,626800.000000,626800
serde,EXP_DBL_0094,10,11.491780,11.479600,0.051350,15.228917,15.228917,0.000000,626288.000000,626288
serde,EXP_DBL_0095,10,11.654260,11.654900,0.084675,15.445555,15.445555,0.000000,627824.000000,627824
serde,EXP_DBL_0096,10,11.508390,11.493400,0.045225,14.798519,14.798519,0.000000,626432.000000,626432
serde,EXP_DBL_0097,10,11.529470,11.513200,0.065100,15.289544,15.289544,0.000000,627712.000000,627712
serde,EXP_DBL_0098,10,11.639940,11.631350,0.027800,15.365990,15.365990,0.000000,627824.000000,627824
serde,EXP_DBL_0099,10,11.604530,11.573850,0.096700,15.521946,15.521946,0.000000,627808.000000,627808
serde,EXP_DBL_0100,10,11.731820,11.709700,0.081775,15.512773,15.512773,0.000000,623472.000000,623472
serde,EXP_DBL_0101,10,11.539530,11.557300,0.112575,15.341065,15.341065,0.000000,628528.000000,628528
serde,EXP_DBL_0102,10,11.669790,11.653800,0.128575,15.253010,15.253010,0.000000,627824.000000,627824
serde,EXP_DBL_0103,10,11.653520,11.611200,0.124575,15.300230,15.300230,0.000000,627824.000000,627824
serde,EXP_DBL_0104,10,11.638780,11.605950,0.087600,15.360658,15.360658,0.000000,627824.000000,627824
serde,EXP_DBL_0105,10,11.700830,11.649950,0.085650,15.277016,15.277016,0.000000,627824.000000,627824
serde,EXP_DBL_0106,10,11.545690,11.531700,0.097050,15.514826,15.514826,0.000000,627856.000000,627856
serde,EXP_DBL_0107,10,11.639950,11.627000,0.051975,15.523837,15.523837,0.000000,627824.000000,627824
serde,EXP_DBL_0108,10,11.674570,11.692100,0.096375,15.558450,15.558450,0.000000,627824.000000,627824
serde,EXP_DBL_0109,10,11.655750,11.631950,0.075250,15.487675,15.487675,0.000000,627824.000000,627824
serde,EXP_DBL_0110,10,11.642480,11.614500,0.105425,15.403387,15.403387,0.000000,627824.000000,627824
serde,EXP_DBL_0111,10,11.652770,11.647450,0.057800,15.490923,15.490923,0.000000,627824.000000,627824
serde,EXP_DBL_0112,10,11.643580,11.626450,0.110800,15.355057,15.355057,0.000000,627824.000000,627824
serde,EXP_DBL_0113,10,11.667470,11.624900,0.076650,15.546984,15.546984,0.000000,627824.000000,627824
serde,EXP_DBL_0114,10,11.673360,11.645850,0.101000,15.471263,15.471263,0.000000,627824.000000,627824
serde,EXP_DBL_0115,10,11.573680,11.568550,0.079700,15.324874,15.324874,0.000000,627712.000000,627712
serde,EXP_DBL_0116,10,11.623930,11.592600,0.054850,15.379440,15.379440,0.000000,627840.000000,627840
serde,EXP_DBL_0117,10,11.679460,11.611650,0.163275,15.288478,15.288478,0.000000,627824.000000,627824
serde,EXP_DBL_0118,10,11.676070,11.678900,0.131350,15.377326,15.377326,0.000000,627824.000000,627824
serde,EXP_DBL_0119,10,11.620360,11.612850,0.055975,15.408983,15.408983,0.000000,627824.000000,627824
serde,EXP_DBL_0120,10,11.674700,11.646750,0.151175,15.383983,15.383983,0.000000,627824.000000,627824
serde,EXP_DBL_0121,10,11.742680,11.676300,0.092000,15.501792,15.501792,0.000000,627824.000000,627824
serde,EXP_DBL_0122,10,11.666120,11.625250,0.130125,15.269029,15.269029,0.000000,627824.000000,627824
serde,EXP_DBL_0123,10,11.581480,11.548750,0.048625,15.231098,15.231098,0.000000,627808.000000,627808
serde,EXP_DBL_0124,10,11.613420,11.589000,0.090225,15.259723,15.259723,0.000000,627888.000000,627888
serde,EXP_DBL_0125,10,11.660010,11.647450,0.089150,15.412562,15.412562,0.000000,627824.000000,627824
serde,EXP_DBL_0126,10,11.642990,11.626150,0.085300,15.381960,15.381960,0.000000,627824.000000,627824
serde,EXP_DBL_0127,10,11.631380,11.616100,0.016450,15.449472,15.449472,0.000000,627824.000000,627824
serde,EXP_DBL_0128,10,11.553570,11.529200,0.036050,15.669839,15.669839,0.000000,628112.000000,628112
