Variant,ConfigName,n,runtime_med,compile_med,size_med,alloca_med,load_med,store_med,gep_med,phi_med,bb_med
C,EXP_DBL_0328,3,1.725558,0.952999,449968,17,65,31,54,71,13
C,EXP_DBL_0329,3,1.698803,0.955974,450144,17,65,31,54,71,13
C,EXP_DBL_0330,3,1.702057,0.962935,449968,17,65,31,54,71,13
C,EXP_DBL_0331,3,1.754699,0.917930,449984,17,65,31,54,71,13
C,EXP_DBL_0332,3,1.778782,0.913497,449968,17,65,31,54,71,13
C,EXP_DBL_0333,3,1.722750,0.921816,449968,17,65,31,54,71,13
C,EXP_DBL_0334,3,1.758438,0.914099,449968,17,65,31,54,71,13
C,EXP_DBL_0335,3,1.771015,0.940755,449968,17,65,31,54,71,13
C,EXP_DBL_0336,3,1.725592,0.880526,449968,17,65,31,54,71,13
C,EXP_DBL_0337,3,1.560986,0.902674,449968,17,65,31,54,71,13
C,EXP_DBL_0338,3,1.145048,0.783294,449968,17,65,31,54,71,13
C,EXP_DBL_0339,3,1.712042,1.928382,449968,17,65,31,54,71,13
C,EXP_DBL_0340,3,1.658225,1.120125,449968,17,65,31,54,71,13
C,EXP_DBL_0341,3,1.813138,0.918359,449968,17,65,31,54,71,13
C,EXP_DBL_0342,3,1.741089,0.903839,449968,17,65,31,54,71,13
C,EXP_DBL_0343,3,1.734333,0.968493,449968,17,65,31,54,71,13
C,EXP_DBL_0344,3,1.829109,0.884591,449968,17,65,31,54,71,13
C,EXP_DBL_0345,3,1.764570,0.954577,449984,17,65,31,54,71,13
C,EXP_DBL_0346,3,1.732485,0.924267,449888,17,65,31,54,71,13
C,EXP_DBL_0347,3,1.707438,0.892522,449968,17,65,31,54,71,13
C,EXP_DBL_0348,3,1.738380,0.905093,449968,17,65,31,54,71,13
C,EXP_DBL_0349,3,1.804111,0.961712,449856,17,65,31,54,71,13
C,EXP_DBL_0350,3,1.736078,0.886981,449952,17,65,31,54,71,13
C,EXP_DBL_0351,3,1.722804,0.920826,449968,17,65,31,54,71,13
C,EXP_DBL_0352,3,1.655819,0.926944,449968,17,65,31,54,71,13
C,EXP_DBL_0353,3,1.665089,0.892825,449968,17,65,31,54,71,13
C,EXP_DBL_0354,3,1.688184,0.882840,449968,17,65,31,54,71,13
C,EXP_DBL_0355,3,1.711404,0.928831,449968,17,65,31,54,71,13
C,EXP_DBL_0356,3,1.666958,0.926605,449968,17,65,31,54,71,13
C,EXP_DBL_0357,3,1.673724,0.937296,449968,17,65,31,54,71,13
C,EXP_DBL_0358,3,1.734115,0.902774,449968,17,65,31,54,71,13
C,EXP_DBL_0359,3,1.758303,0.980271,449968,17,65,31,54,71,13
C,EXP_DBL_0360,3,1.751361,0.933011,449968,17,65,31,54,71,13
C,EXP_DBL_0361,3,1.695489,0.871734,449968,17,65,31,54,71,13
C,EXP_DBL_0362,3,1.661862,0.999736,449968,17,65,31,54,71,13
C,EXP_DBL_0363,3,1.706643,0.965389,449968,17,65,31,54,71,13
C,EXP_DBL_0364,3,1.729562,0.887946,449968,17,65,31,54,71,13
C,EXP_DBL_0365,3,1.708083,0.933055,449968,17,65,31,54,71,13
C,EXP_DBL_0366,3,1.691200,0.912845,449968,17,65,31,54,71,13
C,EXP_DBL_0367,3,1.813126,0.870915,449968,17,65,31,54,71,13
C,EXP_DBL_0368,3,1.682998,0.925406,449968,17,65,31,54,71,13
C,EXP_DBL_0369,3,1.744413,0.894876,449968,17,65,31,54,71,13
C,EXP_DBL_0370,3,1.670819,0.910473,449968,17,65,31,54,71,13
C,EXP_DBL_0371,3,1.676342,1.037798,449968,17,65,31,54,71,13
C,EXP_DBL_0372,3,1.640506,0.863154,449952,17,65,31,54,71,13
C,EXP_DBL_0373,3,1.295199,0.818467,449968,17,65,31,54,71,13
C,EXP_DBL_0374,3,1.759740,0.924336,449968,17,65,31,54,71,13
C,EXP_DBL_0375,3,1.706943,0.904647,449968,17,65,31,54,71,13
C,EXP_DBL_0376,3,1.694198,0.882771,449968,17,65,31,54,71,13
C,EXP_DBL_0377,3,1.682929,0.958192,449984,17,65,31,54,71,13
C,EXP_DBL_0378,3,1.736151,0.898020,450000,17,65,31,54,71,13
C,EXP_DBL_0379,3,1.719297,0.895983,449968,17,65,31,54,71,13
C,EXP_DBL_0380,3,1.753518,0.944306,449968,17,65,31,54,71,13
C,EXP_DBL_0381,3,1.678352,1.062280,449968,17,65,31,54,71,13
C,EXP_DBL_0382,3,1.758849,0.915888,449952,17,65,31,54,71,13
C,EXP_DBL_0383,3,1.703797,0.907070,449968,17,65,31,54,71,13
C,EXP_DBL_0384,3,1.719683,0.943930,449968,17,65,31,54,71,13
C,EXP_DBL_0385,3,1.732960,0.963088,449968,17,65,31,54,71,13
C,EXP_DBL_0386,3,1.706892,0.902798,449968,17,65,31,54,71,13
C,EXP_DBL_0387,3,1.934121,0.968799,449968,17,65,31,54,71,13
C,EXP_DBL_0388,3,1.734176,0.982538,449968,17,65,31,54,71,13
C,EXP_DBL_0389,3,1.713528,0.916949,449968,17,65,31,54,71,13
C,EXP_DBL_0390,3,1.694572,0.922083,449968,17,65,31,54,71,13
C,EXP_DBL_0391,3,1.724722,0.920373,449968,17,65,31,54,71,13
C,EXP_DBL_0392,3,1.709919,0.942439,449968,17,65,31,54,71,13
C,EXP_DBL_0393,3,1.735422,0.980696,449968,17,65,31,54,71,13
C,EXP_DBL_0394,3,1.775824,0.870131,449968,17,65,31,54,71,13
C,EXP_DBL_0395,3,1.670031,0.935754,449968,17,65,31,54,71,13
C,EXP_DBL_0396,3,1.714276,0.880509,450000,17,65,31,54,71,13
C,EXP_DBL_0397,3,1.669071,0.894193,449968,17,65,31,54,71,13
C,EXP_DBL_0398,3,1.713688,0.926963,449968,17,65,31,54,71,13
C,EXP_DBL_0399,3,1.703520,0.909376,449968,17,65,31,54,71,13
C,EXP_DBL_0400,3,1.694272,0.915070,449968,17,65,31,54,71,13
C,EXP_DBL_0401,3,1.667156,0.933851,449968,17,65,31,54,71,13
C,EXP_DBL_0402,3,1.721802,0.859330,449968,17,65,31,54,71,13
C,EXP_DBL_0403,3,1.769892,0.918686,449968,17,65,31,54,71,13
C,EXP_DBL_0404,3,1.735983,0.919034,449984,17,65,31,54,71,13
C,EXP_DBL_0405,3,1.687282,0.911625,449968,17,65,31,54,71,13
C,EXP_DBL_0406,3,1.741529,0.896688,449968,17,65,31,54,71,13
C,EXP_DBL_0407,3,1.724812,1.012249,449968,17,65,31,54,71,13
C,EXP_DBL_0408,3,1.459352,0.854358,449968,17,65,31,54,71,13
C,EXP_DBL_0409,3,1.210074,0.770966,449968,17,65,31,54,71,13
C,EXP_DBL_0410,3,1.802023,1.003378,449968,17,65,31,54,71,13
C,EXP_DBL_0411,3,1.730285,0.905624,449968,17,65,31,54,71,13
C,EXP_DBL_0412,3,1.808087,0.900475,450144,17,65,31,54,71,13
C,EXP_DBL_0413,3,1.661373,0.938770,449968,17,65,31,54,71,13
C,EXP_DBL_0414,3,1.703102,0.914699,449984,17,65,31,54,71,13
C,EXP_DBL_0415,3,1.746863,0.940307,449968,17,65,31,54,71,13
C,EXP_DBL_0416,3,1.819160,0.945694,449968,17,65,31,54,71,13
C,EXP_DBL_0417,3,1.824350,0.979783,449968,17,65,31,54,71,13
C,EXP_DBL_0418,3,1.879194,0.940431,449968,17,65,31,54,71,13
C,EXP_DBL_0419,3,1.760406,0.922896,449968,17,65,31,54,71,13
C,EXP_DBL_0420,3,1.808870,1.083220,449968,17,65,31,54,71,13
C,EXP_DBL_0421,3,1.894671,0.958164,449968,17,65,31,54,71,13
C,EXP_DBL_0422,3,1.888071,1.103235,449968,17,65,31,54,71,13
C,EXP_DBL_0423,3,1.871176,1.030931,449968,17,65,31,54,71,13
C,EXP_DBL_0424,3,1.744998,0.944667,449968,17,65,31,54,71,13
C,EXP_DBL_0425,3,1.692535,1.049491,449968,17,65,31,54,71,13
C,EXP_DBL_0426,3,1.755753,0.976821,449968,17,65,31,54,71,13
C,EXP_DBL_0427,3,1.742205,0.994918,449968,17,65,31,54,71,13
C,EXP_DBL_0428,3,1.704576,0.880245,449984,17,65,31,54,71,13
C,EXP_DBL_0429,3,1.656327,0.958204,449888,17,65,31,54,71,13
C,EXP_DBL_0430,3,1.702908,0.981549,449968,17,65,31,54,71,13
C,EXP_DBL_0431,3,1.749256,0.912408,449968,17,65,31,54,71,13
C,EXP_DBL_0432,3,1.841153,2.056354,449856,17,65,31,54,71,13
C,EXP_DBL_0433,3,1.681114,0.942279,449952,17,65,31,54,71,13
C,EXP_DBL_0434,3,1.806131,0.954207,449968,17,65,31,54,71,13
C,EXP_DBL_0435,3,1.667813,0.974794,449968,17,65,31,54,71,13
C,EXP_DBL_0436,3,1.674430,0.941887,449968,17,65,31,54,71,13
C,EXP_DBL_0437,3,1.752158,1.006454,449968,17,65,31,54,71,13
C,EXP_DBL_0438,3,1.754091,0.985179,449968,17,65,31,54,71,13
C,EXP_DBL_0439,3,1.708442,0.952202,449968,17,65,31,54,71,13
C,EXP_DBL_0440,3,1.810377,0.939505,449968,17,65,31,54,71,13
C,EXP_DBL_0441,3,1.756818,1.038084,449968,17,65,31,54,71,13
C,EXP_DBL_0442,3,1.502862,0.925684,449968,17,65,31,54,71,13
C,EXP_DBL_0443,3,1.207506,0.799348,449968,17,65,31,54,71,13
C,EXP_DBL_0444,3,1.716731,1.017583,449968,17,65,31,54,71,13
C,EXP_DBL_0445,3,1.807851,1.004889,449968,17,65,31,54,71,13
C,EXP_DBL_0446,3,1.701069,1.022087,449968,17,65,31,54,71,13
C,EXP_DBL_0447,3,1.741459,1.010550,449968,17,65,31,54,71,13
C,EXP_DBL_0448,3,1.794503,0.980888,449968,17,65,31,54,71,13
C,EXP_DBL_0449,3,1.673883,0.989074,449968,17,65,31,54,71,13
C,EXP_DBL_0450,3,1.731111,0.911486,449968,17,65,31,54,71,13
C,EXP_DBL_0451,3,1.732675,0.914627,449968,17,65,31,54,71,13
C,EXP_DBL_0452,3,1.734318,0.941005,449968,17,65,31,54,71,13
C,EXP_DBL_0453,3,1.686753,0.868189,449968,17,65,31,54,71,13
C,EXP_DBL_0454,3,1.821209,0.942668,449968,17,65,31,54,71,13
C,EXP_DBL_0455,3,1.686417,0.923137,449952,17,65,31,54,71,13
C,EXP_DBL_0456,3,1.699325,1.006891,449968,17,65,31,54,71,13
C,EXP_DBL_0457,3,1.775653,1.014315,449968,17,65,31,54,71,13
C,EXP_DBL_0458,3,1.715169,1.003088,449968,17,65,31,54,71,13
C,EXP_DBL_0459,3,1.769690,0.927927,449968,17,65,31,54,71,13
C,EXP_DBL_0460,3,1.747411,0.939507,449984,17,65,31,54,71,13
C,EXP_DBL_0461,3,1.745155,0.905383,450000,17,65,31,54,71,13
C,EXP_DBL_0462,3,1.745663,1.009181,449968,17,65,31,54,71,13
C,EXP_DBL_0463,3,1.689826,1.222638,449968,17,65,31,54,71,13
C,EXP_DBL_0464,3,1.754435,0.996610,449968,17,65,31,54,71,13
C,EXP_DBL_0465,3,1.744748,0.900491,449952,17,65,31,54,71,13
C,EXP_DBL_0466,3,1.670355,0.905379,449968,17,65,31,54,71,13
C,EXP_DBL_0467,3,1.704023,0.920787,449968,17,65,31,54,71,13
C,EXP_DBL_0468,3,1.759095,0.964566,449968,17,65,31,54,71,13
C,EXP_DBL_0469,3,1.788479,0.957544,449968,17,65,31,54,71,13
C,EXP_DBL_0470,3,1.730801,0.938943,449968,17,65,31,54,71,13
C,EXP_DBL_0471,3,1.669393,0.905073,449968,17,65,31,54,71,13
C,EXP_DBL_0472,3,1.775864,0.934144,449968,17,65,31,54,71,13
C,EXP_DBL_0473,3,1.715624,1.014519,449968,17,65,31,54,71,13
C,EXP_DBL_0474,3,1.717805,0.935018,449968,17,65,31,54,71,13
C,EXP_DBL_0475,3,1.754141,0.923160,449968,17,65,31,54,71,13
C,EXP_DBL_0476,3,1.729985,0.938095,449968,17,65,31,54,71,13
C,EXP_DBL_0477,3,1.363560,0.822971,449968,17,65,31,54,71,13
C,EXP_DBL_0478,3,1.651870,0.744044,449968,17,65,31,54,71,13
C,EXP_DBL_0479,3,1.698636,0.920245,450000,17,65,31,54,71,13
C,EXP_DBL_0480,3,1.701455,0.901232,449968,17,65,31,54,71,13
C,EXP_DBL_0481,3,1.767967,0.929483,449968,17,65,31,54,71,13
C,EXP_DBL_0482,3,1.711793,0.946910,449968,17,65,31,54,71,13
C,EXP_DBL_0483,3,1.702479,0.963884,449968,17,65,31,54,71,13
C,EXP_DBL_0484,3,1.675838,0.938955,449968,17,65,31,54,71,13
C,EXP_DBL_0485,3,1.744812,0.938099,449968,17,65,31,54,71,13
C,EXP_DBL_0486,3,1.748786,0.962223,449968,17,65,31,54,71,13
C,EXP_DBL_0487,3,1.746578,0.969100,449984,17,65,31,54,71,13
C,EXP_DBL_0488,3,1.668171,0.929913,449968,17,65,31,54,71,13
C,EXP_DBL_0489,3,1.788116,0.837038,449968,17,65,31,54,71,13
C,EXP_DBL_0490,3,1.790246,0.927618,449968,17,65,31,54,71,13
C,EXP_DBL_0491,3,1.765493,0.892968,449968,17,65,31,54,71,13
C,EXP_DBL_0492,3,1.684555,1.048991,449968,17,65,31,54,71,13
C,EXP_DBL_0493,3,1.727212,1.161024,449968,17,65,31,54,71,13
C,EXP_DBL_0494,3,1.687030,0.955772,449968,17,65,31,54,71,13
C,EXP_DBL_0495,3,1.761318,0.988897,450144,17,65,31,54,71,13
C,EXP_DBL_0496,3,1.694226,0.973968,449968,17,65,31,54,71,13
C,EXP_DBL_0497,3,1.735564,1.011592,449984,17,65,31,54,71,13
C,EXP_DBL_0498,3,1.719976,0.974323,449968,17,65,31,54,71,13
C,EXP_DBL_0499,3,1.761875,0.963550,449968,17,65,31,54,71,13
C,EXP_DBL_0500,3,1.721938,0.970922,449968,17,65,31,54,71,13
C,EXP_DBL_0501,3,1.740841,1.008723,449968,17,65,31,54,71,13
C,EXP_DBL_0502,3,1.793857,0.959144,449968,17,65,31,54,71,13
C,EXP_DBL_0503,3,1.695661,1.029689,449968,17,65,31,54,71,13
C,EXP_DBL_0504,3,1.712616,1.047305,449968,17,65,31,54,71,13
C,EXP_DBL_0505,3,1.744914,0.984355,449968,17,65,31,54,71,13
C,EXP_DBL_0506,3,1.695161,1.028188,449968,17,65,31,54,71,13
C,EXP_DBL_0507,3,1.692295,0.956790,449968,17,65,31,54,71,13
C,EXP_DBL_0508,3,1.723509,0.935498,449968,17,65,31,54,71,13
C,EXP_DBL_0509,3,1.698566,0.923945,449968,17,65,31,54,71,13
C,EXP_DBL_0510,3,1.665572,0.947921,449968,17,65,31,54,71,13
C,EXP_DBL_0511,3,1.765456,0.959272,449984,17,65,31,54,71,13
C,EXP_DBL_0512,3,1.189913,0.763363,449888,17,65,31,54,71,13
C,EXP_DBL_0513,3,1.683927,0.979742,449968,17,65,31,54,71,13
C,EXP_DBL_0514,3,1.728301,0.994031,449968,17,65,31,54,71,13
C,EXP_DBL_0515,3,1.718088,1.013709,449856,17,65,31,54,71,13
C,EXP_DBL_0516,3,1.711990,0.929269,449952,17,65,31,54,71,13
C,EXP_DBL_0517,3,1.745367,0.881802,449968,17,65,31,54,71,13
C,EXP_DBL_0518,3,1.688031,0.915449,449968,17,65,31,54,71,13
C,EXP_DBL_0519,3,1.725941,0.998108,449968,17,65,31,54,71,13
C,EXP_DBL_0520,3,1.728490,1.020372,449968,17,65,31,54,71,13
C,EXP_DBL_0521,3,1.712511,1.192106,449968,17,65,31,54,71,13
C,EXP_DBL_0522,3,1.712143,0.948671,449968,17,65,31,54,71,13
C,EXP_DBL_0523,3,1.718769,0.965404,449968,17,65,31,54,71,13
C,EXP_DBL_0524,3,1.682656,0.998953,449968,17,65,31,54,71,13
C,EXP_DBL_0525,3,1.753367,0.995168,449968,17,65,31,54,71,13
C,EXP_DBL_0526,3,1.723622,0.955134,449968,17,65,31,54,71,13
C,EXP_DBL_0527,3,1.698263,1.008670,449968,17,65,31,54,71,13
C,EXP_DBL_0528,3,1.792114,0.956281,449968,17,65,31,54,71,13
C,EXP_DBL_0529,3,1.758007,0.913651,449968,17,65,31,54,71,13
C,EXP_DBL_0530,3,1.848265,1.018035,449968,17,65,31,54,71,13
C,EXP_DBL_0531,3,1.710720,1.034092,449968,17,65,31,54,71,13
C,EXP_DBL_0532,3,1.754313,0.975402,449968,17,65,31,54,71,13
C,EXP_DBL_0533,3,1.726289,0.977400,449968,17,65,31,54,71,13
C,EXP_DBL_0534,3,1.820912,1.004643,449968,17,65,31,54,71,13
C,EXP_DBL_0535,3,1.709712,1.016158,449968,17,65,31,54,71,13
C,EXP_DBL_0536,3,1.655255,0.950404,449968,17,65,31,54,71,13
C,EXP_DBL_0537,3,1.730856,1.033442,449968,17,65,31,54,71,13
C,EXP_DBL_0538,3,1.724554,0.973419,449952,17,65,31,54,71,13
C,EXP_DBL_0539,3,1.720707,0.946376,449968,17,65,31,54,71,13
C,EXP_DBL_0540,3,1.802822,0.967713,449968,17,65,31,54,71,13
C,EXP_DBL_0541,3,1.784439,0.998710,449968,17,65,31,54,71,13
C,EXP_DBL_0542,3,1.817144,0.990211,449968,17,65,31,54,71,13
C,EXP_DBL_0543,3,1.795530,0.974678,449984,17,65,31,54,71,13
C,EXP_DBL_0544,3,1.863529,0.995854,450000,17,65,31,54,71,13
C,EXP_DBL_0545,3,1.671412,0.993104,449968,17,65,31,54,71,13
C,EXP_DBL_0546,3,1.372692,0.956808,449968,17,65,31,54,71,13
C,EXP_DBL_0547,3,1.263960,0.970916,449968,17,65,31,54,71,13
C,EXP_DBL_0548,3,1.657322,0.847039,449952,17,65,31,54,71,13
C,EXP_DBL_0549,3,1.716754,0.953956,449968,17,65,31,54,71,13
C,EXP_DBL_0550,3,1.723165,0.913961,449968,17,65,31,54,71,13
C,EXP_DBL_0551,3,1.720608,0.992853,449968,17,65,31,54,71,13
C,EXP_DBL_0552,3,1.692595,0.990813,449968,17,65,31,54,71,13
C,EXP_DBL_0553,3,1.671637,0.998475,449968,17,65,31,54,71,13
C,EXP_DBL_0554,3,1.667380,0.897563,449968,17,65,31,54,71,13
C,EXP_DBL_0555,3,1.687141,0.954346,449968,17,65,31,54,71,13
C,EXP_DBL_0556,3,1.715744,0.995349,449968,17,65,31,54,71,13
C,EXP_DBL_0557,3,1.731917,0.950196,449968,17,65,31,54,71,13
C,EXP_DBL_0558,3,1.697302,1.032780,449968,17,65,31,54,71,13
C,EXP_DBL_0559,3,1.696062,1.086808,449968,17,65,31,54,71,13
C,EXP_DBL_0560,3,1.741979,0.937482,449968,17,65,31,54,71,13
C,EXP_DBL_0561,3,1.679652,0.985435,449968,17,65,31,54,71,13
C,EXP_DBL_0562,3,1.737650,0.992996,450000,17,65,31,54,71,13
C,EXP_DBL_0563,3,1.677356,0.940261,449968,17,65,31,54,71,13
C,EXP_DBL_0564,3,1.700547,0.996283,449968,17,65,31,54,71,13
C,EXP_DBL_0565,3,1.784177,0.926202,449968,17,65,31,54,71,13
C,EXP_DBL_0566,3,1.690406,0.926731,449968,17,65,31,54,71,13
C,EXP_DBL_0567,3,1.849335,0.977092,449968,17,65,31,54,71,13
C,EXP_DBL_0568,3,1.794838,0.969295,449968,17,65,31,54,71,13
C,EXP_DBL_0569,3,1.729055,0.981668,449968,17,65,31,54,71,13
C,EXP_DBL_0570,3,1.747799,1.019546,449984,17,65,31,54,71,13
C,EXP_DBL_0571,3,1.667075,0.930767,449968,17,65,31,54,71,13
C,EXP_DBL_0572,3,1.756172,0.989212,449968,17,65,31,54,71,13
C,EXP_DBL_0573,3,1.690154,1.087633,449968,17,65,31,54,71,13
C,EXP_DBL_0574,3,1.734521,1.035722,449968,17,65,31,54,71,13
C,EXP_DBL_0575,3,1.718376,1.008780,449968,17,65,31,54,71,13
C,EXP_DBL_0576,3,1.743077,1.024783,449968,17,65,31,54,71,13
C,EXP_DBL_0577,3,1.781717,0.894961,449968,17,65,31,54,71,13
C,EXP_DBL_0578,3,1.715481,0.978402,450144,17,65,31,54,71,13
C,EXP_DBL_0579,3,1.740863,1.019781,449968,17,65,31,54,71,13
C,EXP_DBL_0580,3,1.814374,1.011309,449984,17,65,31,54,71,13
C,EXP_DBL_0581,3,1.443400,1.015060,449968,17,65,31,54,71,13
C,EXP_DBL_0582,3,1.062979,0.780078,449968,17,65,31,54,71,13
C,EXP_DBL_0583,3,1.676309,0.952346,449968,17,65,31,54,71,13
C,EXP_DBL_0584,3,1.767178,0.951517,449968,17,65,31,54,71,13
C,EXP_DBL_0585,3,1.749465,1.114845,449968,17,65,31,54,71,13
C,EXP_DBL_0586,3,1.758458,1.012836,449968,17,65,31,54,71,13
C,EXP_DBL_0587,3,1.715554,1.048598,449968,17,65,31,54,71,13
C,EXP_DBL_0588,3,1.731309,0.937934,449968,17,65,31,54,71,13
C,EXP_DBL_0589,3,1.718078,0.938676,449968,17,65,31,54,71,13
C,EXP_DBL_0590,3,1.671808,1.006607,449968,17,65,31,54,71,13
C,EXP_DBL_0591,3,1.774951,0.945138,449968,17,65,31,54,71,13
C,EXP_DBL_0592,3,1.711847,0.952796,449968,17,65,31,54,71,13
C,EXP_DBL_0593,3,1.720248,1.038537,449968,17,65,31,54,71,13
C,EXP_DBL_0594,3,1.689984,0.895855,449984,17,65,31,54,71,13
C,EXP_DBL_0595,3,1.816120,0.941027,449888,17,65,31,54,71,13
C,EXP_DBL_0596,3,1.729154,0.931654,449968,17,65,31,54,71,13
C,EXP_DBL_0597,3,1.723826,0.991818,449968,17,65,31,54,71,13
C,EXP_DBL_0598,3,1.713002,0.925639,449856,17,65,31,54,71,13
C,EXP_DBL_0599,3,1.838327,1.001388,449952,17,65,31,54,71,13
C,EXP_DBL_0600,3,1.765638,0.895807,449968,17,65,31,54,71,13
C,EXP_DBL_0601,3,1.729227,1.037616,449968,17,65,31,54,71,13
C,EXP_DBL_0602,3,1.805573,0.929692,449968,17,65,31,54,71,13
C,EXP_DBL_0603,3,1.781197,0.987445,449968,17,65,31,54,71,13
C,EXP_DBL_0604,3,1.771062,0.996640,449968,17,65,31,54,71,13
C,EXP_DBL_0605,3,1.710274,0.881989,449968,17,65,31,54,71,13
C,EXP_DBL_0606,3,1.776364,0.979516,449968,17,65,31,54,71,13
C,EXP_DBL_0607,3,1.726983,0.916364,449968,17,65,31,54,71,13
C,EXP_DBL_0608,3,1.773933,1.044571,449968,17,65,31,54,71,13
C,EXP_DBL_0609,3,1.752479,0.936023,449968,17,65,31,54,71,13
C,EXP_DBL_0610,3,1.724368,1.005039,449968,17,65,31,54,71,13
C,EXP_DBL_0611,3,1.761548,0.971990,449968,17,65,31,54,71,13
C,EXP_DBL_0612,3,1.780178,0.978755,449968,17,65,31,54,71,13
C,EXP_DBL_0613,3,1.715941,0.894994,449968,17,65,31,54,71,13
C,EXP_DBL_0614,3,1.746313,0.933956,449968,17,65,31,54,71,13
C,EXP_DBL_0615,3,1.742483,0.896745,449968,17,65,31,54,71,13
C,EXP_DBL_0616,3,1.613320,0.819504,449968,17,65,31,54,71,13
C,EXP_DBL_0617,3,1.267934,0.817471,449968,17,65,31,54,71,13
C,EXP_DBL_0618,3,1.750483,0.929488,449968,17,65,31,54,71,13
C,EXP_DBL_0619,3,1.704531,0.917624,449968,17,65,31,54,71,13
C,EXP_DBL_0620,3,1.694145,0.923019,449968,17,65,31,54,71,13
C,EXP_DBL_0621,3,1.655841,0.901764,449952,17,65,31,54,71,13
C,EXP_DBL_0622,3,1.768580,0.922033,449968,17,65,31,54,71,13
C,EXP_DBL_0623,3,1.807005,0.900894,449968,17,65,31,54,71,13
C,EXP_DBL_0624,3,1.786938,1.142881,449968,17,65,31,54,71,13
C,EXP_DBL_0625,3,1.810893,0.978574,449968,17,65,31,54,71,13
C,EXP_DBL_0626,3,1.732759,0.940652,449984,17,65,31,54,71,13
C,EXP_DBL_0627,3,1.750818,0.900728,450000,17,65,31,54,71,13
C,EXP_DBL_0628,3,1.882960,0.925795,449968,17,65,31,54,71,13
C,EXP_DBL_0629,3,1.778055,1.024610,449968,17,65,31,54,71,13
C,EXP_DBL_0630,3,1.817850,0.989920,449968,17,65,31,54,71,13
C,EXP_DBL_0631,3,1.815621,0.928987,449952,17,65,31,54,71,13
C,EXP_DBL_0632,3,1.934113,0.935727,449968,17,65,31,54,71,13
C,EXP_DBL_0633,3,1.804554,0.989029,449968,17,65,31,54,71,13
C,EXP_DBL_0634,3,1.839016,0.921741,449968,17,65,31,54,71,13
C,EXP_DBL_0635,3,1.783857,0.899496,449968,17,65,31,54,71,13
C,EXP_DBL_0636,3,1.791695,0.972016,449968,17,65,31,54,71,13
C,EXP_DBL_0637,3,1.767914,0.991690,449968,17,65,31,54,71,13
C,EXP_DBL_0638,3,1.823525,0.999063,449968,17,65,31,54,71,13
C,EXP_DBL_0639,3,1.727052,1.350061,449968,17,65,31,54,71,13
C,EXP_DBL_0640,3,1.763001,0.912523,449968,17,65,31,54,71,13
C,EXP_DBL_0641,3,1.789462,0.964007,449968,17,65,31,54,71,13
C,EXP_DBL_0642,3,1.752472,1.172960,449968,17,65,31,54,71,13
C,EXP_DBL_0643,3,1.698813,0.979083,449968,17,65,31,54,71,13
C,EXP_DBL_0644,3,1.780810,0.923417,449968,17,65,31,54,71,13
C,EXP_DBL_0645,3,1.764666,1.017340,450000,17,65,31,54,71,13
C,EXP_DBL_0646,3,1.684489,0.974876,449968,17,65,31,54,71,13
C,EXP_DBL_0647,3,1.724737,0.937278,449968,17,65,31,54,71,13
C,EXP_DBL_0648,3,1.732821,0.922462,449968,17,65,31,54,71,13
C,EXP_DBL_0649,3,1.710076,0.917708,449968,17,65,31,54,71,13
C,EXP_DBL_0650,3,1.663388,0.876495,449968,17,65,31,54,71,13
C,EXP_DBL_0651,3,1.291317,0.933565,449968,17,65,31,54,71,13
C,EXP_DBL_0652,3,1.701425,0.842469,449968,17,65,31,54,71,13
C,EXP_DBL_0653,3,1.682746,0.967912,449984,17,65,31,54,71,13
C,EXP_DBL_0654,3,1.715711,0.921863,449968,17,65,31,54,71,13
C,EXP_DBL_0655,3,1.719406,0.851982,449968,17,65,31,54,71,13
C,EXP_DBL_0656,3,1.736584,0.943779,449968,17,65,31,54,71,13
C,EXP_DBL_0657,3,1.695880,0.898502,449968,17,65,31,54,71,13
C,EXP_DBL_0658,3,1.720526,0.868801,449968,17,65,31,54,71,13
C,EXP_DBL_0659,3,1.777734,0.964323,449968,17,65,31,54,71,13
C,EXP_DBL_0660,3,1.736179,0.953015,449968,17,65,31,54,71,13
C,EXP_DBL_0661,3,1.778404,0.944619,450144,17,65,31,54,71,13
C,EXP_DBL_0662,3,1.771337,0.924412,449968,17,65,31,54,71,13
C,EXP_DBL_0663,3,1.689741,0.942758,449984,17,65,31,54,71,13
C,EXP_DBL_0664,3,1.766381,0.934654,449968,17,65,31,54,71,13
C,EXP_DBL_0665,3,1.728572,0.963468,449968,17,65,31,54,71,13
C,EXP_DBL_0666,3,1.787767,0.899886,449968,17,65,31,54,71,13
C,EXP_DBL_0667,3,1.735383,0.907633,449968,17,65,31,54,71,13
C,EXP_DBL_0668,3,1.822754,0.991020,449968,17,65,31,54,71,13
C,EXP_DBL_0669,3,1.751759,0.930567,449968,17,65,31,54,71,13
C,EXP_DBL_0670,3,1.745914,0.957756,449968,17,65,31,54,71,13
C,EXP_DBL_0671,3,1.706484,0.979949,449968,17,65,31,54,71,13
C,EXP_DBL_0672,3,1.718960,0.878451,449968,17,65,31,54,71,13
C,EXP_DBL_0673,3,1.754898,0.926186,449968,17,65,31,54,71,13
C,EXP_DBL_0674,3,1.773515,0.950649,449968,17,65,31,54,71,13
C,EXP_DBL_0675,3,1.755117,0.980577,449968,17,65,31,54,71,13
