Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,ns_mean,ns_med,ns_iqr,ns_iqr_ratio,mbps_mean,mbps_med,mbps_iqr,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
tokio,EXP_DBL_0375,10,10.029531,10.109928,0.035579,892.152000,887.675000,23.980000,0.027014,,,,59.934153,59.934153,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_0898,10,9.954931,9.997164,0.880559,958.131000,951.690000,25.697500,0.027002,,,,61.832903,61.832903,0.000000,0.000000,4108264.000000,4108264
tokio,EXP_DBL_0425,10,10.195688,10.099027,0.085724,893.832000,883.905000,23.832500,0.026963,,,,58.939400,58.939400,0.000000,0.000000,4037952.000000,4037952
tokio,EXP_DBL_0167,10,9.962267,10.040494,0.076213,891.616000,884.510000,23.810000,0.026919,,,,58.979444,58.979444,0.000000,0.000000,4041320.000000,4041320
tokio,EXP_DBL_1401,10,10.098361,10.093596,0.094849,891.932000,880.140000,23.675000,0.026899,,,,59.177884,59.177884,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_1397,10,10.110483,10.114304,0.074251,891.575000,884.530000,23.787500,0.026893,,,,59.229356,59.229356,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_1621,10,10.069446,10.059511,0.068657,891.166000,889.785000,23.867500,0.026824,,,,60.842101,60.842101,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1335,10,10.031028,10.126679,0.075828,896.598000,888.665000,23.805000,0.026787,,,,60.353475,60.353475,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_0106,10,10.031454,10.030881,0.036583,886.649000,884.785000,23.697500,0.026783,,,,59.031724,59.031724,0.000000,0.000000,4040744.000000,4040744
tokio,EXP_DBL_0868,10,10.029195,10.371721,0.922458,965.540000,959.245000,25.662500,0.026753,,,,62.390310,62.390310,0.000000,0.000000,4108312.000000,4108312
tokio,EXP_DBL_1248,10,10.077258,10.052055,0.044430,893.244000,881.355000,23.532500,0.026700,,,,59.675375,59.675375,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_1187,10,10.150806,10.059078,0.103070,885.191000,875.195000,23.302500,0.026625,,,,59.015027,59.015027,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_0705,10,10.089923,10.079826,0.069545,908.620000,886.260000,23.537500,0.026558,,,,58.322435,58.322435,0.000000,0.000000,4044464.000000,4044464
tokio,EXP_DBL_0623,10,10.126446,10.047227,0.030762,893.324000,883.080000,23.392500,0.026490,,,,58.558630,58.558630,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0355,10,10.045227,10.100043,0.080894,892.142000,884.485000,23.247500,0.026284,,,,59.703691,59.703691,0.000000,0.000000,4047288.000000,4047288
tokio,EXP_DBL_0732,10,10.272231,10.065008,0.781400,887.400000,883.670000,23.212500,0.026268,,,,58.138129,58.138129,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0027,10,10.035578,10.026727,0.038212,880.451000,872.710000,22.920000,0.026263,,,,59.985084,59.985084,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0900,10,9.426659,9.416130,0.070184,967.069000,962.195000,25.262500,0.026255,,,,61.627070,61.627070,0.000000,0.000000,4108264.000000,4108264
tokio,EXP_DBL_0070,10,10.029862,10.026436,0.089710,889.298000,878.025000,23.040000,0.026241,,,,59.532454,59.532454,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0579,10,10.046930,10.043585,0.034296,887.750000,885.445000,23.217500,0.026221,,,,58.578312,58.578312,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0246,10,10.126459,10.013242,0.105574,901.347000,880.110000,23.065000,0.026207,,,,58.648362,58.648362,0.000000,0.000000,4084072.000000,4084072
tokio,EXP_DBL_0152,10,10.064027,10.053343,0.116128,893.174000,883.395000,23.150000,0.026206,,,,58.864595,58.864595,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0148,10,10.059941,10.030787,0.093327,891.768000,881.965000,23.037500,0.026121,,,,59.037698,59.037698,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1013,10,10.215184,10.101914,0.156711,903.908000,889.420000,23.222500,0.026110,,,,58.491774,58.491774,0.000000,0.000000,3976008.000000,3976008
tokio,EXP_DBL_1142,10,10.278680,10.086462,0.090898,888.993000,883.025000,22.975000,0.026019,,,,58.562263,58.562263,0.000000,0.000000,4047448.000000,4047448
tokio,EXP_DBL_0923,10,10.266750,10.252697,0.055267,907.514000,889.045000,23.117500,0.026003,,,,62.704909,62.704909,0.000000,0.000000,4042984.000000,4042984
tokio,EXP_DBL_0607,10,9.933901,9.996276,0.048536,889.659000,885.690000,23.022500,0.025994,,,,58.682514,58.682514,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1634,10,10.087613,10.068866,0.041058,897.129000,890.545000,23.135000,0.025978,,,,60.591542,60.591542,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1088,10,10.141226,10.047342,0.071767,884.231000,880.940000,22.800000,0.025881,,,,58.510134,58.510134,0.000000,0.000000,4039480.000000,4039480
tokio,EXP_DBL_0206,10,10.111009,10.100859,0.084072,903.414000,892.305000,23.065000,0.025849,,,,58.838245,58.838245,0.000000,0.000000,4040600.000000,4040600
tokio,EXP_DBL_1293,10,10.168786,10.062501,0.076588,888.297000,881.390000,22.720000,0.025777,,,,60.492832,60.492832,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_1086,10,10.050741,10.037400,0.070091,891.818000,874.335000,22.512500,0.025748,,,,58.574401,58.574401,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_1209,10,9.963979,10.026435,0.069453,898.592000,890.665000,22.842500,0.025647,,,,59.241915,59.241915,0.000000,0.000000,4035368.000000,4035368
tokio,EXP_DBL_0163,10,10.074532,10.053999,0.050837,901.785000,892.725000,22.837500,0.025582,,,,59.593610,59.593610,0.000000,0.000000,4083816.000000,4083816
tokio,EXP_DBL_1469,10,10.199347,10.110301,0.062766,898.850000,884.455000,22.602500,0.025555,,,,61.622004,61.622004,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0489,10,10.170913,10.071101,0.077051,893.750000,881.330000,22.422500,0.025442,,,,58.921567,58.921567,0.000000,0.000000,4041168.000000,4041168
tokio,EXP_DBL_1620,10,10.096859,10.078107,0.038411,897.684000,884.585000,22.487500,0.025422,,,,61.275153,61.275153,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0687,10,10.024598,10.024572,0.079328,882.541000,874.765000,22.185000,0.025361,,,,58.371798,58.371798,0.000000,0.000000,4041520.000000,4041520
tokio,EXP_DBL_0249,10,10.132712,10.041979,0.053744,889.171000,876.905000,22.232500,0.025353,,,,58.621817,58.621817,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0202,10,10.166901,10.080560,0.101958,893.104000,873.980000,22.140000,0.025332,,,,59.169236,59.169236,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0276,10,9.986768,10.042044,0.044574,896.525000,887.670000,22.442500,0.025282,,,,60.293499,60.293499,0.000000,0.000000,4056696.000000,4056696
tokio,EXP_DBL_1114,10,10.071005,10.068725,0.055719,894.243000,883.335000,22.300000,0.025245,,,,58.661787,58.661787,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_1167,10,10.043195,10.023219,0.085586,893.947000,884.315000,22.275000,0.025189,,,,58.677458,58.677458,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_1049,10,10.033180,10.032021,0.047177,884.887000,876.085000,22.040000,0.025157,,,,58.556116,58.556116,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_0270,10,10.103348,10.078188,0.125936,901.446000,900.360000,22.640000,0.025145,,,,59.277613,59.277613,0.000000,0.000000,4056696.000000,4056696
tokio,EXP_DBL_1267,10,10.116917,10.095482,0.073501,884.861000,884.595000,22.242500,0.025144,,,,60.581229,60.581229,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_1249,10,10.063604,10.027954,0.115721,892.376000,879.485000,21.990000,0.025003,,,,59.269575,59.269575,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_0200,10,10.062743,10.048758,0.064338,897.366000,882.945000,22.072500,0.024999,,,,58.922989,58.922989,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0997,10,10.031735,10.012342,0.036144,891.612000,879.415000,21.955000,0.024965,,,,58.682275,58.682275,0.000000,0.000000,4041400.000000,4041400
tokio,EXP_DBL_0716,10,10.258885,10.340487,0.080078,903.325000,900.945000,22.482500,0.024954,,,,60.986962,60.986962,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0735,10,10.233452,10.076901,0.099342,892.968000,888.955000,22.135000,0.024900,,,,58.303246,58.303246,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0785,10,10.060543,10.026491,0.062561,895.413000,879.920000,21.880000,0.024866,,,,58.738132,58.738132,0.000000,0.000000,4041464.000000,4041464
tokio,EXP_DBL_0908,10,9.812701,9.551690,0.739310,968.628000,959.385000,23.847500,0.024857,,,,61.315331,61.315331,0.000000,0.000000,4108264.000000,4108264
tokio,EXP_DBL_0996,10,10.149193,10.138909,0.051484,897.066000,879.590000,21.842500,0.024833,,,,59.073949,59.073949,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_0778,10,10.044395,10.031339,0.035029,893.654000,882.280000,21.902500,0.024825,,,,58.640840,58.640840,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0978,10,10.146347,10.118824,0.118275,892.548000,885.780000,21.940000,0.024769,,,,58.379180,58.379180,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_0176,10,10.081354,10.082481,0.047928,901.608000,890.180000,22.040000,0.024759,,,,58.731863,58.731863,0.000000,0.000000,4037864.000000,4037864
tokio,EXP_DBL_1649,10,10.201822,10.173790,0.070460,914.583000,907.335000,22.432500,0.024724,,,,60.689623,60.689623,0.000000,0.000000,4072776.000000,4072776
tokio,EXP_DBL_0753,10,10.040895,10.041647,0.071586,882.132000,879.365000,21.710000,0.024688,,,,58.557643,58.557643,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0223,10,10.163789,10.061978,0.155832,887.774000,878.470000,21.607500,0.024597,,,,58.643687,58.643687,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0721,10,10.016301,10.065501,0.154092,892.977000,882.225000,21.685000,0.024580,,,,62.412040,62.412040,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1368,10,10.107056,10.081679,0.076566,888.630000,883.010000,21.682500,0.024555,,,,60.517931,60.517931,0.000000,0.000000,4044696.000000,4044696
tokio,EXP_DBL_0069,10,10.129609,10.045941,0.088967,884.527000,873.645000,21.435000,0.024535,,,,58.804525,58.804525,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1521,10,10.131548,10.097158,0.092858,891.263000,887.685000,21.730000,0.024479,,,,60.855176,60.855176,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_0213,10,10.142239,10.116093,0.047681,903.561000,884.335000,21.627500,0.024456,,,,59.351979,59.351979,0.000000,0.000000,4040248.000000,4040248
tokio,EXP_DBL_1543,10,10.004380,10.096099,0.051633,892.343000,889.135000,21.690000,0.024394,,,,61.168568,61.168568,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_0463,10,10.159061,10.054953,0.084707,889.467000,879.685000,21.442500,0.024375,,,,58.640093,58.640093,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_0165,10,10.077554,10.081564,0.040428,888.789000,882.910000,21.517500,0.024371,,,,58.856399,58.856399,0.000000,0.000000,4064392.000000,4064392
tokio,EXP_DBL_0942,10,10.292744,10.180877,0.108923,901.668000,896.480000,21.847500,0.024370,,,,59.681618,59.681618,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_1001,10,10.207746,10.041867,0.081277,882.392000,875.545000,21.232500,0.024251,,,,58.734073,58.734073,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1309,10,9.976181,10.139321,0.059586,924.091000,919.145000,22.280000,0.024240,,,,60.372942,60.372942,0.000000,0.000000,4070680.000000,4070680
tokio,EXP_DBL_1014,10,9.960272,10.022659,0.040823,890.927000,883.035000,21.405000,0.024240,,,,58.559331,58.559331,0.000000,0.000000,4054776.000000,4054776
tokio,EXP_DBL_1047,10,10.149019,10.031470,0.051297,895.905000,882.455000,21.377500,0.024225,,,,58.800012,58.800012,0.000000,0.000000,4041656.000000,4041656
tokio,EXP_DBL_1549,10,9.938579,10.094426,0.055381,899.106000,891.930000,21.545000,0.024155,,,,60.888664,60.888664,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_0373,10,10.126012,10.098168,0.072200,893.410000,888.160000,21.450000,0.024151,,,,59.229191,59.229191,0.000000,0.000000,4050264.000000,4050264
tokio,EXP_DBL_0075,10,10.218201,10.025015,0.065057,885.494000,874.715000,21.090000,0.024111,,,,59.046224,59.046224,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1447,10,10.213545,10.115236,0.065071,892.741000,890.670000,21.432500,0.024063,,,,60.774571,60.774571,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0130,10,10.090879,10.087149,0.087466,902.471000,890.605000,21.412500,0.024043,,,,58.668364,58.668364,0.000000,0.000000,4039224.000000,4039224
tokio,EXP_DBL_0372,10,10.012643,10.075105,0.082688,903.976000,885.210000,21.282500,0.024042,,,,60.118205,60.118205,0.000000,0.000000,4046904.000000,4046904
tokio,EXP_DBL_1484,10,10.199402,10.123240,0.071332,893.557000,882.255000,21.115000,0.023933,,,,61.417629,61.417629,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0314,10,10.137178,10.144192,0.021147,895.496000,885.930000,21.195000,0.023924,,,,60.309152,60.309152,0.000000,0.000000,4056696.000000,4056696
tokio,EXP_DBL_1548,10,9.944686,10.091892,0.056577,898.988000,888.775000,21.260000,0.023921,,,,61.267987,61.267987,0.000000,0.000000,4051296.000000,4051296
tokio,EXP_DBL_1075,10,10.124089,10.039604,0.044966,886.020000,877.550000,20.917500,0.023836,,,,58.666063,58.666063,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1236,10,10.070711,10.048122,0.097405,890.593000,878.750000,20.940000,0.023829,,,,59.942012,59.942012,0.000000,0.000000,4037416.000000,4037416
tokio,EXP_DBL_1242,10,10.129013,10.047593,0.092721,888.260000,885.500000,21.097500,0.023826,,,,58.828346,58.828346,0.000000,0.000000,4079816.000000,4079816
tokio,EXP_DBL_0014,10,10.060865,10.058145,0.043176,889.892000,889.525000,21.190000,0.023822,,,,59.152012,59.152012,0.000000,0.000000,4028832.000000,4028832
tokio,EXP_DBL_1261,10,9.983513,10.046954,0.052085,899.510000,891.275000,21.180000,0.023764,,,,59.908358,59.908358,0.000000,0.000000,4049832.000000,4049832
tokio,EXP_DBL_0154,10,10.060027,10.041358,0.033431,893.444000,872.755000,20.660000,0.023672,,,,59.281547,59.281547,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0867,10,9.844673,9.593312,0.976994,975.209000,955.620000,22.620000,0.023670,,,,61.797386,61.797386,0.000000,0.000000,4108248.000000,4108248
tokio,EXP_DBL_0553,10,10.037050,10.038236,0.023014,891.580000,881.040000,20.850000,0.023665,,,,58.776256,58.776256,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0467,10,10.065038,10.060914,0.055453,897.427000,890.705000,20.955000,0.023526,,,,58.697396,58.697396,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_1330,10,10.129038,10.114518,0.075949,884.676000,879.535000,20.660000,0.023490,,,,60.596752,60.596752,0.000000,0.000000,4045592.000000,4045592
tokio,EXP_DBL_0356,10,10.029813,10.128666,0.053584,886.145000,882.525000,20.717500,0.023475,,,,60.188380,60.188380,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_1080,10,10.163687,10.064761,0.090933,883.118000,876.250000,20.455000,0.023344,,,,58.574526,58.574526,0.000000,0.000000,4047680.000000,4047680
tokio,EXP_DBL_0826,10,10.160503,10.062677,0.126615,891.362000,881.750000,20.582500,0.023343,,,,59.973464,59.973464,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0739,10,10.152111,10.043081,0.089643,892.442000,885.125000,20.532500,0.023197,,,,58.275049,58.275049,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0604,10,10.053752,10.041421,0.046390,887.440000,881.450000,20.425000,0.023172,,,,58.486576,58.486576,0.000000,0.000000,4040744.000000,4040744
tokio,EXP_DBL_0808,10,10.030016,10.006015,0.057729,893.819000,883.275000,20.420000,0.023119,,,,59.297518,59.297518,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1287,10,9.898740,10.076476,0.110138,893.854000,877.645000,20.287500,0.023116,,,,60.089740,60.089740,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_1504,10,10.141473,10.140175,0.057002,897.913000,895.615000,20.690000,0.023101,,,,60.825343,60.825343,0.000000,0.000000,4040872.000000,4040872
tokio,EXP_DBL_1535,10,10.026534,10.093163,0.053786,894.967000,887.760000,20.465000,0.023052,,,,60.720809,60.720809,0.000000,0.000000,4046720.000000,4046720
tokio,EXP_DBL_1534,10,10.234575,10.138824,0.061368,899.778000,890.780000,20.517500,0.023033,,,,61.277982,61.277982,0.000000,0.000000,4043760.000000,4043760
tokio,EXP_DBL_1058,10,10.033971,10.016658,0.068503,883.317000,873.010000,20.057500,0.022975,,,,59.606233,59.606233,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_0267,10,10.055330,10.048595,0.070720,892.094000,887.080000,20.372500,0.022966,,,,59.001254,59.001254,0.000000,0.000000,4070392.000000,4070392
tokio,EXP_DBL_1323,10,10.239252,10.151704,0.042496,894.327000,882.885000,20.250000,0.022936,,,,61.113010,61.113010,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_1245,10,10.143361,10.029835,0.116520,887.303000,880.175000,20.177500,0.022924,,,,58.863257,58.863257,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_1078,10,10.196068,10.100438,0.089006,911.479000,903.730000,20.677500,0.022880,,,,58.798363,58.798363,0.000000,0.000000,4064408.000000,4064408
tokio,EXP_DBL_0564,10,10.146018,10.054250,0.172864,879.747000,872.795000,19.942500,0.022849,,,,58.848177,58.848177,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0347,10,10.133422,10.138445,0.075307,898.845000,896.060000,20.470000,0.022844,,,,59.819971,59.819971,0.000000,0.000000,4047880.000000,4047880
tokio,EXP_DBL_0707,10,10.033521,10.037233,0.076092,882.283000,878.420000,20.035000,0.022808,,,,58.357787,58.357787,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_ABL_020_UnreachablePropagation,10,10.217782,10.272370,0.082990,899.711000,880.235000,20.070000,0.022801,,,,62.705336,62.705336,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1379,10,10.135704,10.106621,0.087182,882.782000,875.860000,19.955000,0.022783,,,,59.478741,59.478741,0.000000,0.000000,4045784.000000,4045784
tokio,EXP_DBL_1350,10,10.041315,10.113513,0.045490,894.652000,890.275000,20.277500,0.022777,,,,63.814731,63.814731,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_0291,10,10.101949,10.075861,0.076085,899.741000,897.095000,20.432500,0.022776,,,,59.852320,59.852320,0.000000,0.000000,4056696.000000,4056696
tokio,EXP_DBL_1318,10,10.098553,10.080697,0.069145,890.975000,880.375000,20.017500,0.022737,,,,60.924009,60.924009,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_ABL_002_disable-expand-reductions,10,10.296726,10.304593,0.057383,892.510000,884.945000,20.070000,0.022679,,,,61.912978,61.912978,0.000000,0.000000,4041432.000000,4041432
tokio,EXP_DBL_0329,10,10.161196,10.154829,0.075337,902.420000,888.160000,20.137500,0.022673,,,,60.688913,60.688913,0.000000,0.000000,4099304.000000,4099304
tokio,EXP_DBL_1238,10,10.073680,10.062071,0.031425,889.981000,884.705000,20.045000,0.022657,,,,59.331300,59.331300,0.000000,0.000000,4038288.000000,4038288
tokio,EXP_DBL_0219,10,10.148745,10.055936,0.116601,891.038000,881.285000,19.900000,0.022581,,,,58.809436,58.809436,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0697,10,10.057780,10.055250,0.051021,887.862000,883.675000,19.937500,0.022562,,,,58.227638,58.227638,0.000000,0.000000,4042592.000000,4042592
tokio,EXP_DBL_0265,10,10.051794,10.031743,0.030731,899.982000,883.110000,19.870000,0.022500,,,,58.527078,58.527078,0.000000,0.000000,4056264.000000,4056264
tokio,EXP_DBL_1494,10,9.967846,10.083951,0.069796,912.688000,887.760000,19.972500,0.022498,,,,60.853095,60.853095,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0177,10,10.074160,10.061524,0.026801,896.615000,885.335000,19.867500,0.022441,,,,58.670518,58.670518,0.000000,0.000000,4037808.000000,4037808
tokio,EXP_DBL_1190,10,10.289751,10.130886,0.125988,890.037000,885.325000,19.860000,0.022432,,,,59.024773,59.024773,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_0117,10,9.928997,10.004527,0.081844,888.976000,881.445000,19.760000,0.022418,,,,59.039130,59.039130,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0592,10,10.082708,10.085897,0.037491,893.023000,887.185000,19.872500,0.022399,,,,58.585405,58.585405,0.000000,0.000000,4037912.000000,4037912
tokio,EXP_DBL_1408,10,10.218022,10.079681,0.080726,896.360000,887.955000,19.842500,0.022346,,,,60.613511,60.613511,0.000000,0.000000,4088040.000000,4088040
